run_id,shard_key,J,C,LR,seed,server_momentum,server_lr,round,wall_time_s,local_mean,local_std,val_loss,val_acc,test_loss,test_acc,probe_min,probe_mean,probe_max,avg_client_delta_norm,max_client_delta_norm,clipped_fraction,candidate_pool_size,selected_client_count,forced_selected_count,selection_count_min,selection_count_mean,selection_count_max,selection_count_median,selection_count_std,selected_ids_json
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,1,41.443238258361816,0.10077777777777777,0.13594166323268647,4.6074072319030765,0.01,4.606472023010254,0.0116,0.007686864298529162,0.014681768445355644,0.03935023741094384,0.3439377367605039,1.1723690133359799,0.0,40,20,18,0,0.2,1,0.0,0.4,"[72, 6, 94, 13, 95, 77, 70, 8, 90, 67, 48, 5, 36, 55, 64, 9, 20, 63, 37, 73]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,2,40.27341628074646,0.10611111111111111,0.11951109251683671,4.735912392425537,0.011,4.704609687805176,0.0092,0.01558674759584699,0.03533508352700523,0.09269872495881716,0.7103753410943906,1.3859748020853244,0.0,40,20,18,0,0.4,1,0.0,0.48989794855663565,"[39, 66, 29, 58, 79, 17, 51, 41, 69, 46, 61, 21, 85, 52, 56, 50, 82, 27, 10, 44]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,3,40.168949842453,0.08333333333333334,0.11737983085418902,4.994449053955078,0.011,4.8950688255310055,0.0144,0.06800621510898248,0.1419137293437706,0.3592259698487471,1.0905899701741255,2.2876107658246725,0.0,40,20,18,0,0.6,2,1.0,0.5099019513592785,"[26, 92, 45, 96, 35, 31, 54, 19, 87, 49, 34, 93, 91, 75, 38, 11, 1, 65, 7, 10]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,4,40.47382140159607,0.14577777777777776,0.16752578574323682,5.173928011322022,0.0092,5.0656789131164555,0.0098,0.16167121523775133,0.2844940348031173,0.5702266953845052,1.0219514230868507,1.8020983622258249,0.0,40,20,15,0,0.8,2,1.0,0.5291502622129182,"[47, 43, 86, 81, 24, 12, 22, 89, 83, 15, 74, 88, 57, 42, 25, 44, 45, 7, 72, 21]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,5,40.10242462158203,0.13533333333333333,0.1501388657621526,4.689233966064453,0.015,4.675329370117187,0.0185,0.1563108258336335,0.280576760764247,0.5435086337630257,1.1206262867987524,2.6460143859001866,0.0,40,20,13,0,1.0,3,1.0,0.5291502622129182,"[71, 3, 62, 84, 28, 33, 97, 80, 99, 2, 18, 30, 76, 44, 85, 43, 48, 74, 83, 13]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,6,40.01020812988281,0.17099999999999999,0.15401054156641436,4.6001871391296385,0.0188,4.5997596450805665,0.0192,0.06813314525110765,0.14508183820803072,0.3532103872734819,1.1377327929694052,1.6480108832990374,0.0,40,20,6,0,1.2,3,1.0,0.6633249580710799,"[40, 53, 59, 60, 14, 32, 6, 45, 43, 7, 85, 48, 10, 27, 89, 52, 62, 90, 26, 92]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,7,40.21979522705078,0.1421111111111111,0.11658616270095408,4.647984516143799,0.0154,4.642910458374024,0.0162,0.029068505077996694,0.0598994473527915,0.17221607765915145,1.0666691734704912,1.3816941294257485,0.0,40,20,1,0,1.4,4,1.0,0.8246211251235321,"[16, 45, 7, 73, 48, 57, 27, 89, 62, 5, 84, 97, 87, 8, 38, 63, 96, 41, 15, 82]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,8,40.821030139923096,0.24133333333333334,0.17501943454695484,4.725734857177734,0.0182,4.70699469909668,0.0177,0.04828115379247285,0.10591316677620424,0.27503908037166164,1.1759470455755086,1.512817716209863,0.0,40,20,1,0,1.6,5,1.0,1.0099504938362078,"[23, 44, 45, 6, 43, 74, 50, 85, 48, 27, 35, 66, 76, 13, 5, 81, 75, 69, 94, 25]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,9,41.31930661201477,0.24655555555555558,0.2007670168671348,4.79998203125,0.0172,4.744620957183838,0.0192,0.09484614622833899,0.17876068042396703,0.451125006147804,1.0737975560899606,1.4114452685245706,0.0,40,20,2,0,1.8,5,1.0,1.1489125293076057,"[4, 68, 44, 6, 43, 73, 50, 85, 10, 23, 52, 37, 16, 8, 79, 13, 76, 31, 42, 41]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,10,40.217814207077026,0.17888888888888893,0.10242371446081527,4.726053040313721,0.0202,4.657168682861328,0.0249,0.12746067532568117,0.22034085193782688,0.4723572646565943,1.020779094297699,1.221227346612915,0.0,40,20,2,0,2.0,5,2.0,1.2649110640673518,"[78, 0, 74, 10, 27, 89, 62, 53, 61, 37, 5, 46, 84, 16, 13, 96, 38, 24, 41, 30]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,11,41.407772064208984,0.19533333333333333,0.190845940065557,4.69029721069336,0.0286,4.634635810852051,0.0287,0.135256070059198,0.22184215767067944,0.6100585940147419,0.987640864286597,1.2918776577641413,0.0,40,20,0,0,2.2,6,2.0,1.3190905958272918,"[44, 48, 85, 67, 1, 0, 80, 47, 55, 88, 14, 2, 73, 20, 65, 64, 9, 54, 75, 13]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,12,40.92928767204285,0.21511111111111111,0.18781077948000988,4.576808937835693,0.0338,4.554327536773681,0.0338,0.12074498466190528,0.21440992958080196,0.524097237109348,1.0057952745114074,1.9419946794243983,0.0,40,20,0,0,2.4,7,2.0,1.3856406460551018,"[44, 43, 50, 85, 22, 36, 35, 52, 40, 90, 34, 17, 39, 12, 91, 59, 10, 11, 31, 60]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,13,40.43825125694275,0.2547777777777778,0.15993405276728248,4.482539750671386,0.0452,4.500248419189453,0.0381,0.10112680212826845,0.19756503237799997,0.5101529950620014,1.0113310259489197,1.2078637954916525,0.0,40,20,1,1,2.6,7,2.0,1.489966442575134,"[98, 6, 7, 48, 74, 73, 53, 52, 16, 37, 8, 66, 5, 32, 38, 22, 46, 4, 36, 3]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,14,41.14624381065369,0.2653333333333333,0.1568728351874635,4.4844727668762205,0.0498,4.453254860687256,0.0472,0.08820936877140234,0.18687399188031903,0.6442147165340407,0.9917634934379471,1.176922540371462,0.0,40,20,0,1,2.8,7,2.0,1.5491933384829668,"[45, 77, 6, 58, 57, 95, 62, 56, 29, 27, 73, 68, 18, 71, 35, 92, 97, 10, 21, 38]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,15,41.166677951812744,0.3703333333333333,0.2204823836080368,4.438873783111572,0.0356,4.379724732208252,0.0397,0.10918272162865594,0.22340123768241424,0.601479222460338,0.9751214398291334,1.2547118553555827,0.0,40,20,0,1,3.0,8,2.0,1.70293863659264,"[44, 6, 43, 74, 23, 85, 0, 48, 19, 49, 89, 51, 27, 62, 1, 87, 15, 84, 67, 47]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,16,42.94569945335388,0.26688888888888884,0.18057917794190126,4.4804517311096195,0.0464,4.412607083129883,0.0547,0.12625346872899185,0.20483797227139872,0.4815774441111911,0.9599409162009016,1.1960552094202863,0.0,40,20,0,1,3.2,8,3.0,1.7663521732655691,"[45, 6, 0, 27, 99, 81, 80, 79, 53, 63, 76, 90, 2, 40, 5, 88, 84, 96, 71, 82]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,17,39.90302872657776,0.38099999999999995,0.2204915664242003,4.437028912353516,0.0366,4.383057036590576,0.0451,0.15009114984390814,0.2582702081858456,0.5569497172474329,0.8420845266039281,1.1193627276404006,0.0,40,20,0,1,3.4,9,3.0,1.9748417658131499,"[44, 7, 43, 45, 48, 6, 85, 10, 35, 77, 28, 8, 27, 33, 78, 14, 32, 53, 19, 5]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,18,40.06738638877869,0.2752222222222222,0.13158347113730967,4.299270285797119,0.0634,4.255610569000244,0.0648,0.13311074820163238,0.20062962503160472,0.40802352890791194,0.9775633434349104,1.1249033730411262,0.0,40,20,0,1,3.6,10,3.0,2.0639767440550294,"[50, 89, 10, 62, 85, 70, 13, 8, 53, 37, 66, 61, 46, 58, 97, 69, 93, 79, 18, 41]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,19,39.90693736076355,0.26833333333333326,0.09341762067111242,4.458371454620361,0.067,4.335320043945313,0.0717,0.10889354456202262,0.17950383679477938,0.34031890034852186,1.0103574299016973,1.2831307783843084,0.0,40,20,0,1,3.8,10,3.0,2.102379604162864,"[73, 62, 0, 35, 1, 77, 22, 4, 81, 13, 92, 76, 84, 75, 30, 66, 42, 55, 95, 34]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,20,40.25070118904114,0.3413333333333334,0.14340549432455205,4.532460179138184,0.0674,4.335982185363769,0.0751,0.1338482292054286,0.24433579164825914,0.5365283325089866,0.8770677570668463,1.1368734558863363,0.0,40,20,0,1,4.0,10,3.0,2.240535650240808,"[7, 43, 57, 27, 10, 89, 62, 52, 86, 5, 13, 90, 83, 77, 67, 97, 72, 37, 49, 25]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,21,40.618412733078,0.3268888888888889,0.23201521874307096,4.150641186523438,0.0836,4.062517185974121,0.0928,0.16142997816720006,0.2700890904501979,0.6627765026666725,0.9238907229240922,1.1149836897801526,0.0,40,20,0,2,4.2,10,3.0,2.2671568097509267,"[44, 45, 74, 50, 73, 26, 98, 65, 56, 87, 19, 53, 2, 80, 54, 11, 36, 15, 41, 34]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,22,40.16734719276428,0.4056666666666667,0.22265011581868552,4.11716861038208,0.0734,4.076518134307861,0.08,0.12741178979678128,0.24546811005348976,0.5932837637912889,0.8494703310324005,1.0491871413166742,0.0,40,20,0,2,4.4,11,4.0,2.3664319132398464,"[44, 45, 43, 48, 23, 74, 68, 0, 89, 24, 17, 35, 47, 39, 31, 12, 61, 13, 67, 98]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,23,39.76519823074341,0.4365555555555555,0.1912628273758455,4.067422201538086,0.074,4.037593686676026,0.0874,0.11551716494658473,0.2283486262878894,0.5223343767664781,0.8536771083481647,1.140408000274579,0.0,40,20,0,2,4.6,11,4.0,2.569046515733026,"[6, 7, 43, 85, 48, 74, 10, 57, 52, 9, 60, 35, 27, 64, 76, 81, 37, 38, 13, 68]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,24,39.47608804702759,0.3803333333333333,0.17172368704217258,4.098498851776123,0.0764,4.049339949798584,0.0842,0.10273362806970783,0.1858552752137991,0.3930122599727972,0.9029315564236574,1.1437808105803826,0.0,40,20,0,2,4.8,12,4.0,2.716615541441225,"[7, 48, 74, 85, 89, 23, 0, 35, 27, 59, 79, 91, 84, 13, 97, 80, 14, 88, 75, 21]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,25,40.37810230255127,0.39755555555555555,0.17686138814700048,4.048389332580566,0.0906,3.9938856616973877,0.097,0.1327322029859688,0.2316102118566087,0.5772320922261582,0.8792686973302184,1.1258812868029178,0.0,40,20,0,2,5.0,13,4.0,2.831960451701259,"[45, 43, 6, 73, 89, 63, 57, 8, 48, 32, 53, 58, 0, 18, 4, 96, 52, 86, 12, 87]"
20250901-085822_J4_C0.2_LR0.01_seed42_91b852,sampled_uniform,4,0.2,0.01,42,0.8,1.0,26,40.060407876968384,0.34,0.1809849594733097,4.177564929199219,0.0998,4.069622280883789,0.1045,0.13929922746580076,0.2308860813709915,0.6726192672689439,0.8915390591859673,1.0172649191589773,0.0,40,20,0,2,5.2,13,4.0,2.8460498941515415,"[44, 45, 7, 16, 20, 99, 78, 51, 68, 90, 1, 24, 93, 47, 5, 52, 69, 61, 14, 21]"
