round,val_loss,val_acc,test_loss,test_acc
209,7.6911,0.1814,8.0717,0.1887
210,7.6354,0.1828,8.0065,0.1858
211,7.7408,0.1890,8.1523,0.1860
212,7.6662,0.1804,7.9987,0.1865
213,7.6899,0.1846,8.1157,0.1843
214,7.7256,0.1830,8.0774,0.1882
215,7.7816,0.1852,8.1959,0.1916
216,7.8732,0.1822,8.2278,0.1877
217,7.8836,0.1836,8.2831,0.1875
218,7.7723,0.1808,8.1924,0.1865
219,7.6785,0.1868,8.0948,0.1872
220,7.9721,0.1842,8.3621,0.1909
221,7.7829,0.1854,8.2422,0.1884
222,7.9408,0.1774,8.2985,0.1857
223,7.9751,0.1852,8.3094,0.1894
224,7.9940,0.1808,8.4036,0.1882
225,8.0442,0.1834,8.4280,0.1900
226,8.1155,0.1744,8.4821,0.1879
227,8.0331,0.1830,8.4544,0.1891
228,8.0849,0.1796,8.5619,0.1907
229,8.1201,0.1858,8.5161,0.1918
230,8.1731,0.1876,8.5775,0.1853
231,8.2054,0.1796,8.4968,0.1908
232,8.1413,0.1764,8.4582,0.1893
233,8.1945,0.1838,8.5184,0.1899
234,8.1705,0.1892,8.6456,0.1909
235,8.3295,0.1852,8.6929,0.1901
236,8.3151,0.1874,8.6873,0.1889
237,8.3784,0.1890,8.7721,0.1864
238,8.3886,0.1856,8.8799,0.1891
239,8.4010,0.1844,8.8584,0.1865
240,8.4585,0.1860,8.8846,0.1899
241,8.4897,0.1820,8.8630,0.1867
242,8.4021,0.1904,8.8847,0.1870
243,8.3980,0.1826,8.8033,0.1872
244,8.4344,0.1824,8.8423,0.1859
245,8.4860,0.1828,8.9309,0.1858
246,8.7019,0.1874,9.0769,0.1931
247,8.5728,0.1878,9.0195,0.1899
248,8.6552,0.1898,9.0639,0.1926
249,8.5785,0.1892,9.0267,0.1870
250,8.6563,0.1826,9.0691,0.1882
251,8.5255,0.1864,8.9822,0.1889
252,8.5244,0.1830,8.9754,0.1879
253,8.5950,0.1784,9.0704,0.1884
254,8.6832,0.1866,9.0790,0.1901
255,8.6750,0.1852,9.0721,0.1858
256,8.6945,0.1842,9.1569,0.1884
257,8.7738,0.1772,9.2372,0.1853
258,8.7748,0.1822,9.3115,0.1899
259,8.8362,0.1792,9.2453,0.1897
260,8.7790,0.1844,9.2063,0.1904
261,8.8436,0.1854,9.3071,0.1881
262,8.8992,0.1820,9.3579,0.1873
263,8.9365,0.1790,9.3358,0.1910
264,9.0873,0.1810,9.5004,0.1860
265,8.9581,0.1852,9.4483,0.1887
266,8.8800,0.1814,9.3925,0.1867
267,8.8901,0.1836,9.3438,0.1857
268,8.9824,0.1848,9.4467,0.1850
269,9.0216,0.1800,9.4920,0.1873
270,9.0622,0.1834,9.4873,0.1892
271,9.0685,0.1838,9.5964,0.1901
272,8.9968,0.1846,9.4549,0.1893
273,8.9958,0.1812,9.4598,0.1868
274,8.9800,0.1770,9.4769,0.1866
275,9.1058,0.1856,9.5730,0.1905
276,9.2342,0.1898,9.6963,0.1919
277,9.1133,0.1858,9.6135,0.1899
278,9.1130,0.1854,9.6607,0.1886
279,9.1850,0.1786,9.6556,0.1863
280,9.1488,0.1822,9.7315,0.1894
281,9.1984,0.1860,9.6844,0.1896
282,9.3647,0.1754,9.7146,0.1920
283,9.2893,0.1866,9.7982,0.1891
284,9.3000,0.1826,9.8395,0.1870
285,9.3199,0.1794,9.8932,0.1890
286,9.3666,0.1810,9.8437,0.1874
287,9.2948,0.1814,9.8372,0.1902
288,9.4031,0.1822,9.8340,0.1904
289,9.3597,0.1846,9.7670,0.1910
290,9.4367,0.1878,9.8928,0.1867
291,9.4393,0.1858,9.8409,0.1903
292,9.5506,0.1914,10.0305,0.1901
293,9.5527,0.1794,10.0041,0.1900
294,9.4908,0.1826,9.9462,0.1879
295,9.5087,0.1858,9.9941,0.1908
296,9.4204,0.1894,9.9359,0.1892
297,9.5528,0.1832,10.1086,0.1882
298,9.5881,0.1774,10.0223,0.1886
299,9.5324,0.1892,10.0253,0.1904
300,9.6365,0.1882,10.1294,0.1907
301,9.6542,0.1876,10.1769,0.1917
302,9.6223,0.1854,10.1251,0.1892
303,9.6441,0.1808,10.1132,0.1903
304,9.6520,0.1882,10.2074,0.1900
305,9.6563,0.1834,10.1717,0.1890
306,9.7316,0.1808,10.1703,0.1899
307,9.6983,0.1814,10.1989,0.1911
308,9.6629,0.1852,10.2636,0.1895
309,9.6581,0.1828,10.2158,0.1917
310,9.7492,0.1838,10.3076,0.1862
311,9.7428,0.1832,10.2759,0.1930
312,9.7335,0.1836,10.2092,0.1883
313,9.8275,0.1916,10.3972,0.1927
314,9.8999,0.1826,10.3405,0.1900
315,9.7384,0.1846,10.2712,0.1870
316,9.7960,0.1860,10.2784,0.1913
317,9.9030,0.1874,10.3260,0.1921
318,9.8619,0.1778,10.3976,0.1876
319,9.9832,0.1904,10.4835,0.1912
320,9.8503,0.1836,10.4179,0.1900
321,9.8541,0.1792,10.3755,0.1910
322,10.1208,0.1866,10.5493,0.1914
323,9.9405,0.1844,10.5031,0.1894
324,9.7714,0.1902,10.4105,0.1896
325,9.9315,0.1852,10.4295,0.1920
326,10.0062,0.1812,10.5333,0.1918
327,10.0909,0.1858,10.5927,0.1906
328,10.1041,0.1848,10.6843,0.1926
329,10.1488,0.1838,10.6514,0.1887
330,10.0662,0.1814,10.5653,0.1923
331,10.1491,0.1814,10.6377,0.1919
332,10.2136,0.1870,10.7221,0.1907
333,10.1622,0.1858,10.7251,0.1873
334,10.2512,0.1814,10.8000,0.1938
335,10.1596,0.1844,10.6580,0.1915
336,10.1625,0.1856,10.6544,0.1927
337,10.0793,0.1760,10.6190,0.1900
338,10.0158,0.1900,10.6721,0.1913
339,10.1698,0.1876,10.7246,0.1924
340,10.0534,0.1862,10.6422,0.1904
341,10.1866,0.1838,10.6577,0.1897
342,10.0552,0.1876,10.6043,0.1916
343,10.2026,0.1828,10.7233,0.1921
344,10.3328,0.1826,10.7716,0.1901
345,10.1334,0.1802,10.6701,0.1912
346,10.1922,0.1780,10.7048,0.1883
347,10.2771,0.1868,10.8576,0.1907
348,10.3578,0.1868,10.8910,0.1903
349,10.5133,0.1834,10.9695,0.1947
350,10.4888,0.1804,10.9712,0.1918
351,10.4891,0.1852,10.9880,0.1926
352,10.4355,0.1806,10.9459,0.1901
353,10.4193,0.1944,10.9518,0.1902
354,10.4157,0.1848,11.0478,0.1920
355,10.4697,0.1790,11.0209,0.1923
356,10.5125,0.1884,11.0537,0.1919
357,10.4439,0.1796,10.9979,0.1906
358,10.5540,0.1854,11.0560,0.1913
359,10.5794,0.1864,11.0374,0.1920
360,10.5152,0.1860,11.0912,0.1926
361,10.5627,0.1906,11.0837,0.1932
362,10.4214,0.1844,11.0634,0.1888
363,10.5710,0.1820,11.0519,0.1895
364,10.6128,0.1808,11.1078,0.1887
365,10.5366,0.1862,11.0628,0.1905
366,10.6290,0.1794,11.1052,0.1883
367,10.6360,0.1828,11.0875,0.1890
368,10.5552,0.1844,11.0521,0.1887
369,10.6180,0.1906,11.1734,0.1916
370,10.5379,0.1820,11.1300,0.1878
371,10.7256,0.1830,11.1668,0.1897
