name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,154,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,155,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,156,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,157,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,158,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,159,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,160,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,161,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,162,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,163,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,164,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,165,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,166,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,167,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,168,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,169,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,170,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,171,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,172,nan,0.0122,nan,0.0100,nan,0.0098
hetetogeneous_WD_1e-05_shard_non_iid_5_J_16_LR_0.01,173,nan,0.0122,nan,0.0100,nan,0.0098
