round,val_loss,val_acc,test_loss,test_acc
140,2.9875,0.2748,2.9685,0.2843
141,2.9886,0.2802,2.9454,0.2906
142,2.9572,0.2840,2.9407,0.2934
143,2.9702,0.2802,2.9377,0.2964
144,2.9663,0.2812,2.9290,0.2971
145,2.9797,0.2846,2.9565,0.2906
146,2.9354,0.2944,2.9149,0.2953
147,2.9900,0.2828,2.9365,0.2921
148,2.9584,0.2766,2.9257,0.2980
149,2.9443,0.2852,2.9255,0.2945
150,2.9510,0.2834,2.9088,0.3003
151,2.9880,0.2868,2.9188,0.2979
152,2.9053,0.2948,2.9135,0.2977
153,2.9611,0.2840,2.9075,0.3035
154,2.9440,0.2828,2.9103,0.2955
155,2.9338,0.2948,2.8779,0.3100
156,2.9373,0.2900,2.8987,0.3051
157,2.9452,0.2942,2.9020,0.3060
158,2.9442,0.2870,2.9175,0.2993
159,2.9558,0.2834,2.9053,0.2951
160,2.9024,0.2968,2.8808,0.3065
161,2.9352,0.2910,2.8631,0.3064
162,2.9618,0.2886,2.8719,0.3076
163,2.9222,0.2998,2.8845,0.3036
164,2.9110,0.2996,2.8633,0.3148
165,2.9183,0.2978,2.8658,0.3112
166,2.9013,0.3010,2.8431,0.3128
167,2.9436,0.2972,2.8406,0.3108
168,2.9196,0.2998,2.8590,0.3114
169,2.9657,0.2920,2.9061,0.2996
170,2.9121,0.3004,2.8365,0.3146
171,2.9053,0.2968,2.8522,0.3140
172,2.9047,0.2944,2.8567,0.3104
173,2.9388,0.2986,2.8765,0.3128
174,2.9161,0.3010,2.8501,0.3151
175,2.8979,0.2932,2.8334,0.3203
176,2.8939,0.2998,2.8295,0.3155
177,2.8852,0.3118,2.8280,0.3183
178,2.8934,0.3154,2.8445,0.3136
179,2.9623,0.2966,2.8339,0.3233
180,2.9155,0.2982,2.8332,0.3140
181,2.8883,0.3102,2.8408,0.3223
182,2.9079,0.3126,2.8461,0.3177
183,2.9288,0.3040,2.8326,0.3201
184,2.8796,0.3118,2.8231,0.3201
185,2.9001,0.3134,2.8232,0.3195
186,2.8936,0.3034,2.8052,0.3246
187,2.8804,0.3104,2.8014,0.3245
188,2.8822,0.3052,2.8051,0.3267
189,2.8584,0.3130,2.7914,0.3257
190,2.8905,0.3058,2.8021,0.3319
191,2.8576,0.3086,2.7822,0.3280
192,2.8685,0.3068,2.7964,0.3270
193,2.8329,0.3134,2.7653,0.3325
194,2.8489,0.3124,2.7678,0.3355
195,2.8615,0.3110,2.7665,0.3350
196,2.8152,0.3154,2.7623,0.3329
197,2.8717,0.3108,2.7614,0.3379
198,2.8422,0.3194,2.7688,0.3308
199,2.8212,0.3250,2.7616,0.3370
200,2.8796,0.3218,2.7744,0.3347
201,2.8710,0.3176,2.7852,0.3343
202,2.8432,0.3170,2.7631,0.3343
203,2.8370,0.3220,2.7370,0.3465
204,2.8573,0.3176,2.7718,0.3356
205,2.8826,0.3086,2.8033,0.3352
206,2.8159,0.3178,2.7533,0.3354
207,2.8298,0.3154,2.7363,0.3402
208,2.8303,0.3234,2.7546,0.3448
209,2.8130,0.3246,2.7378,0.3409
210,2.8122,0.3228,2.7284,0.3456
211,2.8043,0.3338,2.7243,0.3457
212,2.8371,0.3190,2.7342,0.3425
213,2.8573,0.3230,2.7445,0.3390
214,2.8279,0.3202,2.7565,0.3372
215,2.8585,0.3182,2.7530,0.3419
216,2.8174,0.3248,2.7487,0.3474
217,2.8573,0.3202,2.7351,0.3453
218,2.8726,0.3176,2.7472,0.3452
219,2.8252,0.3216,2.7188,0.3471
220,2.8187,0.3358,2.7125,0.3538
221,2.8385,0.3192,2.7008,0.3550
222,2.8684,0.3242,2.7385,0.3471
223,2.8260,0.3206,2.7138,0.3499
224,2.8237,0.3306,2.7574,0.3436
225,2.8048,0.3294,2.6911,0.3437
226,2.8526,0.3238,2.7251,0.3488
227,2.8186,0.3340,2.7390,0.3444
228,2.8376,0.3254,2.7095,0.3519
229,2.8398,0.3350,2.7194,0.3513
230,2.8143,0.3342,2.7240,0.3499
231,2.8102,0.3280,2.6992,0.3505
232,2.8112,0.3312,2.7125,0.3513
233,2.8273,0.3354,2.7041,0.3506
234,2.8080,0.3306,2.7084,0.3516
235,2.7962,0.3372,2.7016,0.3518
236,2.8180,0.3310,2.7279,0.3501
237,2.8217,0.3302,2.7068,0.3572
238,2.7937,0.3330,2.6831,0.3526
239,2.8068,0.3388,2.7317,0.3519
240,2.7732,0.3438,2.6728,0.3563
241,2.8061,0.3402,2.6906,0.3583
242,2.7555,0.3382,2.6540,0.3554
243,2.8024,0.3334,2.6892,0.3565
244,2.7829,0.3312,2.6701,0.3578
245,2.7994,0.3346,2.6972,0.3582
246,2.7894,0.3376,2.6757,0.3557
247,2.7985,0.3358,2.6939,0.3579
248,2.7619,0.3398,2.6723,0.3579
249,2.7947,0.3358,2.6877,0.3626
250,2.7815,0.3362,2.6631,0.3605
251,2.7747,0.3324,2.6722,0.3569
252,2.7800,0.3402,2.6814,0.3624
253,2.7958,0.3360,2.6824,0.3588
254,2.8009,0.3324,2.6626,0.3611
255,2.7674,0.3512,2.6829,0.3655
256,2.7872,0.3306,2.6569,0.3646
257,2.7925,0.3344,2.6756,0.3655
258,2.8103,0.3384,2.6662,0.3669
259,2.7984,0.3404,2.6808,0.3637
260,2.7756,0.3436,2.6580,0.3672
261,2.7922,0.3430,2.6840,0.3639
262,2.7899,0.3400,2.6673,0.3675
263,2.8133,0.3412,2.6445,0.3722
264,2.7941,0.3332,2.7000,0.3646
265,2.7549,0.3452,2.6478,0.3660
266,2.7721,0.3420,2.6537,0.3699
267,2.7789,0.3478,2.6484,0.3728
268,2.7874,0.3418,2.6563,0.3729
269,2.7809,0.3398,2.6586,0.3743
270,2.7720,0.3382,2.6731,0.3681
271,2.7817,0.3396,2.6702,0.3729
272,2.7616,0.3562,2.6610,0.3733
273,2.7604,0.3436,2.6628,0.3749
274,2.7681,0.3456,2.6395,0.3662
275,2.7956,0.3494,2.6542,0.3784
276,2.8034,0.3376,2.6472,0.3724
277,2.7807,0.3478,2.6435,0.3732
278,2.7458,0.3538,2.6492,0.3795
279,2.7847,0.3492,2.6327,0.3769
280,2.8087,0.3490,2.6545,0.3794
281,2.7386,0.3532,2.6302,0.3747
282,2.7815,0.3376,2.6487,0.3747
283,2.7798,0.3420,2.6532,0.3761
284,2.7737,0.3488,2.6613,0.3718
285,2.7530,0.3528,2.6568,0.3787
286,2.7746,0.3452,2.6712,0.3754
287,2.7752,0.3564,2.6385,0.3765
288,2.7720,0.3558,2.6700,0.3722
289,2.7783,0.3554,2.6540,0.3735
290,2.7752,0.3558,2.6599,0.3735
291,2.8027,0.3506,2.6766,0.3786
292,2.7890,0.3434,2.6759,0.3758
293,2.7546,0.3484,2.6211,0.3797
294,2.7592,0.3502,2.6411,0.3818
295,2.7514,0.3538,2.6167,0.3820
296,2.7671,0.3546,2.6390,0.3813
297,2.7771,0.3524,2.6661,0.3812
298,2.7873,0.3458,2.6446,0.3788
299,2.7654,0.3546,2.6635,0.3782
300,2.7767,0.3574,2.6213,0.3836
301,2.7864,0.3456,2.6518,0.3776
302,2.7841,0.3508,2.6575,0.3775
303,2.7575,0.3602,2.6394,0.3829
304,2.7812,0.3514,2.6425,0.3824
305,2.7300,0.3554,2.6318,0.3828
306,2.7416,0.3634,2.6470,0.3893
307,2.7825,0.3516,2.6384,0.3808
308,2.7566,0.3552,2.6253,0.3850
309,2.7500,0.3632,2.6407,0.3912
310,2.7486,0.3534,2.6295,0.3821
311,2.7738,0.3552,2.6606,0.3847
312,2.7560,0.3574,2.6277,0.3866
313,2.7319,0.3580,2.6255,0.3827
314,2.7455,0.3646,2.6189,0.3909
315,2.7477,0.3490,2.6160,0.3840
316,2.7906,0.3572,2.6445,0.3892
317,2.7451,0.3626,2.6297,0.3837
318,2.7550,0.3594,2.6242,0.3864
319,2.7497,0.3654,2.6300,0.3839
320,2.7727,0.3552,2.6496,0.3863
321,2.7205,0.3658,2.6194,0.3856
322,2.7615,0.3608,2.6277,0.3868
323,2.7097,0.3668,2.6024,0.3897
324,2.7825,0.3660,2.6668,0.3909
325,2.7735,0.3654,2.6774,0.3866
326,2.7521,0.3612,2.6360,0.3901
327,2.7459,0.3634,2.6219,0.3887
328,2.7615,0.3596,2.6363,0.3915
329,2.7356,0.3662,2.6234,0.3870
330,2.7765,0.3656,2.6469,0.3907
