name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,479,4.4275,0.0448,4.3934,0.0455,4.4425,0.0420
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,480,4.7039,0.0500,4.5941,0.0539,4.6623,0.0531
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,481,4.4820,0.0444,4.4123,0.0486,4.4483,0.0483
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,482,4.5269,0.0420,4.4115,0.0462,4.4912,0.0437
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,483,4.4068,0.0388,4.3436,0.0435,4.3981,0.0410
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,484,4.5103,0.0552,4.5358,0.0530,4.5005,0.0531
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,485,4.4137,0.0528,4.3457,0.0564,4.3878,0.0516
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,486,4.9860,0.0372,4.9370,0.0458,4.9542,0.0432
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,487,4.4702,0.0372,4.4115,0.0423,4.4615,0.0384
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,488,4.6312,0.0398,4.5967,0.0435,4.6468,0.0424
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,489,4.5836,0.0478,4.5265,0.0523,4.5808,0.0508
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,490,4.3461,0.0450,4.3019,0.0479,4.3494,0.0437
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,491,4.4988,0.0434,4.4123,0.0506,4.4857,0.0459
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,492,4.3713,0.0440,4.3531,0.0445,4.4038,0.0423
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,493,4.3650,0.0536,4.3162,0.0560,4.3761,0.0513
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,494,4.5371,0.0362,4.4788,0.0397,4.5652,0.0340
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,495,4.4430,0.0408,4.4606,0.0492,4.4582,0.0440
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,496,4.1633,0.0530,4.1599,0.0575,4.1872,0.0549
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,497,4.2254,0.0592,4.2080,0.0651,4.2280,0.0606
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,498,4.3445,0.0532,4.2738,0.0563,4.3607,0.0513
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,499,4.9378,0.0428,4.9244,0.0452,4.9380,0.0418
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,500,4.5210,0.0388,4.4742,0.0434,4.5195,0.0403
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,501,4.3455,0.0538,4.3055,0.0483,4.3418,0.0463
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,502,4.4525,0.0366,4.4525,0.0391,4.4778,0.0362
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,503,4.3979,0.0468,4.3678,0.0491,4.3937,0.0477
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,504,4.4550,0.0470,4.4247,0.0508,4.4515,0.0500
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,505,5.0157,0.0430,4.9178,0.0463,5.0144,0.0439
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,506,4.4465,0.0378,4.3971,0.0439,4.4692,0.0388
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,507,4.2836,0.0500,4.2478,0.0497,4.2926,0.0498
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,508,4.5104,0.0422,4.4486,0.0451,4.5396,0.0429
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,509,4.2921,0.0486,4.2423,0.0488,4.2907,0.0470
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,510,4.4101,0.0512,4.3350,0.0513,4.4026,0.0486
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,511,4.6761,0.0458,4.5591,0.0514,4.6614,0.0475
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,512,4.2236,0.0588,4.1837,0.0544,4.2189,0.0545
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,513,4.5287,0.0404,4.4622,0.0433,4.5327,0.0358
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,514,4.4425,0.0616,4.3689,0.0660,4.4457,0.0583
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,515,4.6202,0.0438,4.5670,0.0426,4.6133,0.0449
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,516,4.4409,0.0384,4.3869,0.0405,4.4500,0.0375
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,517,4.5811,0.0488,4.4762,0.0492,4.5751,0.0456
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,518,4.4188,0.0386,4.3422,0.0465,4.4144,0.0401
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,519,4.4302,0.0462,4.3452,0.0521,4.4262,0.0465
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,520,4.4977,0.0382,4.4904,0.0396,4.4863,0.0378
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,521,4.4245,0.0470,4.3733,0.0481,4.4277,0.0449
hetetogeneous_shard_non_iid_50_J_8_LR_0.01,522,4.9376,0.0418,4.7933,0.0486,4.9471,0.0447
