name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,74,5.0397,0.0122,5.0532,0.0093,5.0619,0.0099
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,75,5.1746,0.0104,5.1233,0.0108,5.1960,0.0099
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,76,7.3011,0.0120,7.2853,0.0113,7.3577,0.0122
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,77,5.0669,0.0090,5.0212,0.0100,5.0807,0.0101
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,78,5.0345,0.0102,5.0102,0.0098,5.0421,0.0099
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,79,5.2939,0.0080,5.2118,0.0097,5.3096,0.0106
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,80,9.2759,0.0100,8.6056,0.0101,9.2247,0.0100
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,81,5.0574,0.0106,5.0368,0.0100,5.0652,0.0100
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,82,5.0549,0.0106,5.0511,0.0117,5.0559,0.0118
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,83,5.4672,0.0102,5.3839,0.0100,5.4765,0.0100
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,84,5.2337,0.0152,5.1566,0.0146,5.2344,0.0139
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,85,5.6743,0.0126,5.5306,0.0126,5.6881,0.0117
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,86,4.9871,0.0144,5.0263,0.0144,5.0002,0.0128
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,87,6.0515,0.0086,6.0373,0.0102,6.0402,0.0104
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,88,5.2274,0.0092,5.2083,0.0093,5.2222,0.0084
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,89,4.9175,0.0098,4.8988,0.0100,4.9210,0.0100
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,90,4.8339,0.0178,4.8591,0.0165,4.8429,0.0162
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,91,4.9667,0.0166,4.9375,0.0151,4.9771,0.0149
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,92,4.8473,0.0134,4.8649,0.0140,4.8534,0.0135
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,93,5.1334,0.0170,5.1361,0.0186,5.1441,0.0180
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,94,4.8906,0.0128,4.8731,0.0137,4.8920,0.0145
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,95,5.1141,0.0142,5.0781,0.0142,5.1067,0.0136
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,96,4.9790,0.0188,4.9925,0.0198,4.9948,0.0200
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,97,5.4363,0.0126,5.3600,0.0138,5.4652,0.0138
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,98,4.9028,0.0164,4.8900,0.0181,4.9100,0.0178
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,99,5.0560,0.0112,5.0289,0.0138,5.0489,0.0133
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,100,5.1899,0.0148,5.1581,0.0145,5.1893,0.0157
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,101,5.0238,0.0114,4.9859,0.0110,5.0157,0.0111
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,102,5.1777,0.0184,5.1237,0.0183,5.1825,0.0177
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,103,5.1328,0.0094,5.0914,0.0102,5.1383,0.0101
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,104,5.0586,0.0142,5.0339,0.0169,5.0690,0.0150
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,105,5.1920,0.0168,5.1603,0.0185,5.1726,0.0180
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,106,4.8202,0.0140,4.8070,0.0141,4.8210,0.0152
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,107,6.1483,0.0148,5.9285,0.0146,6.0619,0.0146
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,108,4.8398,0.0172,4.8550,0.0160,4.8316,0.0162
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,109,5.1906,0.0104,5.2039,0.0116,5.1886,0.0116
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,110,4.8569,0.0170,4.8391,0.0209,4.8286,0.0231
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,111,5.9534,0.0150,5.7489,0.0145,5.9090,0.0151
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,112,5.1638,0.0122,5.1362,0.0123,5.1335,0.0138
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,113,4.9187,0.0132,4.8968,0.0141,4.8991,0.0139
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,114,5.2013,0.0106,5.1242,0.0102,5.1735,0.0106
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,115,4.9327,0.0124,4.9222,0.0139,4.9459,0.0134
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,116,5.2098,0.0188,5.2524,0.0177,5.1862,0.0187
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,117,5.1480,0.0142,5.1140,0.0170,5.1222,0.0165
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,118,5.0738,0.0164,5.1061,0.0171,5.0584,0.0177
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,119,5.8937,0.0086,5.7963,0.0106,5.8699,0.0107
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,120,4.8196,0.0204,4.7865,0.0205,4.7965,0.0208
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,121,5.2537,0.0142,5.1314,0.0147,5.2367,0.0139
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,122,5.0131,0.0176,4.9957,0.0210,4.9903,0.0202
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,123,5.3419,0.0132,5.2512,0.0130,5.2953,0.0129
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,124,5.0315,0.0202,5.0019,0.0185,5.0042,0.0188
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,125,4.9866,0.0154,4.9385,0.0186,4.9644,0.0175
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,126,5.2657,0.0220,5.2391,0.0207,5.2153,0.0205
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,127,4.9651,0.0132,4.9709,0.0106,4.9423,0.0110
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,128,5.1726,0.0110,5.1052,0.0110,5.1479,0.0111
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,129,4.9932,0.0206,4.9953,0.0186,4.9985,0.0186
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,130,5.5909,0.0132,5.4426,0.0134,5.5682,0.0126
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,131,4.9430,0.0082,4.9207,0.0100,4.9476,0.0110
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,132,4.8353,0.0172,4.8250,0.0196,4.8522,0.0190
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,133,4.8865,0.0182,4.8457,0.0175,4.9064,0.0158
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,134,6.2129,0.0092,5.7805,0.0128,6.1873,0.0121
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,135,4.8578,0.0250,4.8025,0.0261,4.8429,0.0252
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,136,4.7738,0.0320,4.7925,0.0215,4.7987,0.0246
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,137,5.1498,0.0190,5.1466,0.0199,5.1444,0.0190
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,138,4.8460,0.0176,4.8311,0.0172,4.8410,0.0173
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,139,6.2605,0.0162,6.1536,0.0187,6.2020,0.0171
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,140,4.9976,0.0222,5.0704,0.0198,4.9952,0.0201
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,141,5.5133,0.0126,5.4381,0.0148,5.4998,0.0153
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,142,4.7026,0.0230,4.7145,0.0217,4.7002,0.0223
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,143,4.8761,0.0266,4.8839,0.0268,4.8714,0.0256
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,144,4.8722,0.0114,4.8738,0.0148,4.8690,0.0128
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,145,5.1547,0.0108,5.1205,0.0136,5.1601,0.0135
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,146,5.0629,0.0194,5.0182,0.0224,5.0646,0.0221
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,147,4.9590,0.0202,4.9525,0.0185,4.9745,0.0187
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,148,6.2291,0.0090,6.0870,0.0118,6.2133,0.0114
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,149,5.5874,0.0162,5.4438,0.0153,5.5895,0.0146
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,150,4.7846,0.0230,4.7882,0.0241,4.7787,0.0234
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,151,5.3394,0.0214,5.2397,0.0206,5.3558,0.0179
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,152,4.9357,0.0184,4.9220,0.0180,4.9375,0.0174
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,153,4.8234,0.0222,4.8162,0.0198,4.8217,0.0224
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,154,5.0754,0.0126,5.0008,0.0133,5.0708,0.0131
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,155,4.7389,0.0180,4.7401,0.0202,4.7285,0.0204
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,156,8.8372,0.0092,7.8426,0.0093,8.7760,0.0102
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,157,4.8406,0.0194,4.8195,0.0176,4.8632,0.0172
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,158,5.1630,0.0128,5.1088,0.0146,5.1637,0.0130
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,159,4.9946,0.0182,4.9366,0.0169,5.0062,0.0174
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,160,5.0356,0.0124,5.0970,0.0146,5.0376,0.0132
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,161,5.1036,0.0078,5.0746,0.0076,5.1213,0.0090
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,162,4.8207,0.0196,4.8866,0.0191,4.8393,0.0198
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,163,4.8573,0.0176,4.8497,0.0205,4.8548,0.0190
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,164,4.9062,0.0274,4.9288,0.0276,4.9176,0.0271
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,165,4.7670,0.0230,4.7842,0.0228,4.7635,0.0201
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,166,4.7587,0.0224,4.7248,0.0220,4.7605,0.0202
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,167,5.0774,0.0158,5.0109,0.0167,5.0775,0.0157
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,168,5.6675,0.0236,5.5217,0.0243,5.6662,0.0244
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,169,4.8577,0.0156,4.8367,0.0195,4.8505,0.0178
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,170,5.2852,0.0232,5.2240,0.0229,5.2504,0.0236
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,171,4.6571,0.0314,4.6913,0.0275,4.6618,0.0290
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,172,4.7004,0.0304,4.7037,0.0300,4.7132,0.0290
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,173,4.9992,0.0178,5.0054,0.0162,5.0163,0.0161
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,174,6.9320,0.0182,6.3602,0.0186,6.9107,0.0194
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,175,5.0364,0.0194,5.0374,0.0215,5.0484,0.0214
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,176,4.6671,0.0202,4.6677,0.0203,4.6804,0.0186
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,177,6.3835,0.0166,6.6249,0.0174,6.3474,0.0176
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,178,5.2576,0.0222,5.2963,0.0211,5.2532,0.0204
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,179,5.0319,0.0226,5.0361,0.0204,5.0337,0.0210
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,180,4.6346,0.0218,4.5979,0.0187,4.6452,0.0204
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,181,4.7300,0.0304,4.7562,0.0294,4.7493,0.0284
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,182,4.8026,0.0180,4.7674,0.0202,4.8082,0.0203
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,183,5.2786,0.0224,5.2553,0.0263,5.2502,0.0251
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,184,4.7856,0.0114,4.7765,0.0121,4.7848,0.0122
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,185,5.0807,0.0248,5.0222,0.0220,5.0726,0.0215
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,186,4.7801,0.0248,4.7656,0.0264,4.7686,0.0234
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,187,5.0331,0.0136,5.0636,0.0139,5.0086,0.0139
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,188,4.7885,0.0174,4.7822,0.0189,4.7892,0.0179
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,189,4.7090,0.0190,4.6778,0.0212,4.7000,0.0195
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,190,4.5709,0.0226,4.5508,0.0209,4.5752,0.0195
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,191,5.0370,0.0174,5.0083,0.0201,5.0316,0.0205
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,192,4.7428,0.0226,4.7223,0.0257,4.7289,0.0243
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,193,4.6574,0.0224,4.6244,0.0248,4.6753,0.0231
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,194,4.8403,0.0280,4.8600,0.0282,4.8247,0.0295
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,195,4.8293,0.0164,4.8202,0.0143,4.8172,0.0156
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,196,4.8427,0.0304,4.7863,0.0284,4.8182,0.0275
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,197,4.9860,0.0264,4.9727,0.0250,5.0012,0.0238
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,198,5.4817,0.0138,5.3293,0.0155,5.4630,0.0142
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,199,4.6293,0.0296,4.6082,0.0286,4.6073,0.0299
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,200,5.2402,0.0180,5.1804,0.0165,5.1850,0.0184
hetetogeneous_WD_1e-05_shard_non_iid_50_J_16_LR_0.01,201,4.7759,0.0230,4.7889,0.0210,4.7745,0.0220
