name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar2_scheduler_ExponentialLR,1,4.0025,0.0808,4.0114,0.0810,4.1864,0.0575,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,2,3.8061,0.1136,3.7610,0.1205,3.9164,0.0907,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,3,3.6910,0.1244,3.6421,0.1352,3.7605,0.1162,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,4,3.5467,0.1664,3.4842,0.1687,3.6336,0.1372,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,5,3.4821,0.1700,3.4148,0.1860,3.5440,0.1538,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,6,3.5308,0.1614,3.4676,0.1738,3.4653,0.1710,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,7,3.3320,0.1954,3.2558,0.2167,3.3802,0.1866,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,8,3.3079,0.2026,3.2000,0.2246,3.2995,0.2000,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,9,3.2577,0.2114,3.1618,0.2359,3.2125,0.2185,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,10,3.1900,0.2348,3.0912,0.2568,3.1277,0.2341,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,11,3.0890,0.2492,2.9991,0.2650,3.0606,0.2472,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,12,3.0970,0.2486,2.9767,0.2736,2.9698,0.2646,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,13,3.0271,0.2722,2.8969,0.2880,2.9062,0.2761,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,14,2.9284,0.2878,2.8143,0.3060,2.8448,0.2878,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,15,2.9272,0.2780,2.7680,0.3161,2.7733,0.2990,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,16,2.8785,0.3032,2.7356,0.3272,2.7012,0.3164,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,17,2.8258,0.3090,2.7038,0.3306,2.6477,0.3237,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,18,2.8167,0.3054,2.7111,0.3341,2.5793,0.3424,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,19,2.7183,0.3268,2.5782,0.3548,2.5101,0.3549,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,20,2.7003,0.3378,2.5588,0.3677,2.4562,0.3648,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,21,2.6643,0.3470,2.5451,0.3732,2.3958,0.3779,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,22,2.6272,0.3500,2.4859,0.3874,2.3417,0.3904,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,23,2.5785,0.3582,2.4762,0.3912,2.2880,0.4021,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,24,2.5242,0.3686,2.4173,0.3992,2.2369,0.4123,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,25,2.5362,0.3668,2.3953,0.4003,2.1786,0.4249,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,26,2.5050,0.3776,2.3998,0.4022,2.1388,0.4307,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,27,2.5146,0.3836,2.3772,0.4092,2.0822,0.4442,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,28,2.4293,0.3950,2.3079,0.4231,2.0367,0.4537,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,29,2.4060,0.3986,2.2763,0.4344,1.9970,0.4608,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,30,2.4107,0.4060,2.2705,0.4384,1.9440,0.4747,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,31,2.3317,0.4160,2.2452,0.4411,1.8976,0.4840,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,32,2.3803,0.4066,2.2485,0.4464,1.8649,0.4913,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,33,2.3544,0.4094,2.2693,0.4442,1.8283,0.5005,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,34,2.3794,0.4200,2.2493,0.4517,1.7861,0.5100,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,35,2.3471,0.4244,2.2527,0.4537,1.7417,0.5181,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,36,2.3450,0.4194,2.2369,0.4519,1.7109,0.5270,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,37,2.3285,0.4308,2.1984,0.4658,1.6619,0.5365,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,38,2.3413,0.4362,2.1906,0.4664,1.6319,0.5467,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,39,2.3292,0.4330,2.2059,0.4639,1.5960,0.5538,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,40,2.3606,0.4260,2.2571,0.4655,1.5600,0.5658,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,41,2.3228,0.4308,2.1984,0.4661,1.5478,0.5635,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,42,2.2905,0.4430,2.1649,0.4777,1.5135,0.5738,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,43,2.2594,0.4540,2.1749,0.4819,1.4719,0.5825,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,44,2.3123,0.4444,2.1747,0.4799,1.4481,0.5865,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,45,2.2647,0.4492,2.1384,0.4875,1.4163,0.5956,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,46,2.2927,0.4556,2.1974,0.4836,1.3920,0.6016,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,47,2.3227,0.4550,2.1764,0.4908,1.3647,0.6065,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,48,2.3291,0.4574,2.1643,0.4895,1.3333,0.6158,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,49,2.2921,0.4580,2.1874,0.4913,1.3137,0.6208,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,50,2.2564,0.4690,2.1852,0.4943,1.2849,0.6274,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,51,2.2351,0.4618,2.1759,0.4899,1.2644,0.6345,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,52,2.2807,0.4706,2.1940,0.4961,1.2380,0.6399,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,53,2.3313,0.4670,2.2312,0.4951,1.2180,0.6482,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,54,2.3059,0.4670,2.2275,0.4947,1.1977,0.6520,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,55,2.3200,0.4656,2.2763,0.4957,1.1785,0.6547,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,56,2.2959,0.4708,2.2247,0.4989,1.1590,0.6594,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,57,2.3305,0.4652,2.2498,0.5025,1.1479,0.6643,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,58,2.3074,0.4700,2.2413,0.5052,1.1213,0.6695,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,59,2.2924,0.4770,2.2253,0.5030,1.1026,0.6755,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,60,2.3186,0.4724,2.2314,0.5043,1.0991,0.6767,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,61,2.3139,0.4668,2.2467,0.4964,1.0715,0.6833,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,62,2.3448,0.4726,2.2822,0.4992,1.0523,0.6898,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,63,2.3298,0.4732,2.2776,0.5032,1.0433,0.6920,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,64,2.2880,0.4800,2.2655,0.5032,1.0297,0.6967,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,65,2.3565,0.4710,2.2728,0.5048,1.0126,0.7003,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,66,2.3792,0.4682,2.3000,0.5034,1.0034,0.7005,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,67,2.3545,0.4756,2.2800,0.5062,0.9937,0.7044,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,68,2.3619,0.4778,2.3052,0.5053,0.9851,0.7046,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,69,2.3498,0.4886,2.3230,0.5068,0.9620,0.7136,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,70,2.3302,0.4804,2.2974,0.5051,0.9602,0.7139,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,71,2.3461,0.4772,2.2919,0.5105,0.9445,0.7153,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,72,2.3478,0.4810,2.3130,0.5060,0.9310,0.7223,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,73,2.3777,0.4734,2.3284,0.5077,0.9305,0.7219,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,74,2.3458,0.4874,2.3125,0.5105,0.9082,0.7282,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,75,2.3760,0.4826,2.3401,0.5096,0.9052,0.7301,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,76,2.3946,0.4844,2.3528,0.5133,0.8993,0.7292,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,77,2.3862,0.4742,2.3457,0.5095,0.8979,0.7324,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,78,2.4181,0.4822,2.3473,0.5134,0.8772,0.7373,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,79,2.4027,0.4806,2.3621,0.5096,0.8824,0.7374,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,80,2.4182,0.4782,2.3699,0.5108,0.8666,0.7393,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,81,2.4194,0.4792,2.3810,0.5107,0.8638,0.7426,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,82,2.4179,0.4814,2.3618,0.5106,0.8497,0.7459,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,83,2.3999,0.4832,2.3773,0.5107,0.8519,0.7435,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,84,2.3947,0.4874,2.3802,0.5132,0.8414,0.7473,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,85,2.4234,0.4790,2.3741,0.5141,0.8338,0.7524,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,86,2.4655,0.4754,2.3789,0.5095,0.8415,0.7469,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,87,2.3801,0.4814,2.3904,0.5144,0.8229,0.7530,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,88,2.4586,0.4818,2.3940,0.5142,0.8171,0.7553,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,89,2.3929,0.4864,2.3778,0.5135,0.8151,0.7537,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,90,2.4381,0.4866,2.4038,0.5126,0.8144,0.7558,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,91,2.3802,0.4902,2.4085,0.5147,0.8064,0.7555,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,92,2.4305,0.4912,2.4100,0.5155,0.8083,0.7543,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,93,2.4767,0.4818,2.4181,0.5154,0.7955,0.7604,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,94,2.4303,0.4870,2.4177,0.5153,0.7969,0.7609,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,95,2.4036,0.4838,2.4050,0.5154,0.7944,0.7622,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,96,2.4455,0.4888,2.4193,0.5143,0.7880,0.7634,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,97,2.4398,0.4862,2.4260,0.5138,0.7891,0.7613,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,98,2.4310,0.4860,2.4206,0.5175,0.7852,0.7620,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,99,2.4468,0.4860,2.4258,0.5178,0.7794,0.7646,-1.0000,-1.0000
cifar2_scheduler_ExponentialLR,100,2.4646,0.4900,2.4289,0.5136,0.7766,0.7661,-1.0000,-1.0000
