name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar2_scheduler_CosineAnnealingWarmRestarts,46,3.0421,0.2798,2.9326,0.3072,2.8954,0.2924,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,47,2.9549,0.2964,2.8173,0.3175,2.8377,0.3030,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,48,2.9945,0.2956,2.8554,0.3213,2.7701,0.3164,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,49,2.9373,0.3030,2.7749,0.3278,2.6930,0.3277,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,50,2.8467,0.3156,2.6792,0.3496,2.6092,0.3457,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,51,2.7578,0.3300,2.6054,0.3636,2.5407,0.3569,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,52,2.7428,0.3336,2.6533,0.3585,2.4775,0.3723,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,53,2.7397,0.3374,2.5451,0.3760,2.3940,0.3870,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,54,2.6836,0.3572,2.5091,0.3925,2.3235,0.4004,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,55,2.5947,0.3668,2.4306,0.4037,2.2302,0.4168,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,56,2.5569,0.3730,2.4146,0.4092,2.1723,0.4322,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,57,2.4453,0.4002,2.3535,0.4234,2.1026,0.4435,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,58,2.5085,0.3888,2.3926,0.4239,2.0093,0.4651,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,59,2.4256,0.4078,2.2997,0.4377,1.9477,0.4790,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,60,2.4283,0.4060,2.2489,0.4474,1.8935,0.4924,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingWarmRestarts,61,2.3533,0.4116,2.2394,0.4502,1.8222,0.5030,-1.0000,-1.0000
