name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar2_scheduler_CosineAnnealingLR,42,2.9735,0.2940,2.8367,0.3285,2.7573,0.3177,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,43,2.9410,0.2892,2.7955,0.3252,2.7281,0.3198,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,44,2.9431,0.2958,2.8134,0.3174,2.6843,0.3295,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,45,2.8909,0.3062,2.7551,0.3345,2.6628,0.3356,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,46,2.8119,0.3178,2.7069,0.3467,2.6262,0.3420,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,47,2.8936,0.3066,2.7625,0.3394,2.5806,0.3533,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,48,2.8206,0.3236,2.7152,0.3538,2.5438,0.3582,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,49,2.7955,0.3198,2.6710,0.3623,2.5145,0.3626,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,50,2.7829,0.3230,2.5909,0.3668,2.4694,0.3754,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,51,2.7604,0.3386,2.6281,0.3704,2.4360,0.3789,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,52,2.7200,0.3362,2.5926,0.3774,2.3836,0.3894,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,53,2.7543,0.3306,2.6053,0.3743,2.3503,0.3938,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,54,2.6701,0.3582,2.5429,0.3881,2.3153,0.4034,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,55,2.6437,0.3670,2.4887,0.3935,2.2808,0.4106,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,56,2.6377,0.3650,2.5053,0.3892,2.2451,0.4163,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,57,2.6316,0.3650,2.4966,0.3950,2.2133,0.4261,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,58,2.6052,0.3618,2.4868,0.4045,2.1670,0.4332,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,59,2.5969,0.3722,2.4609,0.3991,2.1202,0.4445,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,60,2.5624,0.3742,2.4182,0.4107,2.0928,0.4503,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,61,2.4583,0.3902,2.3442,0.4293,2.0427,0.4608,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,62,2.5171,0.3846,2.3995,0.4204,2.0097,0.4672,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,63,2.4716,0.4012,2.3686,0.4308,1.9648,0.4758,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,64,2.4614,0.4096,2.3446,0.4375,1.9207,0.4824,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,65,2.4346,0.4104,2.2989,0.4438,1.8815,0.4943,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,66,2.4571,0.4052,2.3409,0.4437,1.8545,0.4978,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,67,2.4488,0.3976,2.3169,0.4356,1.8110,0.5101,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,68,2.4363,0.4056,2.3002,0.4416,1.7759,0.5166,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,69,2.3853,0.4194,2.2742,0.4499,1.7321,0.5268,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,70,2.3927,0.4150,2.2729,0.4575,1.6963,0.5336,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,71,2.3403,0.4370,2.2444,0.4631,1.6650,0.5404,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,72,2.3588,0.4294,2.2629,0.4623,1.6162,0.5510,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,73,2.3677,0.4342,2.2585,0.4645,1.5656,0.5637,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,74,2.3409,0.4406,2.2574,0.4712,1.5355,0.5723,-1.0000,-1.0000
cifar2_scheduler_CosineAnnealingLR,75,2.4076,0.4352,2.2481,0.4735,1.5151,0.5759,-1.0000,-1.0000
