name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,42,2.3275,0.4316,2.2077,0.4655,1.6167,0.5501,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,43,2.2840,0.4338,2.1950,0.4643,1.5785,0.5598,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,44,2.2906,0.4416,2.1996,0.4687,1.5409,0.5698,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,45,2.2693,0.4464,2.1796,0.4753,1.5016,0.5765,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,46,2.2589,0.4452,2.1656,0.4772,1.4823,0.5823,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,47,2.2890,0.4454,2.1780,0.4771,1.4648,0.5874,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,48,2.2856,0.4434,2.1689,0.4808,1.4402,0.5936,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,49,2.2515,0.4550,2.1708,0.4816,1.4348,0.5953,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,50,2.2730,0.4532,2.1691,0.4817,1.4242,0.5967,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,51,3.3939,0.2184,3.2414,0.2415,3.1711,0.2440,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,52,3.3450,0.2396,3.2247,0.2631,3.2457,0.2303,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,53,3.4844,0.1972,3.3560,0.2321,3.3343,0.2190,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,54,3.4703,0.1960,3.4148,0.2102,3.3594,0.2127,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,55,3.4980,0.1986,3.3345,0.2282,3.3499,0.2137,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,56,3.4674,0.1980,3.3216,0.2307,3.3713,0.2126,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,57,3.5276,0.1924,3.4901,0.2161,3.3990,0.2063,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,58,3.4387,0.2044,3.3182,0.2276,3.3800,0.2109,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,59,3.5423,0.1880,3.4541,0.2172,3.3404,0.2189,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,60,3.4388,0.2012,3.2953,0.2339,3.3403,0.2192,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,61,3.4404,0.2056,3.3188,0.2286,3.3021,0.2258,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,62,3.3619,0.2204,3.2485,0.2496,3.3058,0.2232,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,63,3.4136,0.2044,3.2683,0.2386,3.3136,0.2198,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,64,3.3887,0.2142,3.2787,0.2476,3.2984,0.2255,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,65,3.3448,0.2338,3.2912,0.2425,3.2474,0.2354,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,66,3.3729,0.2208,3.2130,0.2512,3.2552,0.2339,-1.0000,-1.0000
cifar_more_step_scheduler_CosineAnnealingWarmRestarts,67,3.3816,0.2264,3.2541,0.2426,3.2579,0.2316,-1.0000,-1.0000
