name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar2_scheduler_ReduceLROnPlateau,64,2.7461,0.3330,2.6224,0.3642,2.4754,0.3706,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,65,2.6905,0.3398,2.6088,0.3691,2.4321,0.3790,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,66,2.6624,0.3486,2.5689,0.3739,2.3898,0.3871,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,67,2.6618,0.3520,2.5393,0.3798,2.3576,0.3932,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,68,2.6348,0.3556,2.5473,0.3834,2.3200,0.4012,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,69,2.6315,0.3536,2.5050,0.3916,2.2942,0.4029,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,70,2.5994,0.3604,2.5068,0.3871,2.2669,0.4084,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,71,2.5735,0.3678,2.4831,0.3915,2.2402,0.4162,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,72,2.5693,0.3678,2.4684,0.3984,2.2146,0.4203,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,73,2.5647,0.3730,2.4699,0.3914,2.1853,0.4228,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,74,2.5538,0.3682,2.4378,0.4009,2.1627,0.4270,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,75,2.5216,0.3776,2.4349,0.4063,2.1374,0.4320,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,76,2.5217,0.3754,2.4130,0.4093,2.1227,0.4338,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,77,2.5131,0.3890,2.4098,0.4085,2.0907,0.4414,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,78,2.4997,0.3882,2.4012,0.4117,2.0835,0.4427,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,79,2.4721,0.3886,2.3732,0.4172,2.0608,0.4509,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,80,2.4772,0.3926,2.4005,0.4141,2.0457,0.4513,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,81,2.4838,0.3894,2.3704,0.4162,2.0232,0.4532,-1.0000,-1.0000
cifar2_scheduler_ReduceLROnPlateau,82,2.4958,0.3898,2.3813,0.4173,1.9982,0.4628,-1.0000,-1.0000
