name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_ExponentialLR,49,2.9210,0.2858,2.8152,0.3201,2.6387,0.3469,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,50,2.8683,0.3172,2.7520,0.3473,2.6370,0.3436,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,51,2.9225,0.3112,2.7454,0.3497,2.5969,0.3574,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,52,2.8501,0.3148,2.6814,0.3609,2.5720,0.3577,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,53,2.8741,0.3184,2.7958,0.3529,2.5768,0.3574,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,54,2.7697,0.3300,2.6482,0.3633,2.5426,0.3620,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,55,2.8562,0.3088,2.7032,0.3503,2.5054,0.3718,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,56,2.8152,0.3380,2.6926,0.3651,2.5233,0.3689,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,57,2.7992,0.3266,2.6589,0.3657,2.5046,0.3733,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,58,2.7973,0.3280,2.6943,0.3619,2.4984,0.3732,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,59,2.9478,0.3072,2.8443,0.3424,2.4741,0.3794,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,60,2.7932,0.3472,2.6606,0.3844,2.4650,0.3803,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,61,2.7076,0.3490,2.5451,0.3909,2.4303,0.3870,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,62,2.7863,0.3362,2.6594,0.3708,2.4347,0.3896,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,63,2.7977,0.3334,2.6998,0.3657,2.4045,0.3917,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,64,2.7322,0.3480,2.5960,0.3802,2.3786,0.3975,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,65,2.8019,0.3372,2.6484,0.3780,2.3717,0.4000,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,66,2.7411,0.3410,2.6279,0.3798,2.3471,0.4048,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,67,2.7133,0.3584,2.5409,0.3984,2.3400,0.4076,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,68,2.7753,0.3416,2.6639,0.3770,2.3233,0.4100,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,69,2.6969,0.3600,2.5566,0.3981,2.3140,0.4110,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,70,2.7079,0.3476,2.5625,0.3929,2.2822,0.4173,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,71,2.6741,0.3554,2.5482,0.4023,2.2652,0.4234,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,72,2.6449,0.3518,2.4841,0.4027,2.2526,0.4274,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,73,2.6781,0.3686,2.5106,0.4057,2.2462,0.4285,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,74,2.7318,0.3642,2.5686,0.4041,2.2306,0.4286,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,75,2.6814,0.3662,2.5915,0.3972,2.2071,0.4349,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,76,2.6947,0.3552,2.5176,0.4023,2.1922,0.4374,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,77,2.6044,0.3716,2.5071,0.4108,2.1746,0.4446,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,78,2.6054,0.3678,2.5186,0.4102,2.1594,0.4463,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,79,2.6642,0.3692,2.5375,0.4128,2.1614,0.4443,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,80,2.6529,0.3642,2.5379,0.4057,2.1382,0.4485,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,81,2.6900,0.3668,2.5574,0.4066,2.1097,0.4548,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,82,2.5854,0.3902,2.4720,0.4275,2.1218,0.4528,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,83,2.6653,0.3752,2.4922,0.4210,2.0969,0.4567,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,84,2.6244,0.3802,2.4886,0.4166,2.0683,0.4620,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,85,2.6168,0.3838,2.5046,0.4164,2.0808,0.4606,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,86,2.6376,0.3734,2.4889,0.4182,2.0583,0.4666,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,87,2.6340,0.3778,2.5079,0.4134,2.0502,0.4679,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,88,2.5661,0.3916,2.4696,0.4217,2.0263,0.4728,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,89,2.5761,0.3992,2.4956,0.4261,2.0105,0.4780,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,90,2.6000,0.3814,2.4758,0.4205,2.0067,0.4792,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,91,2.6212,0.3880,2.4964,0.4266,1.9894,0.4820,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,92,2.6197,0.3900,2.4993,0.4236,1.9716,0.4846,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,93,2.5417,0.3930,2.4429,0.4317,1.9720,0.4859,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,94,2.5155,0.3958,2.3888,0.4330,1.9574,0.4884,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,95,2.5967,0.3866,2.4704,0.4280,1.9316,0.4933,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,96,2.5406,0.4002,2.4303,0.4402,1.9057,0.4967,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,97,2.5163,0.3956,2.3881,0.4287,1.9093,0.5011,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,98,2.6016,0.3948,2.5105,0.4372,1.8917,0.5008,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,99,2.6342,0.3908,2.4992,0.4330,1.8829,0.5030,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,100,2.5711,0.3946,2.4300,0.4339,1.8729,0.5048,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,101,2.5982,0.3980,2.4785,0.4350,1.8553,0.5093,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,102,2.5156,0.4104,2.3989,0.4590,1.8262,0.5148,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,103,2.4995,0.4040,2.4118,0.4456,1.8250,0.5175,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,104,2.5794,0.4048,2.4700,0.4363,1.8018,0.5219,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,105,2.5536,0.4078,2.4256,0.4406,1.8019,0.5213,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,106,2.4928,0.4122,2.3943,0.4492,1.7799,0.5226,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,107,2.5887,0.4018,2.4756,0.4486,1.7642,0.5317,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,108,2.4979,0.4138,2.4386,0.4475,1.7644,0.5316,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,109,2.4921,0.4180,2.4211,0.4471,1.7503,0.5334,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,110,2.5148,0.4134,2.4153,0.4540,1.7312,0.5360,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,111,2.5100,0.4120,2.4201,0.4506,1.7152,0.5393,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,112,2.4728,0.4158,2.3678,0.4595,1.6939,0.5456,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,113,2.4988,0.4180,2.4027,0.4498,1.6810,0.5501,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,114,2.4573,0.4192,2.3640,0.4607,1.6832,0.5490,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,115,2.5023,0.4200,2.3691,0.4611,1.6744,0.5475,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,116,2.4494,0.4312,2.3294,0.4718,1.6609,0.5506,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,117,2.5158,0.4194,2.3716,0.4600,1.6578,0.5529,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,118,2.4881,0.4306,2.4098,0.4600,1.6486,0.5577,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,119,2.4842,0.4236,2.3896,0.4637,1.6246,0.5617,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,120,2.4453,0.4338,2.3765,0.4667,1.6141,0.5643,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,121,2.4595,0.4350,2.3834,0.4748,1.5880,0.5708,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,122,2.4057,0.4374,2.3284,0.4716,1.5939,0.5679,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,123,2.4880,0.4192,2.3646,0.4650,1.5799,0.5709,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,124,2.4954,0.4254,2.4328,0.4612,1.5655,0.5751,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,125,2.4484,0.4334,2.3503,0.4753,1.5544,0.5756,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,126,2.4892,0.4394,2.3694,0.4813,1.5374,0.5824,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,127,2.4316,0.4478,2.3532,0.4728,1.5295,0.5825,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,128,2.4439,0.4406,2.3774,0.4712,1.5302,0.5829,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,129,2.5164,0.4274,2.4660,0.4599,1.5106,0.5862,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,130,2.4703,0.4276,2.3793,0.4654,1.5021,0.5894,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,131,2.4872,0.4322,2.3947,0.4737,1.4838,0.5925,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,132,2.4961,0.4372,2.3932,0.4770,1.4660,0.5966,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,133,2.3789,0.4576,2.3890,0.4844,1.4609,0.5985,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,134,2.5280,0.4356,2.4241,0.4716,1.4439,0.6019,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,135,2.4645,0.4400,2.4113,0.4787,1.4444,0.6051,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,136,2.4518,0.4496,2.3320,0.4860,1.4248,0.6071,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,137,2.4508,0.4392,2.4622,0.4738,1.4162,0.6088,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,138,2.5011,0.4404,2.4431,0.4805,1.4225,0.6086,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,139,2.4837,0.4376,2.4146,0.4773,1.4027,0.6094,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,140,2.5008,0.4420,2.4106,0.4875,1.3850,0.6173,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,141,2.4340,0.4408,2.3572,0.4884,1.3640,0.6210,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,142,2.4836,0.4330,2.3900,0.4738,1.3806,0.6176,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,143,2.4550,0.4434,2.4235,0.4791,1.3538,0.6233,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,144,2.4399,0.4502,2.4341,0.4794,1.3567,0.6218,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,145,2.4722,0.4410,2.3972,0.4757,1.3457,0.6259,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,146,2.4785,0.4496,2.4373,0.4866,1.3165,0.6302,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,147,2.3968,0.4580,2.3848,0.4872,1.3114,0.6321,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,148,2.5080,0.4526,2.4490,0.4886,1.2978,0.6350,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,149,2.4160,0.4478,2.3672,0.4879,1.2847,0.6388,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,150,2.4996,0.4392,2.4437,0.4854,1.2804,0.6414,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,151,2.4058,0.4568,2.3966,0.4870,1.2842,0.6411,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,152,2.5080,0.4438,2.4785,0.4836,1.2691,0.6409,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,153,2.4439,0.4504,2.3722,0.4916,1.2635,0.6455,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,154,2.4187,0.4618,2.4201,0.4925,1.2508,0.6485,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,155,2.4844,0.4580,2.4353,0.4879,1.2399,0.6502,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,156,2.4237,0.4476,2.3479,0.4885,1.2210,0.6536,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,157,2.4604,0.4432,2.4084,0.4929,1.2034,0.6586,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,158,2.4168,0.4592,2.3809,0.4918,1.2009,0.6598,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,159,2.4753,0.4584,2.4212,0.4912,1.1984,0.6612,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,160,2.4592,0.4554,2.3941,0.4953,1.1860,0.6634,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,161,2.5008,0.4554,2.4683,0.4892,1.1653,0.6675,-1.0000,-1.0000
cifar_more_step_scheduler_ExponentialLR,162,2.4720,0.4582,2.3816,0.5037,1.1695,0.6678,-1.0000,-1.0000
