name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc,local_train_mean,local_train_std
cifar_more_step_scheduler_ReduceLROnPlateau,73,2.6548,0.3574,2.5355,0.3951,2.2417,0.4220,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,74,2.7181,0.3550,2.5681,0.3897,2.2328,0.4260,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,75,2.6810,0.3506,2.5664,0.3866,2.2290,0.4254,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,76,2.6326,0.3728,2.5071,0.4119,2.2098,0.4320,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,77,2.7131,0.3480,2.5995,0.3856,2.2005,0.4297,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,78,2.6424,0.3690,2.5805,0.3892,2.2041,0.4305,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,79,2.7224,0.3588,2.5967,0.3955,2.2042,0.4304,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,80,2.6050,0.3722,2.5173,0.3991,2.1991,0.4342,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,81,2.6087,0.3768,2.5325,0.4054,2.1965,0.4352,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,82,2.6561,0.3758,2.5176,0.4116,2.1917,0.4366,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,83,2.6640,0.3686,2.5130,0.4105,2.1827,0.4369,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,84,2.6595,0.3752,2.5268,0.4091,2.1777,0.4414,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,85,2.6040,0.3810,2.5200,0.4064,2.1734,0.4379,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,86,2.6439,0.3766,2.5672,0.4040,2.1711,0.4441,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,87,2.6037,0.3696,2.4848,0.4090,2.1914,0.4358,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,88,2.7255,0.3610,2.5634,0.4026,2.1774,0.4402,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,89,2.6218,0.3668,2.4951,0.4044,2.1689,0.4404,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,90,2.7062,0.3658,2.5585,0.3987,2.1765,0.4413,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,91,2.6742,0.3710,2.5205,0.4138,2.1624,0.4465,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,92,2.6629,0.3650,2.5817,0.3950,2.1665,0.4413,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,93,2.6508,0.3830,2.5675,0.4139,2.1446,0.4505,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,94,2.6699,0.3668,2.5382,0.4033,2.1543,0.4460,-1.0000,-1.0000
cifar_more_step_scheduler_ReduceLROnPlateau,95,2.6409,0.3688,2.5048,0.4131,2.1594,0.4466,-1.0000,-1.0000
