name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
split_by_role_gamma_uniform_nc_10_J_16,1,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4.1531,0.1141,4.1523,0.1140,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,2,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3.1959,0.1870,3.1869,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,3,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",3.1024,0.1870,3.0934,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,4,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0]",3.0543,0.1878,3.0458,0.1878,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,5,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 3, 1, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3.0127,0.2087,3.0039,0.2095,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,6,"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 3, 0, 0, 1, 0, 1, 2, 0, 0, 0, 2, 4, 1, 3, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 1, 2, 1, 0, 0, 1, 0, 0]",2.9756,0.2098,2.9663,0.2106,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,7,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 1, 2, 2, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 3, 0, 0, 1, 1, 1, 2, 0, 0, 0, 2, 4, 1, 3, 1, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 1, 2, 1, 0, 0, 1, 0, 0]",2.9377,0.2346,2.9278,0.2355,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,8,"[2, 1, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 2, 1, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 1, 1, 1, 1, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 3, 0, 0, 2, 1, 1, 2, 0, 0, 0, 2, 4, 1, 3, 1, 0, 0, 0, 0, 0, 0, 3, 1, 2, 0, 1, 2, 1, 0, 0, 1, 1, 0]",2.9060,0.2458,2.8966,0.2469,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,9,"[2, 1, 0, 2, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0, 1, 1, 2, 1, 2, 1, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 3, 0, 0, 2, 1, 2, 2, 0, 0, 0, 2, 5, 1, 3, 1, 0, 0, 0, 0, 0, 1, 3, 1, 2, 0, 2, 2, 1, 0, 0, 1, 1, 0]",2.8760,0.2595,2.8665,0.2600,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_16,10,"[2, 1, 0, 2, 1, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 1, 2, 0, 1, 0, 0, 1, 1, 2, 1, 2, 1, 0, 1, 0, 0, 1, 1, 0, 1, 2, 2, 1, 1, 1, 1, 4, 2, 1, 1, 0, 0, 0, 0, 1, 0, 2, 1, 2, 0, 0, 0, 0, 1, 2, 2, 0, 1, 1, 0, 1, 3, 0, 0, 2, 1, 2, 2, 0, 0, 0, 2, 5, 1, 4, 1, 1, 0, 0, 0, 1, 1, 3, 1, 2, 0, 2, 2, 1, 0, 0, 1, 1, 0]",2.8525,0.2647,2.8430,0.2654,2.8490,0.2658
