name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
gamma_uniform_nc_50_J_8,11,"[2, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 3, 1, 1, 0, 0, 1, 2, 0, 1, 0, 2, 0, 1, 0, 1, 1, 1, 1, 3, 0, 3, 0, 2, 1, 1, 0, 1, 2, 2, 1, 0, 0, 2, 1, 1, 4, 2, 2, 0, 2, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 2, 1, 0, 0, 1, 2, 0, 0, 0, 4, 3, 0, 1, 1, 0, 2, 3, 2, 1, 1, 3, 1, 1, 1, 3, 2, 2, 0, 0, 0]",3.0670,0.2162,3.0559,0.2169,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,12,"[2, 0, 0, 2, 0, 0, 1, 2, 1, 0, 0, 1, 1, 0, 3, 1, 1, 0, 0, 1, 2, 0, 2, 0, 3, 0, 1, 0, 1, 2, 1, 1, 3, 0, 3, 1, 2, 1, 1, 0, 1, 2, 2, 1, 0, 0, 2, 2, 1, 4, 3, 2, 0, 2, 0, 2, 0, 1, 2, 0, 1, 2, 1, 1, 1, 0, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 0, 4, 4, 0, 1, 1, 0, 2, 3, 2, 1, 1, 3, 1, 1, 1, 4, 2, 2, 0, 0, 0]",3.0688,0.1870,3.0586,0.1871,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,13,"[2, 0, 0, 2, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 3, 1, 1, 1, 0, 1, 2, 0, 2, 0, 3, 1, 1, 0, 1, 3, 1, 1, 3, 0, 4, 1, 2, 1, 1, 1, 1, 2, 2, 2, 0, 0, 2, 2, 1, 4, 3, 2, 0, 2, 0, 2, 1, 1, 2, 0, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 0, 4, 4, 0, 1, 1, 0, 2, 3, 2, 1, 1, 3, 1, 1, 1, 4, 2, 2, 0, 0, 0]",3.0217,0.2213,3.0112,0.2214,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,14,"[2, 0, 1, 2, 0, 0, 1, 2, 2, 0, 0, 1, 1, 0, 3, 2, 1, 1, 0, 2, 3, 0, 2, 1, 3, 1, 1, 0, 1, 3, 1, 2, 3, 0, 4, 1, 2, 1, 1, 1, 1, 2, 2, 2, 0, 0, 2, 2, 1, 5, 3, 2, 0, 2, 0, 2, 1, 1, 2, 0, 1, 2, 2, 1, 1, 1, 2, 2, 1, 1, 2, 1, 1, 0, 1, 2, 1, 0, 0, 4, 4, 0, 2, 2, 0, 2, 3, 2, 1, 1, 3, 1, 1, 1, 5, 2, 2, 0, 0, 0]",2.9935,0.2056,2.9831,0.2066,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,15,"[2, 1, 1, 3, 0, 0, 1, 3, 2, 0, 1, 1, 1, 0, 3, 2, 1, 1, 0, 2, 3, 0, 2, 1, 3, 1, 1, 1, 1, 3, 2, 2, 3, 0, 4, 1, 2, 1, 1, 1, 1, 2, 2, 2, 0, 0, 2, 2, 1, 5, 3, 2, 0, 2, 0, 2, 1, 1, 3, 0, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 0, 1, 2, 1, 0, 0, 4, 4, 0, 2, 2, 0, 2, 3, 2, 1, 1, 3, 1, 1, 2, 5, 2, 2, 0, 0, 0]",2.9785,0.2173,2.9681,0.2179,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,16,"[2, 1, 1, 3, 0, 0, 1, 3, 2, 0, 1, 1, 1, 0, 3, 2, 1, 1, 0, 2, 4, 1, 2, 1, 3, 1, 1, 1, 1, 3, 2, 2, 4, 0, 4, 1, 2, 2, 1, 1, 1, 2, 2, 3, 0, 0, 2, 2, 2, 5, 3, 2, 0, 2, 0, 3, 1, 2, 3, 0, 1, 2, 2, 2, 1, 1, 2, 2, 1, 1, 2, 1, 2, 0, 1, 3, 1, 0, 0, 4, 4, 0, 2, 3, 0, 2, 3, 2, 1, 1, 3, 1, 1, 2, 5, 2, 2, 0, 0, 0]",2.9585,0.2096,2.9487,0.2104,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,17,"[2, 1, 1, 3, 0, 0, 2, 3, 2, 1, 1, 1, 1, 0, 3, 3, 1, 2, 0, 2, 4, 1, 2, 1, 3, 1, 1, 1, 1, 3, 3, 2, 4, 0, 4, 1, 2, 2, 1, 1, 1, 2, 2, 3, 0, 1, 2, 2, 2, 5, 3, 2, 0, 2, 0, 3, 1, 2, 3, 0, 1, 2, 2, 2, 1, 1, 3, 2, 1, 1, 2, 1, 2, 0, 1, 3, 1, 0, 0, 5, 4, 0, 3, 3, 0, 2, 3, 2, 1, 1, 3, 1, 1, 3, 5, 2, 2, 0, 0, 0]",2.9465,0.2390,2.9358,0.2398,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,18,"[2, 1, 1, 3, 0, 0, 3, 3, 2, 1, 1, 1, 1, 0, 3, 4, 1, 2, 0, 3, 4, 1, 3, 1, 3, 1, 1, 1, 1, 3, 3, 2, 4, 0, 4, 1, 2, 2, 1, 1, 1, 2, 2, 4, 0, 1, 3, 2, 2, 5, 3, 2, 0, 2, 1, 3, 1, 2, 3, 0, 1, 2, 2, 2, 1, 1, 3, 2, 1, 2, 2, 2, 2, 0, 1, 3, 1, 0, 0, 5, 4, 0, 3, 3, 0, 2, 3, 3, 1, 1, 3, 1, 1, 3, 5, 2, 2, 0, 0, 0]",2.9332,0.2408,2.9241,0.2421,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,19,"[2, 1, 2, 3, 0, 0, 4, 3, 2, 1, 1, 1, 1, 0, 3, 4, 1, 2, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 1, 3, 3, 2, 4, 0, 4, 1, 2, 3, 1, 1, 1, 2, 2, 4, 1, 1, 3, 2, 2, 5, 3, 2, 0, 2, 1, 3, 1, 2, 3, 0, 1, 3, 2, 2, 1, 1, 3, 2, 1, 2, 2, 2, 2, 0, 1, 3, 1, 0, 0, 5, 4, 0, 3, 3, 0, 2, 3, 3, 1, 1, 3, 1, 1, 3, 5, 2, 2, 0, 1, 1]",2.9345,0.2364,2.9231,0.2387,-1.0000,-1.0000
gamma_uniform_nc_50_J_8,20,"[2, 1, 2, 3, 0, 0, 4, 4, 2, 1, 1, 1, 1, 0, 3, 4, 1, 3, 1, 3, 5, 1, 3, 1, 3, 2, 1, 1, 1, 3, 3, 3, 4, 0, 5, 1, 2, 3, 1, 1, 1, 2, 2, 4, 1, 1, 3, 2, 2, 5, 3, 2, 0, 3, 1, 3, 1, 2, 3, 0, 1, 3, 2, 2, 1, 1, 4, 3, 1, 2, 2, 2, 2, 0, 1, 4, 2, 0, 0, 5, 4, 0, 3, 3, 0, 3, 3, 3, 1, 1, 3, 1, 1, 3, 5, 2, 2, 0, 1, 1]",2.9101,0.2495,2.8996,0.2512,2.9060,0.2505
