name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
split_by_role_gamma_uniform_nc_1_J_8,11,"[2, 1, 0, 1, 0, 2, 2, 1, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 0, 0, 2, 0, 1, 1, 1, 1, 2, 3, 0, 2, 3, 1, 2, 1, 0, 2, 0, 3, 0, 0, 0, 0, 1, 2, 1, 1, 1, 0, 0, 1, 0, 0, 1, 2, 1, 0, 0, 2, 1, 0, 0, 1, 4, 1, 1, 2, 1, 1, 0, 2, 0, 0, 1, 1, 1, 1, 1, 1, 3, 0, 1, 2, 1, 0, 2, 2, 0, 0, 2, 0, 1, 3, 2, 0, 2, 2, 1, 4, 2, 1]",3.0351,0.1889,3.0256,0.1888,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,12,"[3, 1, 0, 1, 0, 2, 2, 1, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 0, 0, 2, 0, 1, 1, 1, 1, 2, 3, 0, 2, 3, 1, 2, 1, 0, 2, 0, 3, 0, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 1, 0, 0, 1, 3, 1, 0, 0, 2, 1, 0, 0, 1, 4, 1, 1, 2, 1, 1, 1, 2, 0, 0, 1, 1, 1, 2, 1, 1, 3, 0, 1, 2, 1, 0, 2, 2, 0, 0, 2, 0, 1, 4, 2, 0, 3, 3, 1, 4, 2, 2]",3.0193,0.1893,3.0098,0.1893,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,13,"[3, 1, 0, 1, 1, 2, 2, 1, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 0, 0, 2, 0, 1, 1, 1, 1, 2, 3, 0, 2, 3, 1, 2, 1, 0, 2, 0, 4, 0, 1, 0, 0, 1, 2, 2, 1, 1, 0, 1, 1, 0, 0, 1, 3, 1, 0, 0, 2, 1, 0, 0, 1, 4, 2, 1, 2, 1, 1, 1, 2, 0, 1, 1, 2, 2, 2, 2, 1, 3, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 0, 1, 4, 2, 0, 3, 3, 1, 4, 3, 2]",2.9981,0.2088,2.9880,0.2093,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,14,"[3, 2, 0, 1, 2, 2, 2, 1, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 1, 0, 2, 0, 1, 1, 1, 1, 2, 3, 0, 2, 3, 1, 2, 1, 1, 2, 1, 4, 0, 1, 0, 0, 1, 2, 2, 1, 1, 1, 1, 1, 1, 0, 1, 3, 1, 0, 0, 2, 1, 0, 0, 1, 4, 2, 1, 2, 2, 1, 2, 2, 0, 1, 1, 2, 2, 2, 2, 1, 3, 0, 1, 2, 2, 0, 2, 2, 0, 0, 2, 1, 1, 4, 2, 0, 3, 3, 1, 4, 3, 2]",2.9797,0.2086,2.9697,0.2093,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,15,"[3, 2, 0, 1, 2, 2, 3, 1, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 1, 0, 2, 0, 1, 1, 2, 1, 2, 3, 0, 2, 3, 1, 2, 1, 1, 2, 2, 5, 0, 1, 0, 0, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 0, 0, 2, 1, 0, 0, 1, 4, 2, 1, 2, 2, 1, 3, 2, 0, 1, 1, 2, 2, 2, 2, 1, 3, 0, 1, 2, 2, 0, 3, 3, 0, 0, 2, 2, 1, 4, 2, 0, 3, 3, 1, 4, 3, 2]",2.9612,0.2102,2.9512,0.2108,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,16,"[3, 2, 0, 1, 2, 2, 3, 1, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 2, 0, 2, 1, 1, 1, 3, 1, 2, 3, 0, 2, 4, 2, 2, 1, 2, 2, 2, 5, 0, 1, 0, 0, 2, 2, 3, 2, 1, 1, 1, 1, 1, 1, 1, 4, 1, 0, 0, 2, 1, 0, 0, 1, 4, 2, 1, 2, 2, 1, 3, 2, 0, 1, 1, 2, 2, 2, 2, 1, 3, 0, 1, 2, 2, 0, 3, 4, 0, 0, 2, 2, 1, 4, 2, 0, 3, 3, 1, 4, 3, 2]",2.9420,0.2307,2.9319,0.2316,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,17,"[3, 2, 0, 1, 2, 2, 4, 1, 3, 0, 1, 1, 0, 1, 2, 0, 1, 3, 2, 0, 2, 1, 1, 1, 3, 1, 2, 3, 0, 2, 4, 2, 2, 1, 2, 2, 2, 5, 1, 1, 0, 0, 2, 2, 3, 3, 2, 1, 1, 1, 1, 1, 1, 4, 1, 0, 0, 2, 1, 0, 0, 1, 5, 3, 1, 2, 2, 1, 3, 2, 0, 1, 1, 3, 2, 2, 2, 2, 3, 1, 1, 2, 2, 1, 3, 4, 0, 0, 2, 2, 1, 4, 2, 0, 3, 3, 1, 4, 3, 2]",2.9266,0.2326,2.9164,0.2337,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,18,"[3, 2, 0, 1, 2, 2, 4, 1, 3, 0, 2, 1, 0, 1, 2, 0, 1, 3, 3, 0, 2, 1, 1, 1, 3, 2, 3, 3, 0, 2, 4, 2, 3, 1, 2, 2, 2, 5, 1, 2, 1, 1, 2, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 0, 2, 1, 0, 0, 1, 5, 3, 1, 2, 2, 1, 3, 2, 0, 1, 1, 3, 2, 2, 2, 2, 3, 1, 1, 2, 2, 1, 3, 4, 0, 0, 2, 2, 1, 4, 2, 0, 3, 3, 1, 4, 3, 2]",2.9167,0.2490,2.9059,0.2498,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,19,"[3, 2, 0, 2, 2, 3, 4, 1, 3, 0, 2, 1, 0, 1, 2, 0, 1, 3, 4, 0, 2, 1, 1, 1, 3, 2, 3, 3, 0, 3, 5, 2, 4, 1, 2, 2, 2, 6, 1, 2, 1, 1, 2, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 0, 3, 1, 0, 0, 1, 5, 3, 1, 2, 2, 1, 3, 2, 0, 1, 1, 3, 2, 2, 2, 2, 4, 1, 1, 2, 2, 1, 3, 4, 0, 1, 2, 2, 1, 4, 2, 0, 3, 3, 1, 4, 3, 2]",2.9034,0.2344,2.8930,0.2356,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,20,"[3, 2, 0, 2, 2, 3, 4, 1, 3, 0, 2, 1, 0, 1, 2, 0, 1, 3, 4, 0, 2, 1, 1, 1, 3, 3, 3, 3, 0, 3, 5, 2, 4, 1, 2, 2, 2, 6, 2, 3, 1, 1, 2, 2, 3, 4, 2, 1, 1, 1, 1, 1, 1, 5, 1, 0, 0, 3, 1, 0, 0, 1, 5, 3, 1, 2, 3, 1, 3, 3, 1, 1, 1, 4, 2, 2, 3, 3, 4, 1, 1, 2, 2, 1, 3, 4, 0, 1, 2, 2, 1, 4, 2, 0, 3, 3, 1, 5, 3, 2]",2.8882,0.2378,2.8776,0.2382,2.8833,0.2388
split_by_role_gamma_uniform_nc_1_J_8,21,"[3, 2, 0, 2, 2, 3, 4, 1, 3, 0, 2, 1, 0, 1, 2, 0, 2, 3, 4, 0, 2, 1, 1, 1, 3, 4, 3, 4, 1, 3, 5, 2, 4, 1, 2, 2, 2, 6, 3, 3, 1, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 1, 5, 1, 0, 0, 3, 1, 0, 0, 1, 5, 3, 1, 2, 3, 1, 3, 3, 1, 1, 1, 4, 2, 2, 3, 3, 5, 1, 1, 2, 2, 1, 3, 4, 0, 1, 2, 3, 1, 4, 2, 0, 3, 3, 1, 5, 4, 2]",2.8766,0.2499,2.8656,0.2510,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,22,"[3, 2, 1, 2, 2, 3, 4, 1, 3, 0, 2, 1, 0, 1, 2, 1, 2, 3, 4, 0, 2, 1, 1, 1, 3, 4, 4, 4, 1, 3, 5, 2, 4, 1, 2, 2, 2, 6, 3, 3, 1, 1, 2, 2, 3, 4, 2, 1, 2, 2, 1, 1, 1, 5, 1, 0, 0, 3, 1, 0, 0, 1, 5, 3, 2, 2, 3, 1, 4, 3, 1, 1, 1, 4, 2, 3, 3, 3, 5, 1, 1, 3, 2, 1, 3, 5, 0, 1, 2, 4, 1, 5, 2, 0, 3, 3, 1, 5, 4, 2]",2.8661,0.2488,2.8552,0.2495,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,23,"[3, 2, 1, 2, 2, 3, 4, 2, 3, 0, 2, 1, 0, 1, 2, 2, 2, 3, 4, 0, 2, 2, 1, 1, 4, 4, 4, 4, 1, 3, 5, 3, 4, 1, 2, 2, 3, 6, 3, 3, 2, 1, 2, 2, 3, 4, 3, 1, 2, 2, 1, 1, 1, 5, 1, 0, 0, 3, 1, 0, 0, 1, 5, 3, 2, 2, 3, 1, 4, 3, 2, 1, 1, 4, 2, 3, 3, 3, 5, 1, 2, 3, 2, 1, 3, 5, 0, 1, 2, 4, 1, 5, 2, 0, 3, 3, 1, 5, 4, 2]",2.8554,0.2411,2.8449,0.2407,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,24,"[3, 2, 2, 3, 2, 3, 5, 2, 3, 0, 2, 1, 0, 1, 2, 2, 2, 3, 4, 0, 2, 2, 1, 1, 4, 4, 4, 4, 1, 3, 5, 3, 4, 1, 2, 2, 3, 6, 4, 3, 2, 1, 2, 2, 3, 4, 3, 1, 3, 2, 1, 2, 1, 5, 1, 0, 0, 3, 2, 0, 0, 1, 5, 3, 2, 2, 3, 2, 4, 3, 2, 1, 1, 4, 2, 3, 4, 3, 5, 1, 2, 3, 2, 1, 3, 5, 1, 1, 2, 4, 1, 5, 2, 0, 3, 3, 1, 5, 4, 2]",2.8449,0.2497,2.8337,0.2500,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,25,"[3, 3, 2, 3, 2, 3, 5, 2, 3, 1, 2, 1, 0, 1, 2, 2, 2, 3, 4, 0, 3, 2, 1, 1, 4, 5, 4, 4, 2, 3, 5, 3, 4, 1, 2, 2, 3, 6, 4, 3, 2, 1, 2, 2, 3, 5, 3, 1, 3, 2, 1, 2, 2, 5, 1, 0, 0, 3, 2, 0, 0, 1, 5, 3, 2, 2, 3, 2, 4, 3, 3, 1, 1, 4, 2, 3, 4, 3, 5, 1, 2, 3, 2, 2, 3, 5, 1, 1, 2, 4, 1, 5, 3, 0, 3, 3, 1, 5, 4, 2]",2.8382,0.2545,2.8266,0.2553,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,26,"[3, 3, 2, 3, 2, 3, 5, 2, 3, 1, 2, 1, 1, 1, 2, 2, 2, 3, 4, 0, 3, 3, 1, 1, 4, 5, 4, 4, 2, 3, 5, 3, 4, 1, 2, 2, 4, 6, 4, 3, 3, 1, 2, 2, 3, 5, 4, 1, 3, 2, 1, 2, 3, 5, 1, 0, 0, 3, 3, 0, 0, 1, 5, 3, 2, 2, 3, 2, 4, 3, 3, 1, 1, 4, 2, 3, 4, 3, 5, 1, 2, 3, 2, 2, 3, 5, 1, 1, 2, 4, 1, 5, 3, 0, 3, 3, 1, 6, 5, 3]",2.8299,0.2582,2.8181,0.2593,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_1_J_8,27,"[4, 3, 3, 3, 3, 3, 6, 2, 3, 1, 2, 1, 1, 2, 2, 2, 2, 3, 4, 0, 3, 3, 1, 2, 4, 5, 4, 4, 2, 3, 5, 3, 4, 1, 2, 2, 4, 6, 4, 3, 4, 1, 2, 2, 3, 5, 4, 1, 3, 2, 1, 2, 3, 5, 1, 0, 0, 3, 3, 0, 0, 1, 5, 3, 2, 2, 3, 2, 5, 3, 3, 1, 1, 4, 2, 3, 4, 3, 5, 1, 2, 3, 2, 2, 3, 5, 2, 1, 2, 4, 1, 6, 3, 0, 3, 3, 1, 6, 5, 3]",2.8210,0.2579,2.8103,0.2590,-1.0000,-1.0000
