name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
split_by_role_gamma_uniform_nc_5_J_4,1,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]",4.3499,0.0228,4.3493,0.0225,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,2,"[0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0]",4.3018,0.0503,4.3010,0.0505,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,3,"[0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 2, 0, 0, 0, 0, 0]",4.2236,0.1190,4.2223,0.1195,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,4,"[1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 1, 0, 0]",4.0416,0.1785,4.0392,0.1793,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,5,"[1, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 2, 1, 2, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 2, 0, 0, 2, 0, 0]",3.5502,0.1870,3.5440,0.1870,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,6,"[1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 1, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 2, 2, 1, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 0, 0, 2, 0, 2, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0]",3.2980,0.1870,3.2883,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,7,"[1, 0, 0, 3, 1, 2, 0, 0, 1, 0, 1, 2, 1, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 2, 2, 2, 0, 1, 0, 1, 0, 2, 0, 1, 0, 0, 0, 0, 0, 2, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 2, 0, 2, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 1, 2, 0, 0, 2, 0, 0]",3.2335,0.1870,3.2229,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,8,"[1, 0, 0, 3, 1, 2, 0, 0, 1, 0, 2, 2, 2, 2, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 2, 2, 3, 0, 1, 0, 1, 0, 3, 0, 2, 0, 0, 0, 0, 0, 2, 1, 1, 2, 0, 3, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 2, 0, 2, 0, 1, 1, 2, 0, 1, 1, 0, 1, 0, 0, 2, 1, 1, 0, 1, 2, 0, 0, 2, 1, 0]",3.2038,0.1870,3.1937,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,9,"[1, 0, 0, 3, 1, 2, 0, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 1, 2, 2, 3, 0, 1, 0, 1, 1, 3, 0, 2, 0, 0, 0, 0, 0, 2, 1, 2, 2, 1, 3, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 2, 1, 1, 0, 1, 0, 2, 0, 2, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 3, 1, 1, 0, 1, 2, 0, 0, 2, 1, 0]",3.1737,0.1870,3.1632,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_4,10,"[1, 0, 0, 3, 1, 2, 0, 0, 1, 1, 2, 2, 2, 2, 1, 1, 0, 1, 0, 1, 3, 1, 0, 0, 1, 1, 1, 2, 2, 3, 0, 2, 0, 1, 2, 3, 0, 2, 0, 0, 0, 0, 0, 2, 1, 2, 2, 1, 4, 0, 0, 0, 0, 1, 2, 0, 0, 1, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 2, 1, 1, 0, 1, 0, 2, 0, 3, 0, 1, 1, 3, 1, 1, 1, 1, 1, 1, 0, 3, 1, 1, 0, 2, 2, 0, 0, 2, 1, 0]",3.1687,0.1870,3.1573,0.1871,3.1643,0.1874
