name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
split_by_role_gamma_uniform_nc_10_J_8,1,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.2768,0.1972,4.2762,0.1971,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,2,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]",4.0815,0.1870,4.0799,0.1870,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,3,"[0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]",3.3470,0.1870,3.3398,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,4,"[0, 0, 2, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0]",3.2031,0.1870,3.1937,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,5,"[0, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0]",3.1488,0.1870,3.1392,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,6,"[0, 0, 3, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 2, 1, 1, 2, 1, 0, 0, 0, 3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 1, 1, 0, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0]",3.1333,0.1870,3.1240,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,7,"[0, 0, 3, 0, 1, 1, 2, 0, 1, 0, 0, 0, 0, 2, 1, 2, 2, 1, 0, 1, 0, 3, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 2, 1, 1, 1, 0, 2, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 2, 1, 0, 0, 2, 2, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0]",3.0955,0.1870,3.0862,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,8,"[0, 1, 3, 0, 1, 1, 2, 0, 1, 0, 0, 0, 1, 2, 1, 2, 2, 1, 0, 1, 0, 3, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 0, 1, 0, 0, 1, 2, 1, 0, 0, 0, 2, 1, 1, 1, 0, 2, 1, 0, 1, 0, 2, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 1, 0, 2, 1, 1, 0, 2, 2, 0, 0, 2, 2, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0]",3.0708,0.1870,3.0617,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,9,"[0, 1, 3, 0, 1, 1, 2, 0, 1, 0, 0, 0, 1, 3, 2, 3, 2, 2, 0, 1, 0, 3, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 2, 0, 1, 0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1, 1, 0, 2, 1, 0, 1, 0, 3, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 2, 1, 2, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 1, 0, 3, 1, 1, 0, 2, 2, 0, 0, 2, 2, 2, 0, 1, 1, 2, 0, 0, 1, 0, 1, 0]",3.0523,0.1870,3.0429,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_10_J_8,10,"[0, 1, 3, 0, 1, 1, 2, 0, 1, 0, 0, 0, 1, 4, 2, 3, 2, 2, 0, 1, 0, 3, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 2, 1, 0, 0, 0, 2, 1, 2, 1, 0, 2, 1, 0, 1, 1, 3, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 2, 1, 3, 1, 1, 0, 1, 0, 0, 0, 0, 2, 2, 2, 0, 3, 1, 1, 0, 2, 2, 0, 0, 2, 2, 2, 1, 1, 1, 2, 0, 0, 1, 0, 1, 1]",3.0305,0.1886,3.0212,0.1887,3.0267,0.1891
