name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
split_by_role_gamma_uniform_nc_5_J_8,1,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",4.2806,0.2048,4.2800,0.2048,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,2,"[0, 0, 1, 0, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]",4.0989,0.1877,4.0977,0.1876,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,3,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3.3854,0.1870,3.3794,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,4,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",3.2261,0.1870,3.2166,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,5,"[0, 0, 1, 1, 1, 0, 2, 0, 0, 2, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3.1607,0.1870,3.1514,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,6,"[1, 0, 1, 1, 1, 0, 3, 0, 0, 2, 0, 2, 2, 1, 0, 0, 0, 0, 0, 1, 3, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3.1179,0.1870,3.1088,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,7,"[1, 0, 1, 2, 1, 0, 3, 0, 0, 2, 0, 2, 3, 1, 0, 0, 0, 0, 0, 1, 3, 3, 0, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 2, 0, 0, 1, 2, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 2, 0, 1, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3.0935,0.1870,3.0837,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,8,"[1, 0, 1, 2, 1, 0, 3, 0, 0, 2, 1, 2, 3, 1, 1, 0, 0, 0, 0, 1, 3, 3, 0, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 3, 0, 0, 1, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 0, 1, 0, 2, 0, 1, 0, 1, 2, 0, 1, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 1, 0, 1, 3, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3.0732,0.1870,3.0639,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,9,"[1, 0, 1, 2, 1, 1, 3, 0, 0, 2, 1, 3, 3, 1, 1, 0, 0, 0, 0, 1, 3, 3, 0, 1, 1, 1, 2, 0, 1, 0, 1, 0, 0, 4, 0, 0, 1, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 2, 1, 2, 0, 1, 0, 1, 2, 0, 2, 0, 0, 1, 2, 2, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 1, 3, 0, 0, 1, 0, 1, 1, 0, 1, 2, 0, 0, 0, 1, 0, 0]",3.0588,0.1871,3.0484,0.1871,-1.0000,-1.0000
split_by_role_gamma_uniform_nc_5_J_8,10,"[1, 0, 1, 2, 1, 1, 3, 1, 0, 2, 1, 3, 3, 1, 1, 0, 0, 0, 0, 2, 3, 3, 0, 1, 1, 1, 2, 0, 2, 0, 1, 0, 0, 5, 1, 0, 1, 3, 1, 1, 1, 0, 1, 2, 0, 0, 1, 1, 2, 1, 2, 0, 1, 0, 1, 2, 1, 2, 0, 1, 1, 2, 2, 0, 0, 0, 0, 0, 0, 2, 3, 0, 1, 1, 0, 0, 2, 1, 1, 0, 1, 1, 1, 1, 3, 0, 0, 1, 0, 2, 1, 0, 1, 2, 0, 0, 1, 1, 0, 0]",3.0272,0.1884,3.0175,0.1884,3.0237,0.1889
