name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
gamma_uniform_nc_50_J_4,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",4.3584,0.0164,4.3579,0.0165,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,2,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",4.3189,0.0307,4.3182,0.0306,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,3,"[0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",4.2681,0.0486,4.2672,0.0487,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,4,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",4.1670,0.1343,4.1656,0.1346,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,5,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 2, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 3, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",3.8736,0.1867,3.8708,0.1867,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,6,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 2, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 2, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 3, 1, 0, 2, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 0, 0, 2, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",3.4857,0.1870,3.4800,0.1871,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,7,"[0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 3, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 3, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 3, 1, 1, 2, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 2, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 2, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",3.3381,0.1870,3.3303,0.1871,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,8,"[0, 1, 1, 1, 1, 0, 0, 2, 0, 0, 0, 0, 1, 1, 3, 1, 0, 1, 0, 3, 0, 1, 0, 1, 1, 1, 2, 0, 1, 1, 1, 4, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 3, 1, 1, 2, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 3, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0]",3.2621,0.1870,3.2529,0.1871,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,9,"[0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 3, 1, 0, 2, 1, 3, 1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 1, 4, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 3, 2, 1, 2, 2, 2, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 2, 3, 2, 0, 0, 0, 2, 1, 0, 1, 0, 3, 0, 0, 2, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",3.2115,0.1870,3.2014,0.1871,-1.0000,-1.0000
gamma_uniform_nc_50_J_4,10,"[0, 2, 1, 1, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 3, 1, 0, 2, 1, 3, 1, 1, 0, 1, 1, 1, 2, 0, 1, 2, 1, 4, 0, 0, 1, 1, 2, 0, 1, 1, 2, 1, 1, 1, 1, 1, 1, 0, 3, 2, 1, 2, 2, 2, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 2, 3, 2, 0, 1, 0, 2, 1, 0, 1, 0, 3, 0, 0, 2, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 2, 1, 1, 1, 0, 1, 0, 1, 2, 0]",3.1920,0.1870,3.1821,0.1871,3.1882,0.1874
