name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
gamma_uniform_nc_50_J_16,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",4.1925,0.1104,4.1919,0.1106,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,2,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0]",3.3193,0.1870,3.3155,0.1871,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,3,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0]",3.1601,0.1923,3.1526,0.1922,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,4,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 1, 0]",3.1357,0.1922,3.1257,0.1925,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,5,"[1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 3, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0]",3.0986,0.1358,3.0885,0.1389,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,6,"[1, 1, 0, 0, 0, 0, 2, 0, 1, 2, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 1, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 0, 1, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 1, 0]",3.0971,0.1996,3.0881,0.1999,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,7,"[1, 1, 0, 0, 0, 0, 2, 1, 1, 2, 0, 0, 2, 1, 0, 1, 1, 2, 1, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 3, 2, 0, 0, 2, 0, 2, 0, 1, 0, 0, 0, 1, 2, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 1, 1, 1, 1, 1, 0, 0, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 2, 1, 2, 0, 1, 0]",3.0072,0.2035,2.9976,0.2035,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,8,"[1, 1, 0, 0, 0, 0, 2, 1, 1, 2, 0, 0, 2, 1, 0, 1, 2, 2, 2, 0, 0, 0, 1, 0, 1, 2, 0, 0, 0, 0, 1, 0, 3, 2, 0, 1, 2, 0, 2, 0, 1, 1, 0, 0, 1, 2, 1, 1, 1, 1, 1, 2, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 2, 1, 1, 1, 2, 1, 1, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 2, 1, 2, 0, 1, 1]",2.9999,0.2494,2.9915,0.2485,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,9,"[1, 1, 0, 0, 0, 0, 2, 1, 1, 2, 1, 0, 2, 1, 0, 1, 2, 2, 2, 0, 0, 0, 1, 0, 1, 2, 1, 0, 0, 0, 1, 0, 3, 2, 0, 1, 2, 0, 2, 0, 1, 1, 0, 0, 2, 2, 1, 2, 2, 1, 1, 2, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 2, 1, 1, 1, 2, 1, 1, 1, 0, 0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 2, 0, 1, 2, 1, 0, 1, 1, 0, 3, 2, 2, 0, 1, 1]",2.9638,0.2001,2.9552,0.1998,-1.0000,-1.0000
gamma_uniform_nc_50_J_16,10,"[1, 1, 0, 0, 1, 0, 2, 1, 1, 2, 2, 0, 2, 1, 0, 1, 2, 2, 2, 0, 0, 0, 1, 1, 1, 2, 2, 0, 1, 0, 1, 0, 3, 2, 1, 1, 2, 0, 2, 0, 1, 2, 0, 0, 2, 2, 1, 2, 2, 1, 1, 2, 0, 1, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0, 2, 1, 1, 1, 2, 1, 1, 1, 1, 0, 2, 0, 1, 1, 1, 0, 0, 1, 0, 0, 2, 0, 1, 2, 1, 0, 1, 1, 1, 3, 2, 2, 0, 1, 1]",2.9321,0.2481,2.9205,0.2498,2.9279,0.2490
