name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
gamma_uniform_nc_1_J_16,1,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.3661,0.0179,4.3666,0.0182,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,2,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",4.3008,0.0180,4.2965,0.0183,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,3,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",4.2628,0.0180,4.2584,0.0183,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,4,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 0, 0, 1, 1, 2, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2]",5.9742,0.0875,5.9575,0.0900,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,5,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 0, 0, 3, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2]",4.3640,0.0875,4.3539,0.0900,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,6,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 3, 0, 0, 0, 0, 0, 1, 2, 0, 2, 0, 0, 0, 2, 1, 0, 1, 0, 2, 0, 2, 0, 0, 0, 4, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 2]",3.8514,0.1870,3.8447,0.1871,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,7,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 2, 2, 1, 0, 3, 0, 0, 0, 0, 0, 1, 2, 1, 2, 0, 0, 0, 2, 1, 0, 1, 0, 2, 0, 2, 0, 0, 0, 5, 0, 1, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 1, 2, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2]",4.0846,0.0295,4.0804,0.0294,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,8,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 3, 2, 1, 0, 4, 1, 0, 0, 0, 0, 1, 2, 1, 2, 0, 0, 0, 3, 1, 0, 1, 1, 3, 0, 2, 0, 0, 0, 5, 0, 1, 3, 2, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 2, 0, 1, 1, 2, 0, 1, 1, 1, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 1, 0, 2, 2, 2, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 0, 2]",4.6088,0.0295,4.6077,0.0294,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,9,"[1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 3, 2, 2, 1, 4, 1, 0, 0, 1, 0, 1, 2, 1, 2, 0, 0, 0, 3, 1, 0, 1, 1, 3, 0, 2, 0, 0, 0, 5, 0, 1, 4, 3, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 2, 2, 0, 1, 1, 2, 0, 2, 1, 1, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 2, 0, 2, 0, 2, 2, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 2]",4.0117,0.0295,4.0142,0.0294,-1.0000,-1.0000
gamma_uniform_nc_1_J_16,10,"[1, 0, 0, 2, 0, 0, 1, 0, 0, 2, 1, 3, 2, 2, 1, 4, 1, 0, 0, 1, 0, 1, 2, 1, 2, 1, 0, 0, 4, 1, 0, 2, 1, 3, 0, 2, 0, 0, 1, 6, 0, 1, 4, 3, 1, 1, 0, 0, 0, 1, 0, 0, 2, 1, 0, 2, 3, 0, 1, 1, 2, 0, 2, 1, 1, 0, 0, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 0, 3, 0, 2, 0, 2, 2, 2, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 2, 1, 0, 2]",5.5709,0.1870,5.5719,0.1871,5.5703,0.1874
