round,val_loss,val_acc,test_loss,test_acc
852,13.7838,0.1876,14.3993,0.1896
853,13.7360,0.1836,14.3895,0.1893
854,13.8028,0.1848,14.3926,0.1911
855,13.7714,0.1816,14.3979,0.1909
856,13.7359,0.1842,14.4037,0.1900
857,13.9414,0.1826,14.4089,0.1910
858,13.8706,0.1810,14.4220,0.1900
859,13.7674,0.1882,14.4202,0.1902
860,13.6700,0.1850,14.4193,0.1910
861,13.8799,0.1814,14.4122,0.1894
862,13.7769,0.1796,14.4155,0.1899
863,13.8655,0.1800,14.4247,0.1896
864,13.7705,0.1850,14.4147,0.1894
865,13.8203,0.1830,14.4115,0.1905
866,13.8259,0.1812,14.4205,0.1898
867,13.8066,0.1902,14.4204,0.1909
868,13.8687,0.1810,14.4178,0.1901
869,13.9934,0.1820,14.4250,0.1902
870,13.8698,0.1838,14.4232,0.1902
871,13.7820,0.1832,14.4267,0.1906
872,13.9108,0.1786,14.4341,0.1891
873,13.6982,0.1868,14.4272,0.1900
874,13.7201,0.1912,14.4244,0.1903
875,13.7780,0.1892,14.4277,0.1907
876,13.9130,0.1800,14.4252,0.1901
877,13.8352,0.1840,14.4312,0.1899
878,13.8169,0.1818,14.4299,0.1902
879,13.9474,0.1854,14.4329,0.1906
880,13.8631,0.1832,14.4371,0.1902
881,13.9194,0.1760,14.4477,0.1897
882,13.8606,0.1818,14.4541,0.1909
883,13.8958,0.1846,14.4522,0.1898
884,13.8656,0.1850,14.4563,0.1902
885,13.7885,0.1882,14.4619,0.1903
886,13.8327,0.1866,14.4632,0.1900
887,13.7530,0.1818,14.4690,0.1902
888,13.8644,0.1854,14.4755,0.1893
889,13.8979,0.1848,14.4663,0.1891
890,13.8253,0.1782,14.4634,0.1899
891,13.8825,0.1796,14.4629,0.1903
892,13.8847,0.1860,14.4613,0.1905
893,13.6896,0.1852,14.4605,0.1890
894,13.9412,0.1790,14.4659,0.1895
895,13.7641,0.1820,14.4397,0.1894
896,14.0164,0.1806,14.4498,0.1898
897,13.6982,0.1814,14.4573,0.1898
898,14.0132,0.1844,14.4500,0.1901
899,13.8612,0.1814,14.4506,0.1907
900,13.9852,0.1742,14.4509,0.1904
901,13.7806,0.1770,14.4600,0.1902
902,13.8893,0.1752,14.4539,0.1895
903,13.8622,0.1828,14.4589,0.1905
904,13.7915,0.1872,14.4643,0.1899
905,13.8897,0.1814,14.4743,0.1892
906,13.8026,0.1838,14.4608,0.1890
907,13.8924,0.1812,14.4501,0.1903
908,13.8233,0.1834,14.4496,0.1901
909,13.8232,0.1866,14.4499,0.1891
910,13.7594,0.1814,14.4648,0.1891
911,13.7864,0.1796,14.4435,0.1889
912,13.8959,0.1796,14.4510,0.1880
913,13.9198,0.1792,14.4512,0.1893
914,13.8467,0.1760,14.4534,0.1899
915,13.7401,0.1838,14.4545,0.1908
916,13.8986,0.1854,14.4570,0.1910
917,13.9988,0.1776,14.4551,0.1901
918,13.8271,0.1826,14.4597,0.1899
919,13.8624,0.1838,14.4593,0.1891
920,13.7587,0.1832,14.4605,0.1903
921,13.7763,0.1860,14.4627,0.1902
922,13.9139,0.1816,14.4662,0.1898
923,13.8697,0.1798,14.4556,0.1907
924,13.8221,0.1790,14.4599,0.1904
925,13.8886,0.1766,14.4641,0.1898
926,13.8857,0.1778,14.4651,0.1898
927,13.9337,0.1818,14.4749,0.1897
928,13.8535,0.1812,14.4791,0.1904
929,13.9851,0.1832,14.4743,0.1908
930,14.0307,0.1808,14.4724,0.1908
931,13.8451,0.1920,14.4782,0.1901
932,13.8534,0.1848,14.4865,0.1900
933,13.7053,0.1824,14.4803,0.1890
934,13.8592,0.1800,14.4788,0.1893
935,13.9592,0.1838,14.4773,0.1897
936,13.8637,0.1860,14.4760,0.1898
937,13.9814,0.1820,14.4741,0.1897
938,13.9261,0.1850,14.4707,0.1895
939,13.9106,0.1830,14.4751,0.1892
940,13.8992,0.1808,14.4723,0.1898
941,13.8731,0.1836,14.4737,0.1884
942,13.8448,0.1822,14.4726,0.1886
943,13.8858,0.1858,14.4769,0.1892
944,13.8894,0.1886,14.4733,0.1895
945,13.8494,0.1792,14.4623,0.1886
946,13.9866,0.1774,14.4712,0.1881
947,13.9045,0.1864,14.4775,0.1891
948,13.9335,0.1808,14.4836,0.1892
949,13.9445,0.1864,14.4793,0.1884
950,13.8451,0.1796,14.4789,0.1898
951,13.8556,0.1824,14.4785,0.1900
952,13.9949,0.1844,14.4910,0.1889
953,13.8786,0.1874,14.4929,0.1893
954,13.7987,0.1852,14.4917,0.1892
955,13.9595,0.1834,14.4924,0.1892
956,13.8295,0.1846,14.4891,0.1887
957,13.9023,0.1824,14.4948,0.1891
958,13.9604,0.1788,14.4920,0.1896
959,13.9717,0.1818,14.4909,0.1896
960,13.9055,0.1820,14.4890,0.1904
961,13.9264,0.1806,14.4864,0.1895
962,13.8915,0.1826,14.4924,0.1895
963,13.8197,0.1838,14.4986,0.1892
964,13.9222,0.1830,14.5045,0.1897
965,13.8641,0.1840,14.5023,0.1895
966,13.9515,0.1806,14.5089,0.1900
967,13.8691,0.1844,14.5091,0.1901
968,13.9029,0.1852,14.5124,0.1902
969,13.8646,0.1898,14.5152,0.1894
970,13.8563,0.1804,14.5114,0.1898
971,13.8422,0.1888,14.5082,0.1905
972,14.0035,0.1798,14.5123,0.1899
973,13.8168,0.1802,14.5106,0.1900
974,13.8746,0.1846,14.5186,0.1901
975,13.8360,0.1822,14.5182,0.1895
976,13.9131,0.1842,14.5162,0.1895
977,13.9447,0.1812,14.5105,0.1888
978,13.8186,0.1822,14.5143,0.1896
979,13.8917,0.1814,14.5100,0.1894
980,13.9274,0.1814,14.5074,0.1901
981,13.9609,0.1840,14.5188,0.1894
982,14.0437,0.1802,14.5160,0.1902
983,13.9802,0.1828,14.5213,0.1903
984,13.9345,0.1828,14.5180,0.1895
985,13.9435,0.1814,14.5198,0.1908
986,14.0105,0.1824,14.5105,0.1900
987,13.9024,0.1782,14.5089,0.1888
988,13.9879,0.1812,14.5135,0.1894
989,13.9645,0.1802,14.5160,0.1899
990,13.9041,0.1806,14.5031,0.1903
991,13.8827,0.1892,14.5103,0.1901
992,13.8459,0.1856,14.5089,0.1901
993,14.0776,0.1852,14.5216,0.1906
994,13.9376,0.1798,14.5152,0.1906
995,13.8665,0.1888,14.5196,0.1914
996,13.9830,0.1786,14.5183,0.1911
997,13.8658,0.1872,14.5183,0.1909
998,13.8612,0.1818,14.5167,0.1901
999,13.9207,0.1806,14.5124,0.1908
1000,13.8032,0.1862,14.5241,0.1910
1001,13.9468,0.1802,14.5221,0.1907
1002,13.9145,0.1882,14.5151,0.1910
1003,13.8359,0.1832,14.5148,0.1903
1004,13.8512,0.1846,14.5128,0.1905
1005,13.9488,0.1834,14.5214,0.1896
1006,13.8967,0.1810,14.5225,0.1896
1007,13.9896,0.1836,14.5086,0.1898
1008,13.8810,0.1860,14.5080,0.1897
1009,13.8479,0.1852,14.5109,0.1899
1010,13.9536,0.1796,14.5120,0.1898
1011,13.9928,0.1852,14.5050,0.1901
1012,13.9842,0.1836,14.5034,0.1901
1013,13.9940,0.1796,14.5149,0.1909
1014,13.9973,0.1832,14.5084,0.1903
1015,14.0239,0.1756,14.4980,0.1893
1016,14.0089,0.1808,14.5126,0.1900
1017,13.9246,0.1820,14.5114,0.1907
1018,14.1151,0.1808,14.5146,0.1902
1019,13.9612,0.1778,14.5158,0.1900
1020,14.0287,0.1794,14.5090,0.1890
1021,13.9149,0.1780,14.5047,0.1900
1022,13.9449,0.1812,14.5028,0.1898
1023,13.9164,0.1874,14.4936,0.1891
1024,13.9464,0.1826,14.5023,0.1890
1025,13.8782,0.1780,14.4993,0.1897
1026,13.8822,0.1804,14.5015,0.1900
1027,13.9192,0.1814,14.5024,0.1904
1028,13.8223,0.1826,14.5105,0.1896
1029,14.0149,0.1796,14.5118,0.1894
1030,13.9196,0.1806,14.5030,0.1897
1031,13.9154,0.1870,14.5111,0.1907
1032,13.7852,0.1854,14.5127,0.1892
1033,13.8599,0.1856,14.5180,0.1897
1034,13.9400,0.1846,14.5094,0.1893
1035,14.0132,0.1816,14.5127,0.1898
1036,13.9286,0.1856,14.5168,0.1892
1037,13.9884,0.1814,14.5229,0.1887
1038,14.0229,0.1784,14.5171,0.1892
1039,13.9286,0.1830,14.5126,0.1892
1040,13.8438,0.1830,14.5074,0.1900
1041,13.8702,0.1868,14.5154,0.1896
1042,13.8689,0.1834,14.5009,0.1904
1043,13.8498,0.1876,14.5008,0.1899
1044,13.9039,0.1844,14.5113,0.1895
1045,13.8954,0.1902,14.5116,0.1900
1046,14.0226,0.1760,14.5084,0.1902
1047,13.9782,0.1790,14.5045,0.1897
1048,14.0493,0.1818,14.5041,0.1901
1049,13.8899,0.1810,14.5049,0.1904
1050,13.8974,0.1808,14.5143,0.1898
1051,13.7511,0.1830,14.5179,0.1906
1052,13.9011,0.1782,14.5068,0.1894
1053,13.8785,0.1866,14.5062,0.1898
1054,13.9526,0.1806,14.5098,0.1900
1055,14.0631,0.1788,14.5036,0.1900
1056,13.9363,0.1756,14.5081,0.1890
1057,14.0411,0.1840,14.5104,0.1898
1058,13.9316,0.1804,14.4998,0.1890
1059,13.9879,0.1816,14.5112,0.1895
1060,13.8704,0.1856,14.5133,0.1904
1061,13.9036,0.1838,14.5210,0.1891
1062,13.9375,0.1798,14.5134,0.1899
1063,13.9586,0.1848,14.5114,0.1895
1064,13.9352,0.1774,14.5120,0.1899
1065,13.8754,0.1848,14.5066,0.1899
1066,13.9415,0.1818,14.5084,0.1905
1067,13.9273,0.1832,14.5053,0.1902
1068,13.9851,0.1820,14.5082,0.1904
1069,13.9209,0.1820,14.5086,0.1900
1070,14.0656,0.1850,14.5083,0.1901
1071,13.8738,0.1812,14.5097,0.1900
1072,13.9264,0.1794,14.5136,0.1905
1073,13.8641,0.1814,14.5202,0.1889
1074,13.9697,0.1838,14.5135,0.1891
1075,13.8870,0.1790,14.5166,0.1903
1076,13.8954,0.1866,14.5170,0.1888
1077,13.9392,0.1858,14.5146,0.1899
1078,14.0046,0.1788,14.5112,0.1893
1079,13.8622,0.1816,14.5180,0.1887
1080,14.0065,0.1836,14.5157,0.1899
1081,13.9918,0.1802,14.5161,0.1908
1082,13.9280,0.1814,14.5161,0.1904
1083,13.8564,0.1844,14.5192,0.1898
1084,14.0395,0.1760,14.5099,0.1896
1085,14.0002,0.1762,14.5030,0.1902
1086,13.9242,0.1838,14.5114,0.1897
1087,13.8625,0.1814,14.5150,0.1899
1088,13.9227,0.1862,14.5120,0.1888
1089,14.0568,0.1814,14.5156,0.1895
1090,13.9862,0.1794,14.5155,0.1896
1091,13.9137,0.1776,14.5133,0.1899
1092,13.9145,0.1810,14.5168,0.1893
1093,13.9128,0.1838,14.5141,0.1890
1094,14.0059,0.1752,14.5152,0.1897
1095,13.9917,0.1860,14.5101,0.1896
1096,13.9706,0.1772,14.5057,0.1894
1097,13.9107,0.1830,14.5090,0.1899
1098,14.0399,0.1780,14.5124,0.1889
1099,13.9603,0.1844,14.5159,0.1900
1100,13.9161,0.1844,14.5247,0.1892
1101,13.9493,0.1794,14.5142,0.1897
1102,13.9155,0.1800,14.5070,0.1896
1103,13.9054,0.1826,14.5167,0.1900
1104,13.7719,0.1864,14.5195,0.1891
1105,13.9924,0.1832,14.5121,0.1892
1106,13.9320,0.1822,14.5214,0.1898
1107,13.9032,0.1812,14.5261,0.1908
1108,13.9115,0.1810,14.5177,0.1907
1109,13.8739,0.1806,14.5131,0.1904
1110,13.8943,0.1830,14.5133,0.1903
1111,13.9130,0.1780,14.5145,0.1903
1112,14.0963,0.1844,14.5157,0.1904
1113,13.8618,0.1848,14.5148,0.1906
1114,13.9736,0.1808,14.5121,0.1904
1115,13.8755,0.1790,14.5167,0.1915
1116,13.8484,0.1830,14.5149,0.1904
1117,13.9501,0.1780,14.5160,0.1903
1118,14.0311,0.1852,14.5163,0.1906
1119,13.9835,0.1830,14.5200,0.1901
1120,13.9066,0.1888,14.5228,0.1901
1121,13.8727,0.1846,14.5233,0.1909
1122,13.9400,0.1794,14.5228,0.1911
1123,13.9380,0.1776,14.5243,0.1906
1124,13.9191,0.1854,14.5179,0.1915
1125,13.9647,0.1832,14.5171,0.1907
1126,13.9752,0.1824,14.5126,0.1907
1127,13.8976,0.1816,14.5159,0.1906
1128,13.9393,0.1788,14.5173,0.1904
1129,13.9252,0.1850,14.5160,0.1909
1130,13.9642,0.1858,14.5151,0.1906
1131,13.8423,0.1800,14.5126,0.1911
1132,13.8905,0.1828,14.5225,0.1913
1133,14.0341,0.1828,14.5189,0.1906
1134,13.9480,0.1838,14.5221,0.1904
1135,13.9610,0.1892,14.5196,0.1902
1136,13.9973,0.1824,14.5316,0.1903
1137,14.0290,0.1808,14.5253,0.1900
1138,13.9186,0.1850,14.5211,0.1904
1139,13.8201,0.1888,14.5214,0.1896
1140,13.9139,0.1812,14.5170,0.1895
1141,13.7805,0.1836,14.5165,0.1894
1142,14.0414,0.1780,14.5089,0.1894
1143,13.8049,0.1854,14.5152,0.1894
1144,13.9290,0.1832,14.5076,0.1906
1145,13.8829,0.1768,14.5100,0.1905
1146,13.9198,0.1752,14.5085,0.1902
1147,13.9282,0.1794,14.5039,0.1898
1148,13.8679,0.1828,14.5027,0.1893
1149,13.9930,0.1808,14.5095,0.1901
1150,14.0111,0.1798,14.5119,0.1913
1151,13.9648,0.1762,14.5018,0.1909
1152,13.8165,0.1810,14.5048,0.1904
1153,13.8188,0.1834,14.5027,0.1905
1154,13.9337,0.1732,14.5079,0.1909
1155,13.9527,0.1800,14.5095,0.1905
1156,13.8595,0.1792,14.5169,0.1903
1157,13.9273,0.1818,14.5096,0.1899
1158,13.9230,0.1816,14.5083,0.1905
1159,13.9751,0.1812,14.5041,0.1908
1160,13.8660,0.1840,14.5031,0.1902
1161,13.9714,0.1772,14.5056,0.1904
1162,13.9447,0.1814,14.5038,0.1905
1163,13.8226,0.1820,14.5066,0.1899
1164,13.8854,0.1806,14.5089,0.1892
1165,13.8793,0.1772,14.5065,0.1899
1166,13.9340,0.1768,14.5031,0.1908
1167,13.9817,0.1836,14.5105,0.1900
1168,13.9206,0.1862,14.5069,0.1905
1169,13.8645,0.1832,14.5088,0.1903
1170,13.9075,0.1796,14.5018,0.1903
1171,13.8650,0.1828,14.5102,0.1904
1172,13.8625,0.1838,14.5084,0.1905
1173,14.0133,0.1802,14.5083,0.1903
1174,14.0628,0.1768,14.5039,0.1899
1175,13.8442,0.1796,14.5026,0.1901
1176,14.0419,0.1770,14.5000,0.1903
1177,13.9603,0.1864,14.5043,0.1903
1178,14.0530,0.1828,14.5114,0.1907
1179,13.8690,0.1838,14.5120,0.1906
1180,13.9611,0.1832,14.5040,0.1902
1181,13.9261,0.1778,14.5050,0.1901
1182,13.9004,0.1782,14.5094,0.1900
1183,13.8984,0.1778,14.5074,0.1900
1184,13.9338,0.1854,14.5153,0.1895
1185,13.9106,0.1818,14.5106,0.1894
1186,13.8757,0.1838,14.5119,0.1900
1187,14.1016,0.1784,14.5078,0.1893
1188,13.8369,0.1806,14.5085,0.1896
1189,13.8367,0.1846,14.5133,0.1892
1190,13.9871,0.1778,14.5114,0.1903
1191,13.8914,0.1830,14.5118,0.1896
1192,13.9484,0.1772,14.5062,0.1897
1193,13.8542,0.1814,14.4971,0.1896
1194,13.8247,0.1786,14.4942,0.1901
1195,13.8015,0.1852,14.4974,0.1894
1196,13.9825,0.1810,14.4948,0.1897
1197,13.9710,0.1842,14.4998,0.1905
1198,13.9390,0.1826,14.5012,0.1907
1199,13.8083,0.1852,14.5038,0.1901
1200,13.9592,0.1798,14.5011,0.1900
1201,13.9009,0.1748,14.4952,0.1897
1202,13.8235,0.1854,14.4942,0.1903
1203,13.8780,0.1774,14.4889,0.1895
1204,13.7818,0.1850,14.4902,0.1903
1205,13.9676,0.1860,14.4932,0.1908
1206,14.0166,0.1878,14.4973,0.1902
1207,13.8849,0.1906,14.5046,0.1892
1208,13.9195,0.1778,14.5000,0.1894
1209,13.9776,0.1856,14.4976,0.1901
1210,13.8448,0.1836,14.4922,0.1900
1211,13.7200,0.1886,14.4874,0.1898
1212,14.0857,0.1764,14.4900,0.1896
1213,13.8159,0.1796,14.4885,0.1893
1214,13.8241,0.1754,14.4891,0.1890
1215,13.9584,0.1760,14.4913,0.1910
1216,13.9819,0.1854,14.4930,0.1898
1217,13.9255,0.1818,14.4941,0.1890
1218,13.9159,0.1796,14.4869,0.1893
1219,13.9101,0.1830,14.4843,0.1888
1220,13.9333,0.1806,14.4812,0.1885
1221,13.9655,0.1752,14.4861,0.1899
1222,13.8630,0.1822,14.4893,0.1893
1223,13.9271,0.1786,14.4866,0.1892
1224,13.9410,0.1868,14.4711,0.1890
1225,13.8801,0.1856,14.4653,0.1897
1226,13.8734,0.1812,14.4729,0.1886
1227,13.8426,0.1804,14.4673,0.1888
1228,13.8214,0.1870,14.4608,0.1890
1229,13.8501,0.1768,14.4627,0.1893
1230,13.7894,0.1766,14.4662,0.1889
1231,13.9249,0.1814,14.4686,0.1892
1232,13.8408,0.1884,14.4708,0.1887
1233,13.7661,0.1798,14.4630,0.1898
1234,13.7787,0.1800,14.4656,0.1897
1235,13.8643,0.1800,14.4722,0.1906
1236,13.8986,0.1832,14.4712,0.1904
1237,13.8627,0.1814,14.4566,0.1895
1238,13.9369,0.1810,14.4598,0.1900
1239,13.9013,0.1814,14.4591,0.1903
1240,13.8196,0.1816,14.4597,0.1897
1241,14.0021,0.1782,14.4573,0.1894
1242,13.8914,0.1790,14.4611,0.1903
1243,13.8124,0.1870,14.4571,0.1895
1244,13.8845,0.1820,14.4557,0.1902
1245,13.8380,0.1804,14.4594,0.1894
1246,13.8633,0.1864,14.4594,0.1897
1247,13.7746,0.1786,14.4445,0.1891
1248,13.9028,0.1840,14.4333,0.1893
1249,13.8406,0.1850,14.4404,0.1905
1250,13.8735,0.1844,14.4459,0.1894
1251,13.8320,0.1788,14.4433,0.1901
1252,13.8607,0.1860,14.4397,0.1897
1253,13.8229,0.1818,14.4458,0.1898
1254,13.8940,0.1788,14.4450,0.1901
1255,13.9358,0.1790,14.4481,0.1900
1256,13.9095,0.1804,14.4508,0.1895
1257,13.8570,0.1876,14.4616,0.1894
1258,13.8760,0.1846,14.4573,0.1890
1259,13.7718,0.1776,14.4581,0.1895
1260,13.8145,0.1866,14.4582,0.1893
1261,13.7615,0.1824,14.4585,0.1887
1262,13.9117,0.1892,14.4540,0.1885
1263,13.8733,0.1818,14.4593,0.1885
1264,13.9494,0.1784,14.4557,0.1893
1265,13.9209,0.1880,14.4579,0.1899
1266,13.8150,0.1816,14.4625,0.1891
1267,13.8876,0.1852,14.4629,0.1886
1268,13.8617,0.1860,14.4622,0.1885
1269,13.9948,0.1810,14.4587,0.1891
1270,13.8386,0.1836,14.4546,0.1894
1271,13.8532,0.1836,14.4503,0.1894
1272,13.9029,0.1798,14.4501,0.1887
1273,13.9190,0.1798,14.4493,0.1883
1274,13.8220,0.1834,14.4459,0.1897
1275,13.8115,0.1836,14.4433,0.1882
1276,13.9449,0.1764,14.4393,0.1878
1277,13.8049,0.1864,14.4422,0.1876
1278,13.8023,0.1826,14.4343,0.1884
1279,13.8845,0.1830,14.4352,0.1891
1280,13.7227,0.1856,14.4297,0.1892
1281,13.9746,0.1812,14.4390,0.1891
1282,13.9452,0.1792,14.4391,0.1891
1283,13.8636,0.1866,14.4481,0.1888
1284,13.8183,0.1846,14.4467,0.1892
1285,13.8726,0.1796,14.4490,0.1896
1286,13.8210,0.1788,14.4390,0.1892
1287,13.7785,0.1808,14.4392,0.1885
1288,13.9190,0.1854,14.4367,0.1895
1289,13.9223,0.1750,14.4421,0.1899
1290,13.9269,0.1828,14.4458,0.1897
1291,14.0280,0.1770,14.4459,0.1891
1292,13.8456,0.1786,14.4409,0.1889
1293,13.8228,0.1832,14.4436,0.1893
1294,13.8065,0.1854,14.4405,0.1892
1295,13.9150,0.1850,14.4341,0.1890
1296,13.8028,0.1858,14.4371,0.1898
1297,13.7908,0.1812,14.4243,0.1896
1298,13.9270,0.1872,14.4185,0.1901
1299,13.8059,0.1830,14.4297,0.1894
1300,13.7887,0.1910,14.4300,0.1890
1301,13.9194,0.1812,14.4309,0.1888
1302,13.6565,0.1828,14.4343,0.1893
1303,13.9068,0.1768,14.4393,0.1895
1304,13.8763,0.1806,14.4400,0.1888
1305,13.8532,0.1814,14.4371,0.1886
1306,13.8881,0.1810,14.4384,0.1897
1307,13.9422,0.1812,14.4390,0.1890
1308,13.7984,0.1770,14.4382,0.1889
1309,13.8790,0.1764,14.4379,0.1887
1310,13.9556,0.1830,14.4383,0.1895
1311,13.8123,0.1832,14.4419,0.1890
1312,13.9157,0.1850,14.4422,0.1893
1313,13.8919,0.1802,14.4477,0.1897
1314,13.8466,0.1780,14.4418,0.1892
1315,13.8587,0.1792,14.4407,0.1888
1316,13.8325,0.1804,14.4448,0.1894
1317,13.9090,0.1752,14.4420,0.1898
1318,13.8841,0.1806,14.4427,0.1894
1319,13.8585,0.1834,14.4428,0.1893
1320,13.8594,0.1790,14.4410,0.1903
1321,13.7563,0.1864,14.4423,0.1904
1322,13.9258,0.1812,14.4412,0.1900
1323,13.9217,0.1798,14.4399,0.1896
1324,13.8819,0.1780,14.4437,0.1906
1325,13.8803,0.1816,14.4419,0.1902
1326,13.7491,0.1832,14.4339,0.1892
1327,13.7089,0.1826,14.4392,0.1886
1328,13.7885,0.1846,14.4337,0.1888
1329,13.7503,0.1864,14.4299,0.1894
1330,13.9181,0.1796,14.4351,0.1893
1331,13.8389,0.1820,14.4398,0.1893
1332,13.8092,0.1846,14.4394,0.1890
1333,13.8188,0.1798,14.4393,0.1891
1334,13.9952,0.1812,14.4326,0.1901
1335,13.8518,0.1812,14.4324,0.1892
1336,13.7588,0.1828,14.4303,0.1898
1337,13.8480,0.1834,14.4223,0.1900
1338,13.7703,0.1850,14.4210,0.1897
1339,13.7953,0.1774,14.4232,0.1897
1340,13.6861,0.1858,14.4225,0.1892
1341,13.7823,0.1822,14.4300,0.1889
1342,13.7645,0.1818,14.4303,0.1893
1343,13.7858,0.1802,14.4291,0.1891
1344,13.8115,0.1806,14.4190,0.1891
1345,13.7584,0.1802,14.4227,0.1894
1346,13.8600,0.1870,14.4139,0.1893
1347,13.8142,0.1790,14.4144,0.1894
1348,13.9006,0.1806,14.4158,0.1886
1349,13.8380,0.1808,14.4168,0.1893
1350,13.8602,0.1842,14.4128,0.1902
1351,13.7738,0.1814,14.4144,0.1900
1352,13.8374,0.1842,14.4151,0.1896
1353,13.8291,0.1802,14.4171,0.1888
1354,13.6751,0.1756,14.4187,0.1891
1355,13.8737,0.1780,14.4166,0.1887
1356,13.8084,0.1844,14.4069,0.1890
1357,13.8682,0.1774,14.4127,0.1901
1358,13.7994,0.1806,14.4155,0.1889
1359,13.8122,0.1874,14.4162,0.1893
1360,13.8345,0.1848,14.3986,0.1890
1361,13.7189,0.1854,14.3973,0.1899
1362,13.8409,0.1790,14.3948,0.1901
1363,13.7269,0.1842,14.3917,0.1896
1364,13.9089,0.1852,14.3969,0.1900
1365,13.8910,0.1800,14.3982,0.1900
1366,13.7674,0.1830,14.4007,0.1888
1367,13.7628,0.1826,14.4009,0.1894
1368,13.7135,0.1840,14.4065,0.1895
1369,13.9883,0.1800,14.4112,0.1892
1370,13.8963,0.1802,14.4035,0.1896
1371,13.8108,0.1870,14.4023,0.1898
1372,13.8233,0.1822,14.4033,0.1891
1373,13.7723,0.1838,14.4041,0.1897
1374,13.8598,0.1836,14.4040,0.1894
1375,13.8425,0.1814,14.3992,0.1889
1376,13.9129,0.1846,14.3984,0.1892
1377,13.8020,0.1800,14.3954,0.1895
1378,13.7315,0.1876,14.4045,0.1890
1379,13.8270,0.1838,14.4014,0.1891
1380,13.7970,0.1808,14.3941,0.1890
1381,13.8326,0.1818,14.3924,0.1889
1382,13.7511,0.1822,14.3938,0.1893
1383,13.8527,0.1804,14.3915,0.1896
1384,13.6744,0.1862,14.3982,0.1902
1385,13.8461,0.1854,14.3951,0.1892
1386,13.7699,0.1804,14.3910,0.1903
1387,13.7146,0.1818,14.3935,0.1904
1388,13.8422,0.1828,14.3935,0.1902
1389,13.6881,0.1848,14.3950,0.1898
1390,13.8336,0.1838,14.3882,0.1898
1391,13.8729,0.1752,14.3906,0.1901
1392,13.8291,0.1792,14.3931,0.1896
1393,13.7726,0.1812,14.3998,0.1892
1394,13.7467,0.1850,14.3972,0.1901
1395,13.8134,0.1816,14.3924,0.1899
1396,13.7488,0.1834,14.3955,0.1896
1397,13.7493,0.1820,14.3917,0.1892
1398,13.7308,0.1774,14.3925,0.1893
1399,13.8012,0.1800,14.3961,0.1899
1400,13.8142,0.1820,14.3946,0.1895
1401,13.7405,0.1834,14.3907,0.1899
1402,13.8381,0.1796,14.3928,0.1896
1403,13.8525,0.1750,14.3902,0.1895
1404,13.8300,0.1846,14.3887,0.1903
1405,13.7916,0.1808,14.3869,0.1888
1406,13.7982,0.1800,14.3845,0.1887
1407,13.6900,0.1830,14.3858,0.1891
1408,13.8417,0.1812,14.3840,0.1899
1409,13.6590,0.1850,14.3879,0.1893
1410,13.8176,0.1868,14.3842,0.1898
1411,13.7868,0.1856,14.3857,0.1893
1412,13.8008,0.1788,14.3892,0.1888
1413,13.7642,0.1872,14.3918,0.1899
1414,13.9251,0.1816,14.3898,0.1891
1415,13.8059,0.1772,14.3886,0.1899
1416,13.7308,0.1844,14.3846,0.1898
1417,13.7794,0.1770,14.3859,0.1909
1418,13.7514,0.1854,14.3800,0.1898
1419,13.7999,0.1824,14.3844,0.1903
1420,13.7314,0.1806,14.3767,0.1887
1421,13.6882,0.1846,14.3752,0.1896
1422,13.7915,0.1834,14.3770,0.1893
1423,13.6678,0.1844,14.3800,0.1888
1424,13.9131,0.1806,14.3846,0.1890
1425,13.8761,0.1812,14.3812,0.1884
1426,13.8625,0.1778,14.3794,0.1894
1427,13.8351,0.1826,14.3833,0.1890
1428,13.7442,0.1844,14.3822,0.1889
1429,13.7676,0.1812,14.3770,0.1894
1430,13.7381,0.1812,14.3751,0.1889
1431,13.7725,0.1784,14.3781,0.1892
1432,13.7498,0.1816,14.3706,0.1889
1433,13.6778,0.1798,14.3679,0.1891
1434,13.8345,0.1784,14.3722,0.1893
1435,13.7160,0.1892,14.3680,0.1900
1436,13.7444,0.1860,14.3624,0.1899
1437,13.8005,0.1808,14.3686,0.1894
1438,13.6759,0.1840,14.3676,0.1892
1439,13.7472,0.1788,14.3678,0.1897
1440,13.6674,0.1762,14.3727,0.1888
1441,13.6495,0.1838,14.3673,0.1884
1442,13.6632,0.1856,14.3623,0.1895
1443,13.6403,0.1838,14.3577,0.1893
1444,13.6191,0.1876,14.3513,0.1899
1445,13.6546,0.1832,14.3540,0.1894
1446,13.7875,0.1730,14.3503,0.1894
1447,13.7852,0.1888,14.3520,0.1890
1448,13.6333,0.1852,14.3616,0.1890
1449,13.6702,0.1832,14.3477,0.1897
1450,13.8235,0.1808,14.3461,0.1896
1451,13.8743,0.1776,14.3483,0.1901
1452,13.8382,0.1800,14.3477,0.1901
1453,13.8171,0.1828,14.3432,0.1904
1454,13.7338,0.1808,14.3419,0.1897
1455,13.8701,0.1806,14.3484,0.1898
1456,13.6651,0.1856,14.3544,0.1904
1457,13.7072,0.1852,14.3512,0.1902
1458,13.8788,0.1808,14.3456,0.1894
1459,13.8660,0.1834,14.3531,0.1894
1460,13.6722,0.1854,14.3481,0.1892
1461,13.7059,0.1776,14.3458,0.1890
1462,13.7656,0.1844,14.3420,0.1899
1463,13.7374,0.1804,14.3429,0.1899
1464,13.7236,0.1858,14.3509,0.1899
1465,13.7277,0.1804,14.3408,0.1899
