round,val_loss,val_acc,test_loss,test_acc
295,9.6762,0.1750,10.0766,0.1850
296,9.5875,0.1792,10.0120,0.1865
297,9.7333,0.1840,10.1252,0.1878
298,9.5647,0.1806,10.1666,0.1839
299,9.6908,0.1858,10.1933,0.1872
300,9.7285,0.1828,10.2128,0.1839
301,9.6126,0.1778,10.1436,0.1858
302,9.7437,0.1790,10.2050,0.1846
303,9.5809,0.1744,10.0686,0.1851
304,9.6455,0.1824,10.1002,0.1863
305,9.6771,0.1846,10.1945,0.1872
306,9.6399,0.1808,10.1236,0.1868
307,9.6523,0.1830,10.2423,0.1867
308,9.9332,0.1780,10.3979,0.1873
309,9.7393,0.1802,10.3854,0.1858
310,10.0663,0.1816,10.5103,0.1875
311,9.8851,0.1814,10.3381,0.1861
312,10.0188,0.1766,10.4421,0.1888
313,9.8843,0.1840,10.4704,0.1866
314,9.9881,0.1798,10.5593,0.1877
315,9.9913,0.1766,10.4678,0.1876
316,9.9567,0.1800,10.5259,0.1855
317,10.0724,0.1744,10.5127,0.1855
318,9.9576,0.1780,10.4587,0.1862
319,10.0503,0.1830,10.4797,0.1866
320,9.9364,0.1840,10.4545,0.1863
321,9.9401,0.1858,10.4894,0.1854
322,10.0828,0.1810,10.5708,0.1865
323,10.1801,0.1678,10.5991,0.1827
324,10.0743,0.1826,10.5681,0.1895
325,10.1932,0.1806,10.5687,0.1854
326,10.0852,0.1824,10.5681,0.1839
327,10.1174,0.1728,10.5765,0.1841
328,10.1022,0.1794,10.5605,0.1867
329,10.1935,0.1810,10.6803,0.1842
330,10.1141,0.1776,10.6616,0.1868
331,10.2647,0.1808,10.6871,0.1885
332,10.2538,0.1826,10.7039,0.1861
333,10.4211,0.1786,10.8421,0.1846
334,10.4240,0.1806,10.8615,0.1873
335,10.4319,0.1784,10.8238,0.1877
336,10.5212,0.1804,10.9045,0.1869
337,10.4801,0.1776,10.9344,0.1861
338,10.2995,0.1808,10.9301,0.1888
339,10.5719,0.1780,11.0070,0.1891
340,10.4111,0.1826,10.9390,0.1852
341,10.3671,0.1808,10.8689,0.1880
342,10.3951,0.1834,10.9746,0.1876
343,10.3976,0.1780,10.9393,0.1887
344,10.4641,0.1832,10.9880,0.1875
345,10.4496,0.1784,10.9996,0.1872
346,10.5440,0.1864,11.0235,0.1874
347,10.5526,0.1778,11.0592,0.1887
348,10.5095,0.1696,11.0334,0.1851
349,10.6042,0.1796,11.0695,0.1867
350,10.5572,0.1864,11.1415,0.1866
351,10.5640,0.1772,11.0634,0.1890
352,10.5570,0.1810,11.0521,0.1863
353,10.6687,0.1802,11.1152,0.1897
354,10.5341,0.1836,11.1055,0.1913
355,10.6986,0.1784,11.1333,0.1879
356,10.5591,0.1828,11.0441,0.1851
357,10.6633,0.1750,11.1568,0.1873
358,10.5741,0.1722,10.9968,0.1884
359,10.6633,0.1820,11.1669,0.1867
360,10.6204,0.1820,11.2022,0.1896
361,10.7799,0.1770,11.2771,0.1865
362,10.8561,0.1808,11.2193,0.1895
363,10.7898,0.1800,11.2622,0.1857
364,10.7222,0.1814,11.2774,0.1879
365,10.6670,0.1814,11.3190,0.1868
366,10.7936,0.1864,11.3260,0.1881
367,10.8628,0.1794,11.4297,0.1874
368,10.9070,0.1760,11.3385,0.1864
369,10.8529,0.1828,11.3867,0.1895
370,10.7049,0.1854,11.3158,0.1874
371,10.7976,0.1836,11.4233,0.1856
372,10.9385,0.1826,11.4378,0.1849
373,10.7553,0.1796,11.3722,0.1857
374,10.9078,0.1858,11.4487,0.1913
375,10.9951,0.1834,11.4444,0.1849
376,10.9027,0.1772,11.5090,0.1883
377,11.0960,0.1800,11.5072,0.1920
378,11.1015,0.1778,11.4726,0.1888
379,10.9848,0.1802,11.4965,0.1898
380,10.9954,0.1778,11.5170,0.1869
381,11.0341,0.1852,11.5623,0.1874
382,10.9995,0.1840,11.6162,0.1876
383,10.9554,0.1852,11.5473,0.1879
384,11.0302,0.1812,11.5969,0.1903
385,11.1801,0.1796,11.6577,0.1896
386,11.0463,0.1834,11.6383,0.1888
387,11.0973,0.1772,11.6768,0.1876
388,11.0081,0.1834,11.5355,0.1876
389,10.9815,0.1816,11.5739,0.1867
390,11.0739,0.1820,11.6454,0.1912
391,11.1674,0.1778,11.6342,0.1887
392,11.0058,0.1746,11.5729,0.1862
393,11.0494,0.1810,11.6853,0.1881
394,11.1309,0.1812,11.7059,0.1869
395,11.1527,0.1810,11.6903,0.1884
396,11.2279,0.1820,11.7660,0.1886
397,11.1606,0.1836,11.6913,0.1868
398,11.2162,0.1820,11.7225,0.1872
399,11.1940,0.1836,11.6818,0.1859
400,11.0885,0.1778,11.6834,0.1879
401,11.1573,0.1808,11.7259,0.1873
402,11.2137,0.1808,11.7546,0.1873
403,11.2925,0.1840,11.7992,0.1902
404,11.3538,0.1804,11.8541,0.1892
405,11.4650,0.1794,11.9124,0.1911
406,11.3246,0.1804,11.8726,0.1917
407,11.5243,0.1784,11.9681,0.1887
408,11.4849,0.1830,12.0093,0.1895
409,11.4028,0.1806,11.8432,0.1881
410,11.4762,0.1744,11.9722,0.1867
411,11.4402,0.1790,11.9275,0.1856
412,11.3401,0.1796,11.8153,0.1893
413,11.2947,0.1802,11.8594,0.1867
