name,round,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
hetetogeneous_shard_iid_J_16_LR_0.01,198,4.2461,0.2762,4.2215,0.2902,2.6458,0.4083
hetetogeneous_shard_iid_J_16_LR_0.01,199,4.1590,0.2786,4.2160,0.2885,2.6209,0.4039
hetetogeneous_shard_iid_J_16_LR_0.01,200,4.1270,0.2802,4.1882,0.2919,2.5909,0.4088
hetetogeneous_shard_iid_J_16_LR_0.01,201,4.1177,0.2852,4.1118,0.2958,2.5417,0.4171
hetetogeneous_shard_iid_J_16_LR_0.01,202,4.2932,0.2840,4.3385,0.2920,2.6739,0.4129
hetetogeneous_shard_iid_J_16_LR_0.01,203,4.1871,0.2754,4.2537,0.2861,2.6195,0.4072
hetetogeneous_shard_iid_J_16_LR_0.01,204,4.2200,0.2826,4.2462,0.2923,2.6255,0.4092
hetetogeneous_shard_iid_J_16_LR_0.01,205,4.1727,0.2796,4.1748,0.2948,2.5832,0.4129
hetetogeneous_shard_iid_J_16_LR_0.01,206,4.2306,0.2838,4.2707,0.2978,2.6309,0.4130
hetetogeneous_shard_iid_J_16_LR_0.01,207,4.1156,0.2926,4.1326,0.2906,2.5586,0.4157
hetetogeneous_shard_iid_J_16_LR_0.01,208,4.1519,0.2864,4.1947,0.2907,2.5981,0.4125
hetetogeneous_shard_iid_J_16_LR_0.01,209,4.1472,0.2838,4.1581,0.2905,2.5614,0.4164
hetetogeneous_shard_iid_J_16_LR_0.01,210,4.1695,0.2902,4.1857,0.2962,2.5527,0.4220
hetetogeneous_shard_iid_J_16_LR_0.01,211,4.1414,0.2888,4.1486,0.2968,2.5410,0.4220
hetetogeneous_shard_iid_J_16_LR_0.01,212,4.1282,0.2792,4.1632,0.2982,2.5451,0.4181
hetetogeneous_shard_iid_J_16_LR_0.01,213,4.2136,0.2830,4.2483,0.2896,2.5751,0.4176
hetetogeneous_shard_iid_J_16_LR_0.01,214,4.1065,0.2888,4.1301,0.2985,2.5139,0.4211
hetetogeneous_shard_iid_J_16_LR_0.01,215,4.0736,0.2848,4.1178,0.2985,2.5071,0.4236
hetetogeneous_shard_iid_J_16_LR_0.01,216,4.1390,0.2804,4.1711,0.2932,2.5232,0.4171
hetetogeneous_shard_iid_J_16_LR_0.01,217,4.0809,0.2888,4.1650,0.2943,2.5244,0.4227
hetetogeneous_shard_iid_J_16_LR_0.01,218,4.1277,0.2970,4.2287,0.2902,2.5497,0.4207
hetetogeneous_shard_iid_J_16_LR_0.01,219,4.1756,0.2830,4.2391,0.2993,2.5539,0.4197
hetetogeneous_shard_iid_J_16_LR_0.01,220,4.1408,0.2810,4.1922,0.2972,2.5044,0.4234
