round,val_loss,val_acc,test_loss,test_acc
634,2.8925,0.3988,2.8640,0.4265
635,2.8755,0.4048,2.8738,0.4261
636,2.9550,0.3960,2.8959,0.4246
637,2.8905,0.3992,2.8661,0.4214
638,2.9208,0.3960,2.8656,0.4232
639,2.8711,0.3998,2.8766,0.4278
640,2.9438,0.3934,2.9003,0.4258
641,2.8851,0.3996,2.8735,0.4253
642,2.8630,0.3954,2.8341,0.4227
643,2.9111,0.3964,2.8734,0.4224
644,2.8964,0.3948,2.8842,0.4228
645,2.8584,0.4074,2.8422,0.4296
646,2.9146,0.4062,2.8822,0.4286
647,2.8746,0.4086,2.8597,0.4265
648,2.8459,0.4060,2.8636,0.4239
649,2.9686,0.3978,2.9090,0.4288
650,2.8941,0.4000,2.8782,0.4246
651,2.9288,0.4040,2.9215,0.4231
652,2.9299,0.3994,2.9143,0.4205
653,2.8480,0.3976,2.8617,0.4243
654,2.8757,0.4036,2.9109,0.4219
655,2.8838,0.3982,2.8745,0.4247
656,2.8747,0.4016,2.8573,0.4239
657,2.8952,0.3994,2.8937,0.4227
658,2.9299,0.3976,2.8770,0.4264
659,2.9148,0.3998,2.8764,0.4245
660,2.9257,0.3984,2.9029,0.4249
661,2.9032,0.4014,2.8814,0.4232
662,2.9105,0.4034,2.9235,0.4299
663,2.8883,0.3944,2.8675,0.4213
664,2.9513,0.3904,2.9009,0.4209
665,2.8865,0.3992,2.8786,0.4243
666,2.9029,0.4026,2.9461,0.4240
667,2.8631,0.3976,2.8837,0.4207
668,2.9148,0.4024,2.8799,0.4250
669,2.9075,0.4040,2.9168,0.4239
670,2.9162,0.4000,2.8780,0.4270
671,2.9261,0.4048,2.9147,0.4271
672,2.9201,0.4038,2.8821,0.4275
673,2.9354,0.3996,2.9027,0.4263
674,2.8912,0.4014,2.8750,0.4221
675,2.9404,0.4068,2.9357,0.4289
676,2.8531,0.3988,2.8714,0.4305
677,2.9150,0.4030,2.9172,0.4278
678,2.9433,0.4012,2.9448,0.4239
679,2.9236,0.3974,2.9176,0.4245
680,3.0241,0.4012,2.9773,0.4210
681,2.9319,0.4024,2.9322,0.4246
682,2.9447,0.3964,2.9377,0.4231
683,3.0111,0.3994,2.9454,0.4237
684,2.9790,0.3990,2.9877,0.4207
685,2.9917,0.4004,2.9725,0.4219
686,2.8771,0.4060,2.9232,0.4212
687,2.9939,0.4002,2.9610,0.4277
688,2.9124,0.4054,2.9324,0.4260
689,2.9611,0.4002,2.9562,0.4254
690,2.9555,0.4074,2.9261,0.4276
691,2.9425,0.4030,2.9206,0.4248
692,2.9624,0.4004,2.9186,0.4250
693,2.9330,0.3998,2.9320,0.4260
694,2.9259,0.4018,2.9380,0.4259
695,3.0084,0.3980,2.9874,0.4259
696,2.9289,0.3954,2.9336,0.4218
697,2.9656,0.4048,2.9491,0.4275
698,2.9520,0.4018,2.9322,0.4277
699,2.9686,0.4026,2.9803,0.4188
700,2.9436,0.4012,2.9257,0.4246
701,2.9714,0.3956,2.9119,0.4228
702,2.9986,0.3980,2.9554,0.4254
703,2.9187,0.4088,2.9326,0.4259
704,2.9596,0.4098,2.9735,0.4264
705,2.9664,0.3930,2.9343,0.4231
706,2.8889,0.4088,2.9009,0.4279
707,2.9766,0.3936,2.9671,0.4234
708,2.9301,0.4034,2.9351,0.4304
709,2.9421,0.4092,2.9382,0.4266
710,2.9903,0.4056,2.9722,0.4269
711,2.8815,0.4060,2.9016,0.4235
712,3.0035,0.4018,2.9967,0.4294
713,2.8960,0.4092,2.9293,0.4239
714,2.9428,0.4084,2.9764,0.4273
715,2.9432,0.4020,2.9424,0.4319
716,2.9644,0.4070,2.9797,0.4289
717,3.0018,0.3954,2.9557,0.4306
718,2.9811,0.3966,2.9540,0.4252
719,2.9025,0.4048,2.9237,0.4234
720,2.9840,0.4048,2.9820,0.4296
721,2.9918,0.4050,2.9777,0.4271
722,2.9190,0.4018,2.9367,0.4248
723,2.9620,0.3986,2.9694,0.4262
724,2.9459,0.4062,2.9406,0.4311
725,2.9359,0.4054,2.9419,0.4257
726,2.9195,0.3988,2.9374,0.4268
727,3.0122,0.4026,2.9944,0.4264
728,2.9521,0.3984,2.9717,0.4259
729,2.9825,0.4082,2.9677,0.4283
730,2.9383,0.4064,2.9519,0.4262
731,2.9796,0.3996,3.0133,0.4270
732,2.9306,0.4050,2.9597,0.4279
733,2.9510,0.4054,2.9870,0.4265
734,2.9851,0.4006,2.9535,0.4306
735,2.9565,0.4002,2.9939,0.4286
736,3.0290,0.4068,3.0056,0.4258
737,2.9305,0.4052,2.9746,0.4248
738,2.9461,0.3950,2.9398,0.4278
739,2.9411,0.4018,2.9721,0.4285
740,3.0164,0.4070,3.0159,0.4240
741,2.9609,0.4022,2.9714,0.4281
742,2.9877,0.3982,2.9871,0.4289
743,2.9936,0.4052,2.9923,0.4262
744,2.9849,0.4004,2.9760,0.4266
745,2.9230,0.4052,2.9591,0.4257
746,3.0448,0.4084,3.0032,0.4265
747,2.9835,0.4098,2.9995,0.4259
748,2.9744,0.4126,2.9957,0.4264
749,2.9875,0.4024,3.0131,0.4268
750,2.9623,0.3986,3.0085,0.4262
751,2.9789,0.4210,3.0109,0.4322
752,3.0300,0.4062,3.0612,0.4254
753,3.0018,0.3964,2.9947,0.4266
754,2.9852,0.4072,2.9970,0.4248
755,3.0059,0.4064,3.0167,0.4243
756,3.0031,0.4010,3.0049,0.4230
757,2.9363,0.4104,2.9914,0.4269
758,3.0213,0.4050,2.9938,0.4274
759,3.0173,0.4048,3.0338,0.4268
760,3.0102,0.4040,2.9975,0.4256
761,2.9975,0.4090,3.0626,0.4292
762,2.9400,0.3968,2.9776,0.4195
763,2.9483,0.4062,2.9944,0.4272
764,2.9812,0.4074,3.0329,0.4294
765,3.0142,0.4036,3.0483,0.4265
766,3.0053,0.3988,3.0564,0.4277
767,2.9525,0.4062,2.9826,0.4289
768,2.9742,0.4108,3.0234,0.4278
769,3.0304,0.4004,3.0196,0.4271
770,2.9869,0.3996,2.9998,0.4325
771,3.0277,0.3980,3.0366,0.4287
772,3.0076,0.4010,3.0294,0.4275
773,3.0053,0.4056,3.0163,0.4268
774,2.9680,0.3994,2.9899,0.4255
775,3.0553,0.3952,3.0486,0.4233
776,3.0403,0.3994,3.0230,0.4306
777,2.9967,0.4062,3.0502,0.4313
778,3.0204,0.4060,3.0384,0.4290
779,2.9857,0.4088,3.0239,0.4272
780,3.0836,0.3980,3.0718,0.4304
781,3.0261,0.4118,3.0621,0.4283
782,2.9951,0.4070,3.0175,0.4302
783,3.0111,0.4062,3.0550,0.4329
784,3.0412,0.4016,3.0582,0.4308
785,3.0410,0.4092,3.0511,0.4256
786,2.9980,0.4032,3.0350,0.4265
787,3.0184,0.4126,3.0423,0.4275
788,3.0302,0.4086,3.0808,0.4286
789,3.0445,0.4068,3.0450,0.4306
790,3.0047,0.4160,3.0380,0.4311
791,3.1172,0.4026,3.0941,0.4267
792,3.0099,0.4060,3.0488,0.4276
793,3.0390,0.4050,3.0731,0.4272
794,3.0624,0.4006,3.0653,0.4300
795,3.0270,0.4040,3.0282,0.4309
796,3.0240,0.4082,3.0732,0.4286
797,3.0204,0.3980,3.0543,0.4299
798,3.0588,0.4086,3.0998,0.4266
799,3.0264,0.4092,3.0345,0.4337
800,3.0390,0.4004,3.0450,0.4295
801,3.0001,0.4074,3.0712,0.4284
802,3.1044,0.4074,3.0928,0.4291
803,2.9829,0.4136,3.0603,0.4252
804,3.0083,0.4048,3.0308,0.4286
805,3.0160,0.3964,3.0511,0.4275
806,3.1355,0.4038,3.1043,0.4256
807,3.0719,0.4006,3.0689,0.4301
808,3.0630,0.4008,3.0806,0.4230
809,3.0818,0.4070,3.0989,0.4290
810,3.0205,0.3992,3.0302,0.4311
811,3.0439,0.4028,3.0655,0.4287
812,3.0712,0.4052,3.1222,0.4259
813,3.0314,0.3964,3.0587,0.4259
814,3.0233,0.3980,3.0879,0.4246
815,3.0446,0.4078,3.0754,0.4263
816,3.0261,0.3976,3.0475,0.4306
817,3.0801,0.4040,3.1043,0.4292
818,3.0636,0.4126,3.0943,0.4308
819,3.0615,0.4050,3.1024,0.4275
820,3.0124,0.4082,3.0775,0.4299
821,2.9783,0.4104,3.0059,0.4257
822,3.0397,0.4090,3.1171,0.4298
823,3.0208,0.4028,3.0643,0.4253
824,3.0350,0.4032,3.0498,0.4321
825,3.0517,0.4010,3.1079,0.4302
826,3.0448,0.4050,3.0864,0.4306
827,3.1060,0.4080,3.1452,0.4302
828,3.0480,0.4024,3.0873,0.4277
829,3.0776,0.4114,3.1101,0.4327
830,3.0535,0.4024,3.0901,0.4298
831,3.0586,0.4066,3.0851,0.4324
832,3.0742,0.4126,3.1006,0.4311
833,3.1371,0.4006,3.1118,0.4302
834,3.1016,0.3978,3.1392,0.4298
835,3.0907,0.4076,3.1030,0.4284
836,3.1320,0.4034,3.1263,0.4291
837,3.0817,0.4060,3.1127,0.4295
838,3.0986,0.4044,3.1253,0.4258
839,3.0545,0.4044,3.1187,0.4249
840,3.0971,0.3984,3.0998,0.4305
841,3.1143,0.4114,3.1507,0.4311
842,3.1156,0.4062,3.1170,0.4288
843,3.0443,0.4156,3.0915,0.4325
844,3.0863,0.4056,3.1348,0.4317
845,3.0401,0.4112,3.0773,0.4276
846,3.1402,0.4044,3.1347,0.4322
847,3.1180,0.4050,3.1357,0.4318
848,3.1257,0.4112,3.1533,0.4287
849,3.1224,0.3974,3.0955,0.4319
850,3.0513,0.4084,3.1192,0.4268
851,3.0957,0.4090,3.1115,0.4308
852,3.0654,0.4050,3.1248,0.4289
853,3.1365,0.4124,3.1414,0.4299
854,3.0445,0.4074,3.1130,0.4265
855,3.0879,0.4042,3.1658,0.4313
856,3.0798,0.4086,3.1016,0.4335
857,3.1721,0.4072,3.2039,0.4273
858,3.0720,0.4058,3.1126,0.4315
859,3.1027,0.4072,3.1248,0.4291
860,3.1500,0.4046,3.1524,0.4273
861,3.0563,0.4094,3.1202,0.4263
862,3.1380,0.4006,3.1341,0.4276
863,3.1552,0.4036,3.1617,0.4302
864,3.0790,0.4042,3.1378,0.4312
865,3.1401,0.4110,3.2251,0.4270
866,3.0984,0.4064,3.0898,0.4319
867,3.1188,0.4034,3.1116,0.4338
868,3.1213,0.4002,3.1468,0.4290
869,3.0969,0.4184,3.1304,0.4363
870,3.1311,0.4096,3.1528,0.4345
871,3.0401,0.4076,3.1261,0.4298
872,3.1628,0.4112,3.1625,0.4321
873,3.0950,0.4086,3.1491,0.4306
874,3.1316,0.4072,3.1943,0.4348
875,3.0651,0.4170,3.1338,0.4316
876,3.1511,0.4170,3.1607,0.4325
877,3.1383,0.4010,3.1238,0.4280
878,3.1227,0.4138,3.1577,0.4334
879,3.1054,0.4070,3.1340,0.4338
880,3.0746,0.4060,3.1077,0.4354
881,3.1195,0.4120,3.1239,0.4314
882,3.1082,0.4076,3.1537,0.4335
883,3.1189,0.4148,3.2030,0.4338
884,3.0890,0.4122,3.1450,0.4301
885,3.1686,0.4102,3.1907,0.4308
886,3.1256,0.4130,3.1658,0.4305
887,3.1080,0.4074,3.1441,0.4322
888,3.1249,0.4028,3.1735,0.4306
889,3.1531,0.4008,3.1762,0.4265
890,3.1131,0.4078,3.1731,0.4323
891,3.1705,0.4042,3.1588,0.4331
892,3.1691,0.4072,3.1945,0.4340
893,3.1324,0.4076,3.1568,0.4368
894,3.1338,0.4018,3.1748,0.4348
895,3.0976,0.4026,3.1336,0.4316
896,3.1444,0.4148,3.2192,0.4331
897,3.0973,0.4028,3.1373,0.4324
898,3.1424,0.4106,3.2071,0.4295
899,3.1454,0.4048,3.2098,0.4322
900,3.0603,0.4104,3.1538,0.4360
901,3.1664,0.4158,3.1717,0.4316
902,3.2100,0.4072,3.1693,0.4313
903,3.0998,0.4046,3.1386,0.4362
904,3.1824,0.4084,3.2103,0.4365
905,3.1155,0.3982,3.1287,0.4326
906,3.1663,0.4100,3.1748,0.4368
907,3.1680,0.4172,3.2202,0.4362
908,3.1119,0.4120,3.1370,0.4347
909,3.1324,0.4164,3.1677,0.4309
910,3.1315,0.4050,3.1468,0.4337
911,3.1168,0.4098,3.1612,0.4329
912,3.1153,0.4156,3.1906,0.4317
913,3.0994,0.4106,3.1204,0.4319
914,3.1462,0.4112,3.2132,0.4342
915,3.0801,0.4010,3.1347,0.4311
916,3.1724,0.4166,3.2083,0.4318
917,3.1528,0.4012,3.1837,0.4297
918,3.1001,0.4064,3.1509,0.4333
919,3.1861,0.3990,3.2094,0.4347
920,3.1729,0.4122,3.2194,0.4366
921,3.1201,0.4064,3.1871,0.4321
922,3.1500,0.4128,3.2090,0.4347
923,3.1806,0.4106,3.2202,0.4342
924,3.1543,0.4080,3.2454,0.4331
925,3.1119,0.4090,3.1726,0.4325
926,3.1961,0.4022,3.2387,0.4357
927,3.1534,0.4034,3.2185,0.4347
928,3.1977,0.4032,3.2488,0.4289
929,3.1143,0.4112,3.1887,0.4294
930,3.1379,0.4096,3.2554,0.4283
931,3.1778,0.4122,3.2273,0.4308
932,3.1701,0.4110,3.2596,0.4280
933,3.1291,0.4158,3.2090,0.4309
934,3.1567,0.4124,3.2193,0.4361
935,3.1421,0.4106,3.2740,0.4290
936,3.1935,0.4156,3.2678,0.4373
937,3.1392,0.4082,3.1914,0.4273
938,3.1241,0.4122,3.2147,0.4322
939,3.1713,0.4174,3.2251,0.4371
940,3.1527,0.4098,3.2248,0.4283
941,3.1507,0.4114,3.1974,0.4302
942,3.1449,0.4096,3.1835,0.4333
943,3.1086,0.4086,3.1922,0.4363
944,3.1629,0.4070,3.2448,0.4331
945,3.1184,0.4136,3.2265,0.4368
946,3.2056,0.4084,3.2223,0.4341
947,3.2205,0.4022,3.2540,0.4359
948,3.1984,0.4086,3.2117,0.4361
949,3.2041,0.4106,3.2427,0.4349
950,3.1451,0.4112,3.2032,0.4341
951,3.1701,0.4134,3.2586,0.4360
952,3.1441,0.4094,3.2121,0.4335
953,3.1702,0.4080,3.2161,0.4345
954,3.2113,0.4110,3.2389,0.4317
955,3.1912,0.4142,3.2276,0.4317
956,3.2384,0.4136,3.2971,0.4337
957,3.2380,0.4120,3.3066,0.4322
958,3.2179,0.4180,3.2883,0.4343
959,3.2044,0.4152,3.2928,0.4335
960,3.2102,0.4106,3.2893,0.4297
961,3.1563,0.4080,3.2497,0.4292
962,3.1782,0.4060,3.2498,0.4322
963,3.1502,0.4134,3.2408,0.4284
964,3.2723,0.4086,3.3218,0.4325
965,3.1516,0.4064,3.2270,0.4282
966,3.2235,0.4106,3.2886,0.4311
967,3.2082,0.4104,3.2795,0.4254
968,3.2209,0.4176,3.3118,0.4293
969,3.1931,0.4096,3.2457,0.4342
970,3.1602,0.4130,3.2348,0.4346
971,3.2530,0.4162,3.3073,0.4330
972,3.1463,0.4136,3.2351,0.4328
973,3.1881,0.4170,3.2917,0.4331
974,3.1352,0.4158,3.1976,0.4310
975,3.1803,0.4186,3.2830,0.4327
976,3.3231,0.4110,3.3457,0.4329
977,3.2070,0.4072,3.2772,0.4312
978,3.1994,0.4086,3.2491,0.4348
979,3.1691,0.4114,3.2698,0.4303
980,3.1943,0.4130,3.2719,0.4334
981,3.2733,0.4144,3.3176,0.4298
982,3.1226,0.4106,3.2024,0.4319
983,3.1405,0.4214,3.2277,0.4324
984,3.1854,0.4134,3.2739,0.4301
985,3.2083,0.4130,3.3017,0.4346
986,3.1748,0.4062,3.2556,0.4332
987,3.1783,0.4062,3.2712,0.4316
988,3.1976,0.4160,3.2903,0.4373
989,3.1697,0.4174,3.2796,0.4278
990,3.1669,0.4116,3.2560,0.4304
991,3.2900,0.4038,3.2729,0.4322
992,3.2496,0.4154,3.3215,0.4356
993,3.1982,0.4204,3.2972,0.4317
994,3.2002,0.4156,3.2959,0.4379
995,3.1996,0.4182,3.3319,0.4291
996,3.1894,0.4074,3.2727,0.4362
997,3.2056,0.4226,3.2577,0.4339
998,3.2855,0.4144,3.2912,0.4378
999,3.2294,0.4158,3.3140,0.4352
1000,3.2920,0.4142,3.3506,0.4315
1001,3.2472,0.4124,3.2985,0.4320
1002,3.2139,0.4186,3.3064,0.4359
1003,3.2164,0.4070,3.2914,0.4293
1004,3.2161,0.4146,3.2910,0.4322
1005,3.2470,0.4092,3.3134,0.4371
1006,3.1930,0.4144,3.2742,0.4360
1007,3.2163,0.4050,3.3082,0.4309
1008,3.2563,0.3964,3.3073,0.4310
1009,3.2778,0.4130,3.3223,0.4317
1010,3.2164,0.4010,3.2737,0.4337
1011,3.2985,0.4116,3.3316,0.4345
1012,3.2442,0.4050,3.3362,0.4308
1013,3.2457,0.4102,3.3270,0.4289
1014,3.2250,0.4122,3.3213,0.4369
1015,3.2902,0.4048,3.3474,0.4324
1016,3.1941,0.4028,3.2689,0.4309
1017,3.2384,0.4104,3.3293,0.4335
1018,3.2743,0.4138,3.3326,0.4318
1019,3.2140,0.4120,3.2562,0.4356
1020,3.2955,0.4094,3.3302,0.4349
1021,3.2365,0.4134,3.3273,0.4311
1022,3.2139,0.4148,3.3319,0.4368
1023,3.2002,0.4168,3.3076,0.4362
1024,3.2407,0.4184,3.3247,0.4365
1025,3.2442,0.4224,3.3223,0.4415
1026,3.1821,0.4118,3.2812,0.4377
1027,3.2481,0.4180,3.3397,0.4399
1028,3.2281,0.3986,3.2672,0.4313
1029,3.2657,0.4148,3.3533,0.4315
1030,3.2390,0.4162,3.3392,0.4387
1031,3.2550,0.4064,3.3241,0.4324
1032,3.2619,0.4130,3.3093,0.4380
1033,3.2968,0.4106,3.3494,0.4364
1034,3.2181,0.4046,3.3254,0.4325
1035,3.3493,0.4058,3.3734,0.4386
1036,3.2706,0.4076,3.3383,0.4321
1037,3.2720,0.4108,3.3475,0.4370
1038,3.2032,0.4126,3.3116,0.4345
1039,3.2733,0.4108,3.3316,0.4392
1040,3.3115,0.4040,3.3459,0.4360
1041,3.2496,0.4036,3.3294,0.4317
1042,3.2411,0.4182,3.3088,0.4351
1043,3.2808,0.4126,3.3858,0.4376
1044,3.3087,0.4100,3.3397,0.4348
1045,3.3204,0.4076,3.3550,0.4386
1046,3.2639,0.4062,3.3607,0.4384
1047,3.2583,0.4142,3.3382,0.4380
1048,3.2452,0.4144,3.3736,0.4312
1049,3.2379,0.4090,3.3572,0.4343
1050,3.2868,0.4076,3.3386,0.4317
1051,3.2407,0.4082,3.2861,0.4351
1052,3.2313,0.4042,3.3178,0.4335
1053,3.2565,0.4214,3.3555,0.4375
1054,3.2340,0.4148,3.3129,0.4323
1055,3.2745,0.4076,3.3243,0.4285
1056,3.2168,0.4048,3.3514,0.4302
1057,3.2748,0.4132,3.3669,0.4359
1058,3.2580,0.4098,3.3576,0.4306
1059,3.2996,0.4106,3.3776,0.4300
1060,3.2433,0.4162,3.3600,0.4307
1061,3.2899,0.4168,3.3880,0.4311
1062,3.2768,0.4158,3.3607,0.4335
1063,3.2572,0.4214,3.4099,0.4315
1064,3.2680,0.4008,3.3233,0.4343
1065,3.3096,0.4080,3.3786,0.4324
1066,3.3309,0.4096,3.4059,0.4313
1067,3.3244,0.4124,3.4184,0.4298
1068,3.2378,0.4122,3.3473,0.4272
1069,3.2750,0.4134,3.3448,0.4350
1070,3.2785,0.4118,3.3653,0.4300
1071,3.2632,0.4130,3.3951,0.4302
1072,3.2697,0.4118,3.3507,0.4324
1073,3.3108,0.4156,3.3894,0.4364
1074,3.3764,0.4100,3.3926,0.4391
1075,3.2793,0.4200,3.3533,0.4335
1076,3.3044,0.4148,3.3428,0.4369
1077,3.3205,0.4128,3.3844,0.4330
1078,3.3068,0.4128,3.3692,0.4320
1079,3.2856,0.4134,3.3616,0.4347
1080,3.3007,0.4060,3.3427,0.4337
1081,3.3319,0.4130,3.4042,0.4353
1082,3.2459,0.4120,3.3213,0.4365
1083,3.2493,0.4106,3.3722,0.4371
1084,3.3051,0.4106,3.3581,0.4371
1085,3.2841,0.4192,3.3762,0.4376
1086,3.2741,0.4228,3.3952,0.4310
1087,3.3352,0.4216,3.3959,0.4359
1088,3.3058,0.4166,3.3806,0.4341
1089,3.3608,0.4020,3.4291,0.4317
1090,3.2590,0.4216,3.3476,0.4367
1091,3.3235,0.4204,3.3801,0.4352
1092,3.3524,0.4070,3.4268,0.4339
1093,3.3007,0.4160,3.4008,0.4325
1094,3.2931,0.4030,3.3540,0.4366
1095,3.3437,0.4044,3.4162,0.4336
1096,3.3364,0.4072,3.3743,0.4366
1097,3.2977,0.4152,3.4260,0.4324
1098,3.3068,0.4164,3.3743,0.4333
1099,3.2863,0.4140,3.3800,0.4363
1100,3.3165,0.4110,3.4127,0.4320
1101,3.2737,0.4168,3.3729,0.4331
1102,3.3766,0.4090,3.4467,0.4351
1103,3.3891,0.4126,3.4270,0.4336
1104,3.3273,0.4172,3.4228,0.4362
1105,3.2699,0.4246,3.4443,0.4341
1106,3.3691,0.4126,3.4552,0.4325
1107,3.3131,0.4132,3.4299,0.4292
1108,3.3378,0.4108,3.4085,0.4351
1109,3.3830,0.4150,3.4602,0.4308
1110,3.3818,0.4118,3.4539,0.4327
1111,3.3510,0.4132,3.4327,0.4324
1112,3.3144,0.4154,3.3896,0.4304
1113,3.3268,0.4102,3.4000,0.4315
1114,3.4198,0.4172,3.4814,0.4350
1115,3.3189,0.4184,3.4243,0.4340
1116,3.3569,0.4184,3.4233,0.4359
1117,3.3102,0.4134,3.4505,0.4295
1118,3.2959,0.4118,3.4226,0.4227
1119,3.3460,0.4180,3.4313,0.4358
1120,3.3987,0.4152,3.4823,0.4330
1121,3.3511,0.4072,3.4522,0.4269
1122,3.2427,0.4204,3.3985,0.4325
1123,3.3531,0.4140,3.4147,0.4347
1124,3.4073,0.4104,3.4497,0.4353
1125,3.3125,0.4064,3.4311,0.4319
1126,3.3287,0.4156,3.4637,0.4302
1127,3.3680,0.4164,3.4545,0.4289
1128,3.3732,0.4122,3.4732,0.4309
1129,3.3497,0.4184,3.4837,0.4368
1130,3.3070,0.4204,3.4452,0.4352
1131,3.3671,0.4136,3.4641,0.4335
1132,3.3042,0.4174,3.3960,0.4339
1133,3.3900,0.4132,3.4785,0.4320
1134,3.4293,0.4138,3.5037,0.4307
1135,3.4187,0.4104,3.4946,0.4346
1136,3.3612,0.4174,3.4421,0.4364
1137,3.3564,0.4186,3.4995,0.4368
1138,3.3114,0.4088,3.4123,0.4335
1139,3.3291,0.4150,3.4271,0.4305
1140,3.3466,0.4128,3.4636,0.4354
1141,3.3780,0.4108,3.4996,0.4318
1142,3.2493,0.4192,3.3791,0.4368
1143,3.3353,0.4232,3.4602,0.4352
1144,3.3617,0.4154,3.4408,0.4291
1145,3.4181,0.4172,3.4925,0.4336
1146,3.3760,0.4128,3.4750,0.4334
1147,3.3838,0.4120,3.4633,0.4341
1148,3.4594,0.4190,3.5380,0.4345
1149,3.3310,0.4200,3.4767,0.4337
1150,3.3907,0.4098,3.4971,0.4382
1151,3.3717,0.4192,3.5128,0.4345
1152,3.2919,0.4106,3.4218,0.4379
1153,3.3823,0.4156,3.5142,0.4320
1154,3.3811,0.4200,3.5470,0.4351
1155,3.3607,0.4108,3.4695,0.4296
1156,3.3102,0.4210,3.4878,0.4373
1157,3.3957,0.4040,3.4686,0.4369
1158,3.3971,0.4204,3.5072,0.4352
1159,3.3673,0.4202,3.4676,0.4345
1160,3.3709,0.4208,3.4574,0.4377
1161,3.3733,0.4230,3.4634,0.4370
1162,3.3835,0.4160,3.5103,0.4355
1163,3.3995,0.4178,3.4726,0.4330
1164,3.3854,0.4114,3.4863,0.4344
1165,3.3627,0.4182,3.4788,0.4329
1166,3.2935,0.4184,3.4165,0.4310
1167,3.3950,0.4166,3.5038,0.4323
1168,3.3589,0.4150,3.5217,0.4338
1169,3.3813,0.4162,3.4717,0.4350
1170,3.4303,0.4126,3.4943,0.4360
1171,3.3902,0.4142,3.4985,0.4325
1172,3.3380,0.4164,3.4597,0.4381
1173,3.3443,0.4186,3.4698,0.4331
1174,3.3911,0.4158,3.5215,0.4336
1175,3.4059,0.4138,3.5023,0.4341
1176,3.3692,0.4146,3.4592,0.4351
1177,3.4086,0.4086,3.4989,0.4304
1178,3.4153,0.4088,3.5091,0.4368
1179,3.3733,0.4138,3.5099,0.4324
1180,3.4435,0.4168,3.5253,0.4341
1181,3.4176,0.4178,3.5014,0.4366
1182,3.4614,0.4124,3.5547,0.4380
1183,3.4223,0.4062,3.5104,0.4308
1184,3.4506,0.4192,3.5347,0.4357
1185,3.3600,0.4180,3.4742,0.4336
1186,3.4244,0.4174,3.5118,0.4344
1187,3.3532,0.4162,3.5037,0.4360
1188,3.4366,0.4110,3.4808,0.4278
1189,3.3938,0.4170,3.5167,0.4371
1190,3.4604,0.4100,3.5416,0.4350
1191,3.3550,0.4214,3.4811,0.4355
1192,3.4628,0.4030,3.5467,0.4336
1193,3.4314,0.4146,3.5292,0.4324
1194,3.4215,0.4162,3.5517,0.4295
1195,3.4312,0.4136,3.5207,0.4316
1196,3.3355,0.4216,3.4843,0.4348
1197,3.4055,0.4180,3.5446,0.4377
1198,3.4299,0.4220,3.5579,0.4368
1199,3.3990,0.4120,3.5094,0.4379
1200,3.4772,0.4058,3.5745,0.4349
1201,3.4385,0.4112,3.5468,0.4319
1202,3.4171,0.4130,3.5348,0.4268
1203,3.4537,0.4164,3.5535,0.4339
1204,3.4546,0.4146,3.5436,0.4286
1205,3.4795,0.4118,3.5459,0.4300
1206,3.4576,0.4078,3.5278,0.4315
1207,3.4202,0.4138,3.5056,0.4351
1208,3.4167,0.4174,3.5419,0.4362
1209,3.4746,0.4178,3.6108,0.4304
1210,3.5285,0.4218,3.6149,0.4340
1211,3.5095,0.4140,3.5681,0.4349
1212,3.4816,0.4162,3.6092,0.4325
1213,3.4072,0.4196,3.5242,0.4320
1214,3.3950,0.4148,3.5449,0.4350
1215,3.4501,0.4210,3.5707,0.4349
1216,3.4292,0.4160,3.5858,0.4399
1217,3.4054,0.4138,3.5333,0.4338
1218,3.4188,0.4170,3.5504,0.4373
1219,3.4561,0.4162,3.5627,0.4368
1220,3.4278,0.4168,3.5697,0.4315
1221,3.5243,0.4170,3.5896,0.4343
1222,3.4374,0.4094,3.5465,0.4339
1223,3.4260,0.4140,3.5590,0.4340
1224,3.4259,0.4166,3.5370,0.4328
1225,3.5285,0.4108,3.5830,0.4337
1226,3.4842,0.4026,3.5511,0.4310
1227,3.4289,0.4152,3.5360,0.4310
1228,3.5469,0.4088,3.6041,0.4347
1229,3.4343,0.4172,3.5398,0.4330
1230,3.4892,0.4168,3.5775,0.4326
1231,3.4363,0.4146,3.5610,0.4341
1232,3.5281,0.4084,3.5966,0.4388
1233,3.5038,0.4090,3.5739,0.4311
1234,3.4652,0.4178,3.5509,0.4387
1235,3.5185,0.4088,3.6155,0.4358
1236,3.4010,0.4158,3.5396,0.4388
1237,3.4830,0.4136,3.6192,0.4363
1238,3.4820,0.4140,3.5670,0.4367
1239,3.4328,0.4142,3.5624,0.4332
1240,3.4713,0.4186,3.5772,0.4333
1241,3.4266,0.4118,3.5558,0.4320
1242,3.5073,0.4068,3.5719,0.4328
1243,3.4952,0.4124,3.5658,0.4346
1244,3.4669,0.4132,3.5710,0.4370
1245,3.4434,0.4112,3.5787,0.4333
1246,3.4534,0.4158,3.5592,0.4374
1247,3.4577,0.4240,3.5983,0.4386
1248,3.4749,0.4176,3.5980,0.4415
1249,3.4538,0.4166,3.6035,0.4353
1250,3.5500,0.4138,3.6374,0.4407
1251,3.4677,0.4246,3.5761,0.4354
1252,3.4676,0.4178,3.5452,0.4360
1253,3.3865,0.4188,3.5618,0.4336
1254,3.5296,0.4146,3.6140,0.4327
1255,3.5167,0.4146,3.6556,0.4356
1256,3.4386,0.4224,3.5722,0.4411
