name,round,sel_counts,val_loss,val_acc,test_loss,test_acc,train_loss,train_acc
gamma_uniform_nc_1_J_8,1,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]",4.3761,0.0270,4.3762,0.0258,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,2,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",4.3292,0.0330,4.3292,0.0317,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,3,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 2, 1]",4.2996,0.0634,4.2972,0.0648,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 2, 1, 2, 0, 0, 0, 0, 2, 1]",4.2900,0.0634,4.2878,0.0648,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,5,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 2, 2, 2, 1, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 0, 0, 2, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 3, 1]",4.2397,0.0629,4.2385,0.0641,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,6,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 2, 2, 2, 1, 0, 1, 2, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 0, 2, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 3, 1]",4.2431,0.0327,4.2420,0.0314,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,7,"[1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 2, 1, 2, 2, 2, 1, 0, 1, 3, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 2, 1, 0, 0, 1, 1, 1, 0, 2, 1, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 3, 1]",4.3835,0.0540,4.3835,0.0536,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,8,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 2, 2, 2, 1, 0, 2, 3, 1, 0, 1, 2, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 3, 1, 0, 0, 0, 0, 2, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 2, 1, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 1, 0, 1, 2, 1, 0, 1, 0, 1, 1, 2, 0, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 3, 2]",4.2346,0.0540,4.2369,0.0536,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,9,"[1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 2, 2, 2, 1, 0, 2, 3, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 3, 1, 0, 0, 0, 0, 2, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 2, 1, 2, 1, 1, 0, 2, 1, 1, 0, 2, 1, 1, 0, 2, 0, 1, 2, 2, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 2, 1, 2, 0, 1, 1, 1, 3, 2]",4.5180,0.0479,4.5233,0.0473,-1.0000,-1.0000
gamma_uniform_nc_1_J_8,10,"[1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 3, 1, 2, 2, 2, 2, 0, 2, 3, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 1, 0, 2, 0, 4, 1, 0, 0, 0, 0, 3, 2, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 2, 0, 2, 1, 2, 1, 1, 0, 2, 1, 2, 0, 2, 2, 2, 0, 2, 0, 1, 2, 2, 0, 1, 0, 2, 1, 2, 0, 0, 1, 0, 2, 2, 2, 0, 1, 1, 1, 3, 2]",4.7631,0.0477,4.7693,0.0473,4.7676,0.0475
