round,val_loss,val_acc,test_loss,test_acc
631,2.8737,0.3922,2.7841,0.4266
632,2.9237,0.3972,2.8527,0.4175
633,2.8456,0.4052,2.8164,0.4242
634,2.8470,0.3934,2.8033,0.4215
635,2.8939,0.4048,2.8608,0.4225
636,2.8809,0.3924,2.8058,0.4216
637,2.9242,0.4014,2.8655,0.4230
638,2.9117,0.3958,2.8298,0.4236
639,2.8947,0.3920,2.8405,0.4224
640,2.8774,0.3928,2.7752,0.4242
641,2.8516,0.4038,2.8066,0.4287
642,2.8902,0.3944,2.8157,0.4196
643,2.8388,0.3958,2.7892,0.4232
644,2.8603,0.3998,2.8094,0.4285
645,2.8936,0.3952,2.8570,0.4181
646,2.8854,0.3986,2.8196,0.4293
647,2.8948,0.4012,2.8872,0.4240
648,2.8565,0.3970,2.7951,0.4232
649,2.8206,0.4088,2.8101,0.4244
650,2.8502,0.4020,2.8265,0.4273
651,2.9029,0.4016,2.8604,0.4224
652,2.8909,0.3932,2.8335,0.4263
653,2.8787,0.3984,2.8402,0.4209
654,2.9347,0.3994,2.9119,0.4242
655,2.8866,0.3966,2.8326,0.4206
656,2.9330,0.3856,2.8297,0.4248
657,2.8979,0.4036,2.8284,0.4281
658,2.8941,0.3998,2.8481,0.4231
659,2.9114,0.3958,2.8687,0.4233
660,2.9036,0.4044,2.8687,0.4245
661,2.9009,0.4090,2.8741,0.4253
662,2.8783,0.3974,2.8114,0.4250
663,2.9313,0.4038,2.8789,0.4252
664,2.9305,0.3974,2.9015,0.4217
665,2.9201,0.4062,2.8840,0.4256
666,2.9047,0.4044,2.9038,0.4268
667,2.9101,0.4026,2.8961,0.4229
668,2.9030,0.4026,2.8728,0.4270
669,2.9240,0.3998,2.8491,0.4266
670,2.9288,0.4002,2.8950,0.4232
671,2.9233,0.3914,2.8617,0.4206
672,2.9027,0.4016,2.8796,0.4256
673,2.9208,0.4000,2.8849,0.4278
674,2.8569,0.4058,2.8507,0.4273
675,2.9355,0.3964,2.8920,0.4222
676,2.8493,0.4016,2.8427,0.4275
677,2.8664,0.4092,2.8664,0.4233
678,2.9142,0.3996,2.8742,0.4242
679,2.8847,0.3974,2.8622,0.4310
680,2.8549,0.4046,2.8683,0.4211
681,2.9089,0.3940,2.8422,0.4225
682,2.9093,0.4076,2.9046,0.4279
683,2.9083,0.3976,2.8511,0.4242
684,2.9150,0.4022,2.8967,0.4198
685,2.9081,0.3988,2.8591,0.4219
686,2.9140,0.4078,2.8908,0.4258
687,2.8842,0.3984,2.8623,0.4238
688,2.9356,0.4068,2.8923,0.4243
689,2.9128,0.3984,2.8724,0.4308
690,2.9368,0.4002,2.8848,0.4272
691,2.9369,0.3944,2.9068,0.4209
692,2.9167,0.4080,2.8996,0.4264
693,2.9273,0.4010,2.8874,0.4276
694,2.8939,0.3986,2.8857,0.4248
695,2.9447,0.3984,2.8805,0.4289
696,2.8629,0.4052,2.8140,0.4266
697,2.9686,0.3984,2.9071,0.4276
698,2.9084,0.4020,2.8692,0.4303
699,2.9480,0.3988,2.8923,0.4270
700,2.8992,0.3976,2.8427,0.4339
701,2.8888,0.4062,2.8593,0.4270
702,2.9340,0.4016,2.8819,0.4228
703,2.9719,0.4024,2.8793,0.4302
704,2.9453,0.4054,2.9236,0.4318
705,2.8814,0.4128,2.8663,0.4286
706,2.9287,0.4032,2.9062,0.4217
707,2.8848,0.4072,2.8442,0.4302
708,2.9477,0.3964,2.8982,0.4257
709,2.9367,0.4052,2.8947,0.4290
710,2.9183,0.4052,2.8970,0.4294
711,2.9379,0.3994,2.8978,0.4305
712,2.9894,0.3918,2.9319,0.4271
713,2.9304,0.3942,2.9045,0.4269
714,2.9676,0.4104,2.9281,0.4253
715,2.9600,0.3998,2.9502,0.4267
716,2.9326,0.4060,2.9097,0.4283
717,2.9338,0.4104,2.9262,0.4284
718,2.9102,0.4002,2.9098,0.4231
719,2.9887,0.3942,2.9241,0.4250
720,2.9650,0.3984,2.9370,0.4249
721,2.9559,0.4088,2.9466,0.4271
722,2.8983,0.4016,2.8741,0.4224
723,2.9924,0.4050,2.9115,0.4277
724,2.9528,0.4050,2.9465,0.4253
725,2.9474,0.4034,2.8968,0.4276
726,2.9361,0.4036,2.9230,0.4236
727,2.9639,0.4012,2.9451,0.4234
728,2.9607,0.3978,2.9465,0.4275
729,2.9861,0.4036,2.9381,0.4277
730,2.9105,0.3994,2.8866,0.4301
731,2.9703,0.4108,2.9360,0.4325
732,2.9244,0.4016,2.8994,0.4267
733,2.9873,0.4040,2.9450,0.4262
734,2.9432,0.3998,2.9110,0.4240
735,2.9604,0.4106,2.9486,0.4309
736,3.0176,0.3932,2.9450,0.4260
737,2.9666,0.3960,2.9026,0.4267
738,2.9498,0.4018,2.9347,0.4273
739,2.9733,0.4028,2.9341,0.4286
740,2.9633,0.4048,2.9495,0.4270
741,2.9668,0.4082,2.9541,0.4305
742,2.9584,0.4030,2.9278,0.4274
743,2.9965,0.3972,2.9326,0.4312
744,2.9752,0.4036,2.9938,0.4266
745,2.9616,0.4038,2.9591,0.4296
746,3.0052,0.4040,2.9996,0.4254
747,2.9583,0.3994,2.9304,0.4269
748,2.9993,0.3996,2.9815,0.4234
749,2.9905,0.4048,2.9437,0.4281
750,2.9770,0.4072,2.9651,0.4291
751,2.9796,0.4032,2.9361,0.4324
752,2.9636,0.4046,2.9135,0.4312
753,3.0268,0.4044,2.9735,0.4314
754,2.9226,0.4006,2.9161,0.4260
755,2.9884,0.4010,2.9279,0.4327
756,2.9891,0.4126,2.9418,0.4279
757,2.9445,0.4078,2.9511,0.4303
758,2.9786,0.4094,2.9520,0.4302
759,2.9856,0.4102,2.9675,0.4316
760,2.9871,0.4006,2.9381,0.4301
761,2.9628,0.4062,2.9394,0.4290
762,2.9713,0.4068,2.9743,0.4281
763,3.0003,0.4004,2.9348,0.4325
764,2.9976,0.4080,2.9975,0.4309
765,3.0209,0.4058,2.9780,0.4296
766,2.9782,0.4100,2.9984,0.4283
767,2.9733,0.4016,2.9740,0.4293
768,3.0257,0.4022,2.9857,0.4306
769,2.9443,0.4080,2.9892,0.4321
770,2.9641,0.4108,2.9717,0.4284
771,3.0493,0.3978,3.0124,0.4321
772,3.0081,0.4040,2.9633,0.4246
773,2.9264,0.4108,2.9205,0.4315
774,2.9736,0.4096,2.9996,0.4293
775,3.0185,0.4006,2.9644,0.4247
776,2.9641,0.3996,2.9344,0.4317
777,3.0043,0.4094,2.9724,0.4302
778,2.9969,0.4112,2.9563,0.4297
779,2.9735,0.3996,2.9318,0.4284
780,2.9980,0.4022,2.9699,0.4351
781,3.0374,0.4066,3.0132,0.4290
782,3.0424,0.4056,3.0236,0.4298
783,3.0607,0.4042,3.0420,0.4286
784,3.0388,0.4066,2.9879,0.4328
785,3.0642,0.4052,3.0330,0.4312
786,3.0385,0.4048,2.9942,0.4327
787,2.9833,0.4018,2.9611,0.4344
788,3.0209,0.4106,2.9899,0.4315
789,2.9638,0.4128,2.9915,0.4246
790,2.9760,0.4090,2.9943,0.4286
791,3.0200,0.4116,3.0353,0.4320
792,3.0314,0.4088,3.0059,0.4290
793,3.0222,0.4038,3.0270,0.4333
794,2.9881,0.4086,2.9882,0.4350
795,3.0285,0.4068,3.0094,0.4306
796,3.0175,0.4080,2.9641,0.4312
797,3.0397,0.4084,3.0187,0.4317
798,3.0417,0.3986,2.9913,0.4317
799,3.0071,0.4088,2.9951,0.4290
800,2.9898,0.4140,3.0085,0.4400
801,2.9792,0.4092,2.9768,0.4337
802,3.0119,0.4182,3.0477,0.4340
803,2.9910,0.4112,3.0009,0.4319
804,3.0354,0.4060,3.0074,0.4339
805,3.0868,0.4018,3.0411,0.4300
806,3.0660,0.3990,3.0328,0.4283
807,2.9978,0.4148,3.0229,0.4319
808,3.0830,0.4014,3.0709,0.4293
809,3.0483,0.3996,3.0356,0.4309
810,3.0390,0.4020,3.0270,0.4322
811,3.0321,0.4094,3.0244,0.4346
812,3.0463,0.4048,3.0141,0.4314
813,3.0489,0.4064,3.0074,0.4314
814,3.0849,0.4038,3.0635,0.4308
815,3.0561,0.4088,3.0343,0.4373
816,3.0597,0.4080,3.0434,0.4365
817,3.0579,0.4102,3.0607,0.4343
818,3.0465,0.4110,3.0348,0.4307
819,3.1157,0.4106,3.1067,0.4346
820,2.9909,0.4104,2.9873,0.4317
821,3.0483,0.4122,3.0415,0.4320
822,3.0330,0.4106,3.0161,0.4334
823,3.0437,0.4096,3.0501,0.4293
824,2.9967,0.4006,2.9917,0.4322
825,3.0458,0.4018,2.9907,0.4312
826,3.0424,0.4066,3.0280,0.4331
827,2.9617,0.4188,3.0137,0.4340
828,3.0677,0.4120,3.0568,0.4312
829,3.0800,0.4100,3.0193,0.4293
830,3.0515,0.4110,3.0427,0.4372
831,3.0344,0.4052,3.0379,0.4303
832,3.0800,0.4106,3.0868,0.4328
833,3.0550,0.4002,3.0361,0.4297
834,3.0305,0.3982,3.0268,0.4331
835,3.0069,0.4222,3.0200,0.4379
836,3.0190,0.4100,3.0295,0.4281
837,3.0824,0.4018,3.0678,0.4286
838,3.0670,0.4120,3.0462,0.4338
839,3.0722,0.4078,3.0929,0.4345
840,3.0770,0.4102,3.0654,0.4395
841,3.0026,0.4056,3.0114,0.4335
842,2.9714,0.4154,3.0142,0.4320
843,3.0412,0.4058,3.0623,0.4328
844,2.9570,0.4082,3.0215,0.4345
845,2.9976,0.4046,2.9978,0.4360
846,3.0543,0.4126,3.0438,0.4343
847,3.0758,0.4058,3.0774,0.4330
848,3.0620,0.4092,3.0697,0.4297
849,3.0766,0.4074,3.0518,0.4330
850,3.0811,0.4136,3.0852,0.4344
851,3.0165,0.4040,3.0337,0.4301
852,3.1011,0.4116,3.0709,0.4378
853,3.0332,0.4146,3.0561,0.4329
854,3.0449,0.4070,3.0840,0.4346
855,3.0921,0.4034,3.0905,0.4322
856,3.1036,0.4100,3.0706,0.4343
857,3.0994,0.4106,3.1037,0.4369
858,3.0685,0.4024,3.0556,0.4358
859,3.1343,0.4030,3.1160,0.4359
860,3.0443,0.4114,3.0496,0.4340
861,3.1029,0.4018,3.0620,0.4354
862,3.0985,0.4098,3.0846,0.4383
863,3.0748,0.4104,3.1006,0.4368
864,3.0521,0.4118,3.0671,0.4340
865,3.0773,0.4044,3.0690,0.4332
866,3.1196,0.4082,3.0957,0.4366
867,3.1038,0.4088,3.0873,0.4339
868,3.0969,0.4160,3.0833,0.4386
869,3.0122,0.4102,3.0499,0.4342
870,3.0844,0.4108,3.1097,0.4326
871,3.0832,0.4140,3.1018,0.4337
872,3.1173,0.4108,3.1314,0.4357
873,3.0643,0.4116,3.0710,0.4329
874,3.0669,0.4080,3.1051,0.4319
875,3.1074,0.4084,3.1398,0.4286
876,3.1193,0.4068,3.1306,0.4315
877,3.0939,0.4068,3.0970,0.4328
878,3.1320,0.4196,3.1303,0.4391
879,3.0988,0.4098,3.1138,0.4319
880,3.1361,0.3994,3.1078,0.4350
881,3.0449,0.4072,3.0688,0.4315
882,3.0814,0.4060,3.0344,0.4351
883,3.0534,0.4154,3.0576,0.4372
884,3.1000,0.4082,3.1121,0.4348
885,3.1297,0.4084,3.1513,0.4338
886,3.1646,0.4072,3.1196,0.4346
887,3.1116,0.4062,3.1472,0.4306
888,3.1049,0.4022,3.1415,0.4266
889,3.1275,0.4102,3.1413,0.4339
890,3.0833,0.4026,3.0936,0.4342
891,3.1082,0.4140,3.1214,0.4386
892,3.0371,0.4088,3.0694,0.4422
893,3.1222,0.4126,3.1506,0.4374
894,3.1196,0.4076,3.1399,0.4315
895,3.1235,0.4040,3.1180,0.4315
896,3.1105,0.4088,3.1269,0.4344
897,3.0645,0.4112,3.1218,0.4338
898,3.1053,0.4036,3.1382,0.4351
899,3.0854,0.4104,3.1343,0.4381
900,3.0788,0.4010,3.0994,0.4357
901,3.1105,0.4080,3.1385,0.4336
902,3.0426,0.4108,3.1166,0.4353
903,3.1467,0.4136,3.1360,0.4341
904,3.0514,0.4034,3.1023,0.4348
905,3.1110,0.4134,3.1492,0.4362
906,3.0850,0.4050,3.1362,0.4319
907,3.1223,0.4130,3.1736,0.4340
908,3.0729,0.4134,3.1420,0.4356
909,3.1261,0.4146,3.1568,0.4337
910,3.1622,0.4128,3.1775,0.4372
911,3.1109,0.4114,3.1379,0.4334
912,3.0937,0.4144,3.1391,0.4390
913,3.1625,0.4104,3.1792,0.4368
914,3.1311,0.4146,3.1748,0.4345
915,3.1017,0.4112,3.1169,0.4397
916,3.1009,0.4152,3.1693,0.4292
917,3.0885,0.4118,3.1524,0.4359
918,3.1293,0.4100,3.1563,0.4392
919,3.0798,0.4108,3.1441,0.4354
920,3.2031,0.4060,3.1765,0.4349
921,3.1485,0.4088,3.1925,0.4350
922,3.1191,0.4076,3.1302,0.4305
923,3.1700,0.4044,3.1395,0.4348
924,3.1054,0.4146,3.1537,0.4372
925,3.1578,0.4110,3.1825,0.4330
926,3.1616,0.4094,3.1741,0.4401
927,3.1165,0.4048,3.1151,0.4343
928,3.1674,0.4106,3.1585,0.4376
929,3.1714,0.4158,3.1714,0.4357
930,3.1509,0.4134,3.1603,0.4351
931,3.1431,0.4050,3.1445,0.4339
932,3.1633,0.4072,3.2062,0.4360
933,3.1513,0.4076,3.1567,0.4371
934,3.1288,0.4122,3.1567,0.4366
935,3.1467,0.4144,3.1653,0.4339
936,3.0775,0.4126,3.1433,0.4307
937,3.0824,0.4110,3.1029,0.4380
938,3.1310,0.4126,3.1831,0.4308
939,3.0775,0.4112,3.1152,0.4322
940,3.1762,0.4052,3.1571,0.4356
941,3.1057,0.4120,3.1420,0.4372
942,3.1392,0.4128,3.1627,0.4373
943,3.1427,0.4168,3.1960,0.4312
944,3.1597,0.4064,3.2037,0.4348
945,3.1926,0.4106,3.2234,0.4331
946,3.1378,0.4128,3.1803,0.4360
947,3.1626,0.4114,3.2111,0.4336
948,3.1162,0.4106,3.1491,0.4380
949,3.1522,0.4092,3.1949,0.4339
950,3.1453,0.4122,3.1384,0.4375
951,3.1640,0.4096,3.1922,0.4319
952,3.1190,0.4126,3.1838,0.4353
953,3.1234,0.4196,3.1849,0.4341
954,3.1199,0.4130,3.1399,0.4357
955,3.1762,0.4050,3.2007,0.4362
956,3.1486,0.4060,3.1360,0.4371
957,3.1554,0.4166,3.1842,0.4376
958,3.1550,0.4160,3.1829,0.4362
959,3.1740,0.4140,3.1786,0.4371
960,3.1672,0.4142,3.2247,0.4377
961,3.1912,0.4130,3.2010,0.4371
962,3.1920,0.4108,3.2168,0.4337
963,3.1841,0.4126,3.1900,0.4358
964,3.1070,0.4124,3.1988,0.4377
965,3.1636,0.4148,3.1939,0.4371
966,3.1674,0.4132,3.2083,0.4331
967,3.1336,0.4128,3.1970,0.4357
968,3.1675,0.4168,3.2021,0.4379
969,3.1319,0.4126,3.1861,0.4382
970,3.1569,0.4156,3.2087,0.4385
971,3.1773,0.4180,3.2056,0.4325
972,3.1620,0.4110,3.1966,0.4368
973,3.2073,0.4152,3.2336,0.4356
974,3.1685,0.4088,3.1930,0.4382
975,3.2058,0.4140,3.2395,0.4325
976,3.1628,0.4150,3.1714,0.4384
977,3.2111,0.4062,3.2454,0.4329
978,3.1758,0.4136,3.2375,0.4345
979,3.2210,0.4048,3.1865,0.4391
980,3.1727,0.4068,3.1672,0.4353
981,3.1719,0.4148,3.1929,0.4401
982,3.2252,0.4100,3.2267,0.4391
983,3.1663,0.4114,3.1756,0.4383
984,3.1628,0.4100,3.2025,0.4325
985,3.1939,0.4162,3.2273,0.4376
986,3.2712,0.4080,3.2439,0.4336
987,3.1274,0.4118,3.1759,0.4346
988,3.1762,0.4120,3.2319,0.4372
989,3.1325,0.4186,3.1945,0.4351
990,3.2277,0.4180,3.2665,0.4389
991,3.2260,0.4134,3.2335,0.4376
992,3.2186,0.4166,3.2622,0.4399
993,3.1929,0.4142,3.2672,0.4371
994,3.2090,0.4148,3.2643,0.4407
995,3.2411,0.4076,3.2575,0.4362
996,3.2382,0.4090,3.2723,0.4341
997,3.2375,0.4204,3.2799,0.4334
998,3.1912,0.4090,3.2365,0.4307
999,3.2953,0.4138,3.2888,0.4393
1000,3.1691,0.4114,3.2250,0.4395
1001,3.2058,0.4166,3.2463,0.4343
1002,3.2755,0.4106,3.2962,0.4311
1003,3.2236,0.4072,3.2278,0.4334
1004,3.2394,0.4154,3.2616,0.4357
1005,3.2268,0.4078,3.2384,0.4395
1006,3.2480,0.4126,3.3243,0.4294
1007,3.2082,0.4132,3.2537,0.4371
1008,3.2143,0.4134,3.2566,0.4373
1009,3.2058,0.4134,3.2337,0.4352
1010,3.2003,0.4168,3.2473,0.4355
1011,3.1912,0.4192,3.2717,0.4343
1012,3.2128,0.4150,3.2608,0.4344
1013,3.2122,0.4082,3.2736,0.4311
1014,3.2743,0.4100,3.3118,0.4314
1015,3.2048,0.4094,3.2741,0.4341
1016,3.1577,0.4070,3.2308,0.4375
1017,3.2769,0.4058,3.2953,0.4366
1018,3.1777,0.4162,3.2688,0.4325
1019,3.2079,0.4136,3.2268,0.4342
1020,3.1381,0.4174,3.2194,0.4345
1021,3.2403,0.4120,3.2657,0.4395
1022,3.1713,0.4156,3.2361,0.4405
1023,3.2376,0.4160,3.2901,0.4415
1024,3.2369,0.4170,3.2985,0.4411
1025,3.2595,0.4202,3.3032,0.4344
1026,3.2403,0.3998,3.2702,0.4323
1027,3.2257,0.4200,3.2512,0.4362
1028,3.2548,0.4122,3.3182,0.4393
1029,3.2499,0.4112,3.2621,0.4376
1030,3.2395,0.4192,3.2806,0.4399
1031,3.2020,0.4158,3.2925,0.4415
1032,3.2511,0.4118,3.3008,0.4372
1033,3.2899,0.4104,3.2941,0.4352
1034,3.2382,0.4200,3.2997,0.4351
1035,3.2617,0.4150,3.3423,0.4359
1036,3.2127,0.4092,3.2520,0.4402
1037,3.2181,0.4170,3.2498,0.4371
1038,3.2900,0.4194,3.3465,0.4325
1039,3.2485,0.4102,3.2858,0.4374
1040,3.2532,0.4134,3.3170,0.4387
1041,3.2246,0.4214,3.2853,0.4335
1042,3.2870,0.4160,3.2997,0.4423
1043,3.2150,0.4060,3.2777,0.4355
1044,3.2393,0.4160,3.2914,0.4373
1045,3.2356,0.4156,3.2910,0.4345
1046,3.2608,0.4076,3.3047,0.4380
1047,3.1572,0.4168,3.2308,0.4378
1048,3.1944,0.4152,3.2709,0.4401
1049,3.2012,0.4088,3.2529,0.4377
1050,3.1996,0.4174,3.2907,0.4374
1051,3.2974,0.4154,3.3600,0.4376
1052,3.2867,0.4090,3.3200,0.4413
1053,3.2888,0.4100,3.3598,0.4312
1054,3.2398,0.4136,3.2836,0.4407
1055,3.2172,0.4250,3.3585,0.4358
1056,3.1803,0.4132,3.2973,0.4388
1057,3.2231,0.4186,3.2763,0.4362
1058,3.2339,0.4160,3.3060,0.4333
1059,3.2424,0.4178,3.3320,0.4348
1060,3.2299,0.4052,3.2755,0.4362
1061,3.3025,0.4118,3.3263,0.4322
1062,3.2510,0.4110,3.3332,0.4319
1063,3.3309,0.4072,3.3714,0.4345
1064,3.2643,0.4068,3.3058,0.4376
1065,3.2912,0.4110,3.3830,0.4362
1066,3.2220,0.4182,3.2522,0.4343
1067,3.2686,0.4286,3.3236,0.4394
1068,3.2491,0.4136,3.2768,0.4379
1069,3.3323,0.4062,3.3980,0.4351
1070,3.2272,0.4104,3.2995,0.4356
1071,3.2906,0.4180,3.3335,0.4364
1072,3.2776,0.4150,3.3388,0.4351
1073,3.2889,0.4162,3.3328,0.4373
1074,3.3280,0.4106,3.3726,0.4350
1075,3.1989,0.4204,3.2904,0.4357
1076,3.2791,0.4104,3.3566,0.4373
1077,3.1943,0.4150,3.2542,0.4369
1078,3.2614,0.4166,3.3120,0.4403
1079,3.2698,0.4136,3.3068,0.4380
1080,3.2190,0.4170,3.3224,0.4376
1081,3.2636,0.4082,3.3004,0.4382
1082,3.3150,0.4152,3.3651,0.4399
1083,3.2792,0.4152,3.3300,0.4400
1084,3.3166,0.4188,3.4077,0.4392
1085,3.3338,0.4190,3.3334,0.4385
1086,3.2801,0.4144,3.3119,0.4386
1087,3.3206,0.4132,3.3664,0.4362
1088,3.2338,0.4190,3.3216,0.4413
1089,3.2899,0.4128,3.3453,0.4363
1090,3.2408,0.4148,3.2995,0.4406
1091,3.2884,0.4104,3.3415,0.4357
1092,3.2652,0.4216,3.3310,0.4371
1093,3.2525,0.4210,3.3370,0.4389
1094,3.2590,0.4154,3.3469,0.4394
1095,3.2898,0.4174,3.3843,0.4401
1096,3.2703,0.4144,3.3848,0.4387
1097,3.2372,0.4104,3.3024,0.4406
1098,3.2923,0.4142,3.3740,0.4391
1099,3.2996,0.4196,3.3644,0.4421
1100,3.3148,0.4104,3.3606,0.4366
1101,3.3840,0.4090,3.4116,0.4364
1102,3.3037,0.4156,3.3636,0.4386
1103,3.3119,0.4188,3.4060,0.4378
1104,3.3054,0.4144,3.4176,0.4397
1105,3.2783,0.4080,3.3040,0.4398
1106,3.2916,0.4120,3.3375,0.4385
1107,3.3490,0.4194,3.4358,0.4382
1108,3.2687,0.4150,3.3500,0.4387
1109,3.3292,0.4126,3.3679,0.4415
1110,3.3120,0.4164,3.3835,0.4340
1111,3.3201,0.4192,3.3587,0.4403
1112,3.3206,0.4142,3.4039,0.4360
1113,3.3147,0.4198,3.3881,0.4365
1114,3.2359,0.4178,3.3533,0.4396
1115,3.3783,0.4116,3.4238,0.4387
1116,3.3915,0.4130,3.4366,0.4391
1117,3.3826,0.4212,3.4649,0.4354
1118,3.3112,0.4098,3.3569,0.4405
1119,3.3540,0.4162,3.3795,0.4398
1120,3.3692,0.4186,3.3999,0.4395
1121,3.3138,0.4208,3.4052,0.4346
1122,3.3025,0.4156,3.3963,0.4350
1123,3.3278,0.4086,3.3976,0.4351
1124,3.3247,0.4242,3.4242,0.4354
1125,3.3249,0.4038,3.3971,0.4309
1126,3.3198,0.4222,3.4183,0.4401
1127,3.3188,0.4130,3.3662,0.4331
1128,3.3158,0.4224,3.4238,0.4410
1129,3.3053,0.4140,3.4023,0.4390
1130,3.4093,0.4038,3.3930,0.4354
1131,3.2822,0.4182,3.3842,0.4401
1132,3.3866,0.4102,3.4562,0.4340
1133,3.3340,0.4114,3.4143,0.4410
1134,3.3591,0.4192,3.4594,0.4362
1135,3.3112,0.4172,3.4302,0.4339
1136,3.2907,0.4160,3.4032,0.4356
1137,3.2771,0.4120,3.3653,0.4394
1138,3.3207,0.4118,3.4218,0.4370
1139,3.2776,0.4216,3.3776,0.4383
1140,3.3210,0.4200,3.4239,0.4372
1141,3.3220,0.4184,3.3834,0.4401
1142,3.3128,0.4198,3.3617,0.4410
1143,3.3377,0.4150,3.4274,0.4388
1144,3.3147,0.4168,3.4063,0.4375
1145,3.2993,0.4182,3.4085,0.4379
1146,3.3449,0.4246,3.4032,0.4376
1147,3.3342,0.4174,3.4570,0.4353
1148,3.3211,0.4154,3.3779,0.4385
1149,3.3275,0.4126,3.3870,0.4360
1150,3.3310,0.4086,3.3772,0.4401
1151,3.3601,0.4064,3.4219,0.4388
1152,3.3002,0.4128,3.3747,0.4406
1153,3.3509,0.4182,3.4138,0.4416
1154,3.3274,0.4158,3.3995,0.4389
1155,3.2869,0.4254,3.4167,0.4377
1156,3.3282,0.4152,3.3973,0.4387
1157,3.3163,0.4176,3.4253,0.4394
1158,3.3488,0.4190,3.4402,0.4403
1159,3.3476,0.4120,3.4242,0.4343
1160,3.4238,0.4098,3.4615,0.4344
1161,3.3020,0.4218,3.3899,0.4407
1162,3.3104,0.4214,3.4038,0.4391
1163,3.4050,0.4146,3.4938,0.4344
1164,3.3831,0.4172,3.4486,0.4367
1165,3.3338,0.4196,3.4432,0.4391
1166,3.3766,0.4168,3.4678,0.4401
1167,3.3462,0.4210,3.4521,0.4354
1168,3.3590,0.4204,3.4379,0.4407
1169,3.4332,0.4142,3.4752,0.4394
1170,3.4469,0.4106,3.4792,0.4370
1171,3.3636,0.4188,3.4692,0.4363
1172,3.3618,0.4180,3.4249,0.4408
1173,3.3560,0.4156,3.4572,0.4401
1174,3.4174,0.4162,3.4779,0.4389
1175,3.3496,0.4102,3.4340,0.4333
1176,3.3460,0.4126,3.4333,0.4338
1177,3.4225,0.4094,3.4566,0.4442
1178,3.3811,0.4192,3.4871,0.4377
1179,3.3783,0.4078,3.5022,0.4311
1180,3.4222,0.4084,3.5089,0.4386
1181,3.3763,0.4164,3.4790,0.4376
1182,3.3846,0.4180,3.4529,0.4383
1183,3.3385,0.4066,3.4313,0.4375
1184,3.4003,0.4160,3.5052,0.4381
1185,3.3584,0.4218,3.4792,0.4398
1186,3.4039,0.4158,3.4605,0.4413
1187,3.2843,0.4208,3.4084,0.4387
1188,3.3094,0.4238,3.4273,0.4387
1189,3.3914,0.4178,3.4575,0.4428
1190,3.3566,0.4242,3.4644,0.4393
1191,3.3342,0.4210,3.4233,0.4431
1192,3.3545,0.4200,3.4754,0.4360
1193,3.3739,0.4178,3.4767,0.4401
1194,3.3555,0.4150,3.4419,0.4390
1195,3.4053,0.4194,3.4813,0.4398
1196,3.4039,0.4124,3.4648,0.4309
1197,3.3275,0.4168,3.4292,0.4448
1198,3.3885,0.4180,3.4971,0.4414
1199,3.3859,0.4192,3.4359,0.4441
1200,3.3533,0.4234,3.4692,0.4427
1201,3.3763,0.4150,3.4362,0.4452
1202,3.3565,0.4170,3.4311,0.4392
1203,3.3539,0.4202,3.4434,0.4415
1204,3.4365,0.4220,3.5343,0.4393
1205,3.3395,0.4160,3.4673,0.4420
1206,3.4243,0.4106,3.5208,0.4421
1207,3.4296,0.4168,3.4587,0.4397
1208,3.4658,0.4234,3.5084,0.4404
1209,3.4132,0.4154,3.4969,0.4402
1210,3.4032,0.4204,3.5348,0.4403
1211,3.4281,0.4256,3.5172,0.4393
1212,3.3618,0.4226,3.4853,0.4419
1213,3.4439,0.4182,3.5724,0.4457
1214,3.4463,0.4196,3.5436,0.4404
1215,3.4056,0.4238,3.5054,0.4422
1216,3.4246,0.4194,3.5488,0.4419
1217,3.4093,0.4180,3.5051,0.4438
1218,3.4064,0.4214,3.5495,0.4398
1219,3.4558,0.4180,3.5366,0.4433
1220,3.4010,0.4242,3.5081,0.4365
1221,3.4224,0.4230,3.5302,0.4387
1222,3.4335,0.4284,3.5769,0.4368
1223,3.3710,0.4256,3.5289,0.4399
1224,3.4301,0.4162,3.4863,0.4420
1225,3.3485,0.4192,3.4409,0.4446
1226,3.4100,0.4272,3.5142,0.4444
1227,3.4165,0.4122,3.4832,0.4424
1228,3.4435,0.4178,3.5540,0.4414
1229,3.4335,0.4100,3.4897,0.4397
1230,3.4306,0.4160,3.5214,0.4425
1231,3.3756,0.4132,3.4574,0.4387
1232,3.4220,0.4204,3.5367,0.4359
1233,3.3820,0.4146,3.4789,0.4402
1234,3.4578,0.4304,3.5011,0.4453
1235,3.4207,0.4160,3.4973,0.4365
1236,3.3661,0.4276,3.4764,0.4435
1237,3.4333,0.4190,3.5170,0.4416
1238,3.3650,0.4178,3.4850,0.4389
1239,3.3668,0.4216,3.4857,0.4456
1240,3.3985,0.4250,3.4952,0.4393
1241,3.4282,0.4228,3.4937,0.4420
1242,3.3837,0.4164,3.4887,0.4452
1243,3.4897,0.4056,3.5118,0.4421
1244,3.4084,0.4128,3.5379,0.4451
1245,3.3709,0.4236,3.4709,0.4480
1246,3.4848,0.4198,3.5685,0.4455
1247,3.3658,0.4156,3.4707,0.4410
1248,3.3876,0.4230,3.4763,0.4448
1249,3.5527,0.4216,3.6042,0.4438
1250,3.4307,0.4212,3.5315,0.4433
1251,3.3810,0.4218,3.4979,0.4399
1252,3.4166,0.4192,3.5087,0.4435
1253,3.4329,0.4234,3.5716,0.4382
